Understat_Name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points
Ivan Toney,90,2,0,0,1,0,0,0,0,0,0,3,46,82.8,16.9,143.0,24.3,1,1.01070,0.07902,1.08972,1.60780,13
David Raya,90,0,0,0,1,0,0,0,0,0,5,0,20,33.0,0.0,0.0,3.3,1,0.00000,0.02330,0.02330,1.60780,3
Josh Dasilva,3,0,1,0,0,0,0,0,0,0,0,0,21,20.0,24.5,6.0,5.1,0,0.00000,0.55365,0.55365,0.20150,4
Rico Henry,90,0,0,0,1,0,0,0,0,0,0,0,18,21.6,17.8,0.0,3.9,1,0.00000,0.16675,0.16675,1.60780,2
Vitaly Janelt,61,0,0,0,1,0,0,0,0,0,0,0,10,8.4,0.2,0.0,0.9,1,0.00000,0.00184,0.00184,0.86050,2
Mathias Jensen,90,0,0,0,1,0,0,0,1,0,0,0,3,3.4,8.5,4.0,1.6,1,0.00540,0.01621,0.02161,1.60780,1
Yoane Wissa,16,0,0,0,0,0,0,0,0,0,0,0,5,5.6,1.1,0.0,0.7,0,0.00000,0.00921,0.00921,0.32250,1
Mads Roerslev,90,0,0,0,1,0,0,0,0,0,0,0,11,15.8,14.6,0.0,3.0,1,0.00000,0.02025,0.02025,1.60780,2
Ethan Pinnock,90,0,0,0,1,0,0,0,0,0,0,0,14,34.6,0.1,6.0,4.1,1,0.00000,0.00126,0.00126,1.60780,2
Frank Onyeka,86,0,0,0,1,0,0,0,0,0,0,0,3,10.4,10.9,21.0,4.2,1,0.15560,0.00536,0.16096,1.40630,2
Bryan Mbeumo,73,0,0,0,1,0,0,0,1,0,0,0,5,6.0,11.3,29.0,4.6,1,0.11450,0.04679,0.16129,1.28530,1
Adam Lallana,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,0.00000,0.00003,0.00003,0.00000,1
Danny Welbeck,58,0,0,0,2,0,0,0,0,0,0,0,2,4.4,0.6,2.0,0.7,1,0.00000,0.00182,0.00182,1.45350,1
Pascal Groß,90,0,0,0,2,0,0,0,1,0,0,0,6,5.4,5.0,6.0,1.6,1,0.00000,0.08101,0.08101,1.48820,1
Lewis Dunk,90,0,0,0,2,0,0,0,0,0,0,0,8,9.6,1.2,18.0,2.9,1,0.04230,0.00688,0.04918,1.48820,1
Solly March,90,0,0,0,2,0,0,0,0,0,0,0,2,6.2,3.7,4.0,1.4,1,0.00000,0.03120,0.03120,1.48820,2
Joël Veltman,31,0,0,0,0,0,0,0,0,0,0,0,8,3.8,2.8,0.0,0.7,0,0.00000,0.01733,0.01733,0.03470,1
Neal Maupay,73,0,0,0,3,0,0,0,0,0,0,0,3,4.0,11.6,29.0,4.5,1,0.25720,0.00198,0.25918,2.24610,2
Leandro Trossard,90,0,0,0,2,0,0,0,0,0,0,0,10,11.0,29.4,15.0,5.5,1,0.02590,0.14487,0.17077,1.48820,2
Marc Cucurella,17,0,0,0,0,0,0,0,0,0,0,0,3,5.8,2.5,0.0,0.8,0,0.00000,0.00582,0.00582,0.00000,1
Robert Sánchez,90,0,0,0,2,0,0,0,0,0,0,0,7,5.4,0.0,0.0,0.5,1,0.00000,0.00717,0.00717,1.48820,1
Tariq Lamptey,9,0,0,0,0,0,0,0,0,0,0,0,4,5.4,15.0,10.0,3.0,0,0.03230,0.06378,0.09608,0.03470,1
Alexis Mac Allister,90,1,0,0,2,0,0,0,0,0,0,2,38,42.8,20.6,17.0,8.0,1,0.29870,0.17205,0.47075,1.48820,9
Moisés Caicedo,90,0,0,0,2,0,0,0,1,0,0,0,6,19.2,9.6,2.0,3.1,1,0.00000,0.02897,0.02897,1.48820,1
Deniz Undav,31,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,18.0,1.9,0,0.06700,0.00975,0.07675,0.03470,1
Julio Enciso,53,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0,0.00000,0.00132,0.00132,1.45350,1
César Azpilicueta,45,0,0,0,0,0,0,0,0,0,0,0,4,7.4,0.3,2.0,1.0,1,0.00000,0.00138,0.00138,0.30080,1
Thiago Silva,83,0,0,0,1,0,0,0,0,0,0,0,17,24.6,1.6,4.0,3.0,0,0.03410,0.00691,0.04101,1.02900,2
Jorginho,90,0,0,0,1,0,0,0,1,0,0,0,6,10.4,1.4,0.0,1.2,1,0.00000,0.00482,0.00482,1.02900,1
Mateo Kovacic,90,0,0,0,1,0,0,0,0,0,0,0,15,14.0,2.3,8.0,2.4,1,0.06160,0.01266,0.07426,1.02900,2
Hakim Ziyech,17,0,0,0,0,0,0,0,0,0,0,0,4,11.6,15.5,0.0,2.7,0,0.00000,0.03336,0.03336,0.00000,1
Ruben Loftus-Cheek,6,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,1,0.00000,0.00150,0.00150,0.00000,1
Christian Pulisic,45,0,0,0,1,0,0,0,0,0,0,0,1,2.0,1.4,2.0,0.5,0,0.00000,0.00741,0.00741,0.72820,1
Trevoh Chalobah,90,0,0,0,1,0,0,0,0,0,0,0,19,13.0,2.7,0.0,1.6,1,0.00000,0.00597,0.00597,1.02900,2
Mason Mount,72,0,0,0,1,0,0,0,0,0,0,0,8,6.4,1.0,0.0,0.7,1,0.00000,0.00565,0.00565,1.02900,2
Kai Havertz,17,0,0,0,0,0,0,0,0,0,0,0,4,0.4,0.5,4.0,0.5,0,0.04040,0.00599,0.04639,0.00000,1
Edouard Mendy,90,0,0,0,1,0,0,0,0,0,2,0,13,21.2,0.0,0.0,2.1,1,0.00000,0.00035,0.00035,1.02900,2
Conor Gallagher,90,0,0,0,1,0,0,0,0,0,0,0,14,17.4,15.9,17.0,5.0,1,0.05390,0.03904,0.09294,1.02900,2
Armando Broja,72,0,0,0,1,0,0,0,0,0,0,0,2,9.2,12.3,17.0,3.9,1,0.10580,0.03711,0.14291,1.02900,2
Vicente Guaita,90,0,0,0,1,0,0,0,0,0,1,0,10,13.0,0.0,0.0,1.3,1,0.00000,0.00029,0.00029,1.13890,2
Joel Ward,30,0,0,0,0,0,0,0,1,0,0,0,0,1.4,3.5,0.0,0.5,0,0.00000,0.00900,0.00900,0.50870,0
Nathaniel Clyne,77,0,0,0,1,0,0,0,0,0,0,0,13,3.6,1.8,0.0,0.5,1,0.00000,0.00454,0.00454,1.06990,2
Jordan Ayew,58,0,0,0,1,0,0,0,0,0,0,0,8,4.8,7.1,6.0,1.8,1,0.04520,0.02935,0.07455,0.63020,1
Wilfried Zaha,90,0,0,0,1,0,0,1,0,0,0,0,-10,0.0,24.8,38.0,6.2,1,0.85910,0.23649,1.09559,1.13890,0
Jeffrey Schlupp,90,0,0,0,1,0,0,0,1,0,0,0,1,0.0,5.0,10.0,1.5,1,0.16870,0.02803,0.19673,1.13890,1
Will Hughes,12,0,0,0,0,0,0,0,0,0,0,0,2,0.6,2.8,0.0,0.3,0,0.00000,0.01531,0.01531,0.06900,1
Joachim Andersen,90,0,0,0,1,0,0,0,0,0,0,0,14,25.2,2.0,2.0,2.9,1,0.00000,0.06089,0.06089,1.13890,2
Odsonne Edouard,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,4.0,0.2,0,0.11760,0.00025,0.11785,0.06900,1
Marc Guehi,90,0,0,0,1,0,0,0,1,0,0,0,11,17.0,3.3,2.0,2.2,1,0.00000,0.02351,0.02351,1.13890,1
Jean-Philippe Mateta,31,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00000,0.00093,0.00093,0.50870,1
Eberechi Eze,77,0,0,0,1,0,0,0,0,0,0,0,4,0.0,10.1,10.0,2.0,1,0.04010,0.01476,0.05486,1.06990,2
Tyrick Mitchell,59,0,0,0,1,0,0,0,1,0,0,0,2,11.2,11.3,0.0,2.3,1,0.00000,0.02564,0.02564,0.63020,0
Michael Olise,90,0,0,0,1,0,0,0,0,0,0,0,10,7.8,21.6,2.0,3.1,1,0.00000,0.11399,0.11399,1.13890,2
Malcolm Ebiowei,12,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.3,4.0,0.5,0,0.00000,0.00146,0.00146,0.06900,1
Seamus Coleman,61,0,0,0,1,0,0,0,0,0,0,0,16,9.4,4.4,22.0,3.6,0,0.02500,0.04724,0.07224,1.14440,2
Jordan Pickford,90,0,0,0,3,0,0,0,0,0,5,0,15,31.0,0.0,0.0,3.1,1,0.00000,0.00031,0.00031,2.45480,2
Abdoulaye Doucouré,15,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.7,0.0,0.3,0,0.00000,0.00416,0.00416,0.20880,1
Alex Iwobi,90,0,0,0,3,0,0,0,0,0,0,0,15,22.2,35.8,9.0,6.7,1,0.02560,0.06735,0.09295,2.45480,2
Demarai Gray,90,0,0,0,3,0,0,0,0,0,0,0,13,6.8,16.3,29.0,5.2,1,0.13670,0.07384,0.21054,2.45480,2
Vitalii Mykolenko,28,0,0,0,2,0,0,0,0,0,0,0,4,2.6,0.7,0.0,0.3,1,0.00000,0.00490,0.00490,1.31040,0
Anthony Gordon,15,0,0,0,0,0,0,0,0,0,0,0,5,7.6,25.0,0.0,3.3,0,0.00000,0.02305,0.02305,0.20880,1
Nathan Patterson,90,0,0,0,3,0,0,0,0,0,0,0,9,9.6,13.2,20.0,4.3,1,0.12390,0.03181,0.15571,2.45480,1
James Tarkowski,90,0,0,0,3,0,0,0,0,0,0,0,14,28.2,0.8,9.0,3.8,1,0.04750,0.00571,0.05321,2.45480,1
Tom Cairney,90,0,1,0,1,0,0,0,0,0,0,0,23,12.6,32.8,11.0,5.6,1,0.06170,0.37236,0.43406,2.41110,5
Tim Ream,90,0,0,0,2,0,0,0,0,0,0,0,12,23.2,0.9,35.0,5.9,1,0.12500,0.00828,0.13328,2.59080,1
Bobby Reid,90,0,0,0,2,0,0,0,1,0,0,0,6,7.8,7.1,6.0,2.1,1,0.00000,0.03779,0.03779,2.59080,1
Harry Wilson,58,0,0,0,1,0,0,0,0,0,0,0,2,5.8,2.5,9.0,1.7,1,0.06610,0.01857,0.08467,2.07630,1
Josh Onomah,1,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.17970,1
Antonee Robinson,90,0,0,0,2,0,0,0,0,0,0,0,12,9.4,12.1,2.0,2.4,1,0.00000,0.01133,0.01133,2.59080,1
João Palhinha,90,0,0,0,2,0,0,0,0,0,0,0,7,23.0,2.7,21.0,4.7,1,0.09340,0.01441,0.10781,2.59080,2
Liam Cooper,90,0,0,0,4,0,0,0,0,0,0,0,14,16.0,1.3,0.0,1.7,1,0.01870,0.00957,0.02827,1.80120,0
Luke Ayling,11,0,0,0,2,0,0,0,0,0,0,0,3,1.0,0.3,0.0,0.1,0,0.00000,0.00024,0.00024,0.39620,0
Rodrigo,88,2,0,0,4,0,0,0,0,0,0,1,43,76.4,3.6,44.0,12.4,1,0.33720,0.01656,0.35376,1.80120,13
Robin Koch,90,0,0,0,4,0,0,0,0,0,0,0,13,19.8,1.0,0.0,2.1,1,0.00000,0.00559,0.00559,1.80120,0
Daniel James,31,1,0,0,1,0,0,0,0,0,0,0,20,36.2,10.6,59.0,10.6,0,0.75920,0.01034,0.76954,0.51450,6
Pascal Struijk,90,0,0,0,4,0,0,0,0,0,0,0,20,20.8,23.8,18.0,6.3,1,0.02410,0.02509,0.04919,1.80120,0
Sam Greenwood,45,0,0,0,3,0,0,0,0,0,0,0,3,8.0,30.1,3.0,4.1,0,0.12140,0.04766,0.16906,0.77180,1
Illan Meslier,90,0,0,0,4,0,0,0,0,0,3,0,16,30.0,0.0,0.0,3.0,1,0.00000,0.00040,0.00040,1.80120,1
Crysencio Summerville,90,1,0,0,4,0,0,0,0,0,0,0,28,45.8,5.2,54.0,10.5,1,0.46250,0.02286,0.48536,1.80120,7
Joe Gelhardt,1,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.4,0.0,0.1,0,0.00000,0.00104,0.00104,0.00000,1
Rasmus Kristensen,88,0,1,0,4,0,0,0,0,0,0,0,22,31.2,24.7,20.0,7.6,1,0.02640,0.07582,0.10222,1.80120,3
Marc Roca,78,0,1,0,2,0,0,0,1,0,0,0,23,26.0,14.1,9.0,4.9,1,0.02800,0.04531,0.07331,1.40510,4
Brenden Aaronson,90,0,1,0,4,0,0,0,0,0,0,0,22,23.6,26.5,26.0,7.6,1,0.09920,0.04946,0.14866,1.80120,5
Nampalys Mendy,21,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.5,1.0,0.3,0,0.10200,0.01593,0.11793,0.20900,1
Danny Ward,90,0,0,1,0,0,0,0,0,0,6,3,35,46.0,0.0,0.0,4.6,1,0.00000,0.00032,0.00032,1.40040,11
Jamie Vardy,21,0,0,0,0,0,0,0,0,0,0,0,3,5.2,0.6,21.0,2.7,0,0.07380,0.01443,0.08823,0.20900,1
Daniel Amartey,90,0,0,1,0,0,0,0,0,0,0,1,28,27.0,0.3,7.0,3.4,1,0.03470,0.00177,0.03647,1.40040,7
Timothy Castagne,90,0,0,1,0,0,0,0,0,0,0,0,23,17.4,0.4,0.0,1.8,1,0.00000,0.00786,0.00786,1.40040,6
Youri Tielemans,54,0,0,0,0,0,0,1,0,0,0,0,-6,15.6,0.7,24.0,4.0,1,0.84150,0.02026,0.86176,1.00920,-1
Ayoze Pérez,22,0,1,0,0,0,0,0,0,0,0,0,17,23.8,33.6,0.0,5.7,0,0.00000,0.15227,0.15227,0.20900,4
James Maddison,24,1,0,0,0,0,0,0,0,0,0,0,23,32.4,1.2,17.0,5.1,1,0.22110,0.00135,0.22245,0.01090,6
Harvey Barnes,90,1,0,1,0,0,0,0,0,0,0,0,24,38.0,14.6,17.0,7.0,1,0.43710,0.02581,0.46291,1.40040,8
Wilfred Ndidi,35,0,0,0,0,0,0,0,1,0,0,0,1,5.0,0.6,0.0,0.6,0,0.00000,0.00195,0.00195,0.39130,0
Kiernan Dewsbury-Hall,68,0,0,1,0,0,0,0,0,0,0,0,11,7.8,22.7,2.0,3.3,1,0.00000,0.07279,0.07279,1.19140,3
Boubakary Soumare,68,0,0,1,0,0,0,0,0,0,0,0,19,11.4,14.3,0.0,2.6,1,0.00000,0.07860,0.07860,1.19140,3
Luke Thomas,90,0,0,1,0,0,0,0,0,0,0,0,25,11.0,1.3,0.0,1.2,1,0.00000,0.00543,0.00543,1.40040,6
Patson Daka,68,0,1,1,0,0,0,0,0,0,0,0,14,14.2,13.9,8.0,3.6,1,0.06580,0.10253,0.16833,1.19140,5
James Milner,22,0,0,0,0,0,0,0,0,0,0,0,4,4.2,1.7,2.0,0.8,0,0.00000,0.01529,0.01529,0.09890,1
Thiago Alcántara,90,0,0,0,1,0,0,0,0,0,0,0,17,12.0,6.8,0.0,1.9,1,0.00000,0.04400,0.04400,1.05310,2
Alex Oxlade-Chamberlain,15,0,0,0,0,0,0,0,0,0,0,0,2,1.4,10.3,0.0,1.2,0,0.00000,0.00847,0.00847,0.09890,1
Roberto Firmino,74,1,0,0,1,0,0,0,0,0,0,0,31,35.8,5.9,40.0,8.2,1,0.22840,0.02812,0.25652,0.95420,6
Virgil van Dijk,90,0,0,0,1,0,0,0,0,0,0,0,14,15.8,0.9,26.0,4.3,1,0.14180,0.00386,0.14566,1.05310,2
Alisson,90,0,0,0,1,0,0,0,0,0,4,0,20,38.2,0.0,0.0,3.8,1,0.00000,0.00163,0.00163,1.05310,3
Fabinho,90,0,0,0,1,0,0,0,0,0,0,0,12,9.8,3.9,4.0,1.8,1,0.04870,0.01255,0.06125,1.05310,2
Mohamed Salah,90,0,0,0,1,0,0,0,0,0,0,0,-2,8.2,5.1,62.0,7.5,1,0.77830,0.02508,0.80338,1.05310,2
Andrew Robertson,85,0,2,0,1,0,0,0,0,0,0,1,34,48.6,83.3,4.0,13.6,1,0.00000,0.49705,0.49705,1.05310,9
Trent Alexander-Arnold,86,0,0,0,1,0,0,0,0,0,0,0,24,21.0,30.2,1.0,5.2,1,0.04420,0.29997,0.34417,1.05310,2
Joseph Gomez,90,0,0,0,1,0,0,0,0,0,0,0,16,16.2,0.9,0.0,1.7,1,0.00000,0.00386,0.00386,1.05310,2
Konstantinos Tsimikas,4,0,0,0,0,0,0,0,0,0,0,0,5,4.2,28.5,0.0,3.3,0,0.00000,0.06315,0.06315,0.00000,1
Harvey Elliott,67,0,1,0,1,0,0,0,0,0,0,0,22,19.4,19.3,2.0,4.1,1,0.00000,0.52004,0.52004,0.95420,5
Neco Williams,4,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.1,0,0.00000,0.00000,0.00000,0.25500,1
Fabio Carvalho,3,0,0,0,0,0,0,0,0,0,0,0,3,1.6,1.0,0.0,0.3,0,0.00000,0.00268,0.00268,0.00000,1
Darwin Núñez,86,2,0,0,1,0,0,0,0,0,0,3,62,77.4,27.0,57.0,16.1,1,0.70560,0.27112,0.97672,1.05310,13
Ilkay Gündogan,90,0,0,0,2,0,0,0,0,0,0,0,3,0.0,7.5,22.0,2.7,1,0.44050,0.32147,0.76197,1.28620,2
Kevin De Bruyne,90,0,0,0,2,0,0,0,0,0,0,0,11,19.0,49.5,33.0,10.2,1,0.09750,0.54814,0.64564,1.28620,2
John Stones,90,0,0,0,2,0,0,0,0,0,0,0,14,12.0,26.6,46.0,8.5,1,0.15870,0.04997,0.20867,1.28620,1
João Cancelo,85,0,0,0,1,0,0,0,1,0,0,0,7,10.4,27.1,49.0,8.7,1,0.16700,0.38166,0.54866,0.40400,1
Ederson,90,0,0,0,2,0,0,0,0,0,5,0,19,40.8,0.0,0.0,4.1,1,0.00000,0.00221,0.00221,1.28620,2
Aymeric Laporte,90,0,0,0,2,0,0,0,0,0,0,0,17,31.8,28.3,24.0,8.4,1,0.07450,0.11947,0.19397,1.28620,1
Bernardo Silva,90,0,0,0,2,0,0,0,0,0,0,0,21,16.2,41.8,30.0,8.8,1,0.01930,0.13926,0.15856,1.28620,2
Oleksandr Zinchenko,90,0,0,1,0,0,0,0,0,0,0,1,29,16.2,28.5,5.0,5.0,1,0.00670,0.13070,0.13740,0.67930,7
Phil Foden,90,1,0,0,2,0,0,0,0,0,0,2,27,45.6,46.0,107.0,19.9,1,0.42400,0.19464,0.61864,1.28620,9
Rodri,90,0,0,0,2,0,0,0,0,0,0,0,20,18.8,21.7,38.0,7.9,1,0.15550,0.20523,0.36073,1.28620,2
Erling Haaland,90,0,0,0,2,0,0,0,1,0,0,0,7,4.6,33.8,26.0,6.4,1,0.02680,0.34330,0.37010,1.28620,1
Julián Álvarez,4,0,0,0,1,0,0,0,0,0,0,0,3,4.4,10.8,21.0,3.6,0,0.01950,0.05994,0.07944,0.88220,1
Romeo Lavia,81,0,0,0,3,0,0,0,0,0,0,0,8,10.6,13.3,0.0,2.4,1,0.00000,0.11625,0.11625,1.66470,2
David de Gea,90,0,0,0,1,0,0,0,0,0,6,0,20,48.8,0.0,0.0,4.9,1,0.00000,0.00019,0.00019,1.37000,4
Luke Shaw,90,0,0,0,1,0,0,0,0,0,0,0,23,19.4,34.6,0.0,5.4,1,0.00000,0.43214,0.43214,1.37000,2
Bruno Fernandes,90,0,1,0,1,0,0,0,0,0,0,1,24,15.2,52.2,32.0,9.9,1,0.08230,0.48858,0.57088,1.37000,6
Marcus Rashford,90,0,0,0,1,0,0,0,0,0,0,0,1,13.0,3.1,58.0,7.4,1,0.44000,0.05866,0.49866,1.37000,2
Victor Lindelöf,90,0,0,0,1,0,0,0,0,0,0,0,18,28.4,0.1,0.0,2.9,1,0.00000,0.00112,0.00112,1.37000,2
Scott McTominay,35,0,0,0,1,0,0,0,0,0,0,0,-3,2.6,0.1,14.0,1.7,0,0.31840,0.00139,0.31979,0.88160,1
Anthony Elanga,54,0,0,0,0,0,0,0,0,0,0,0,4,6.6,7.6,23.0,3.7,1,0.06680,0.11397,0.18077,0.48840,1
Anthony Martial,71,0,0,0,1,0,0,0,0,0,0,0,-2,7.4,12.7,32.0,5.2,1,0.48000,0.03802,0.51802,1.30950,2
Andreas Pereira,90,0,0,0,2,0,0,0,0,0,0,0,5,4.6,17.8,4.0,2.6,1,0.00000,0.08076,0.08076,2.59080,2
Chris Wood,75,0,0,1,0,0,0,0,0,0,0,0,9,3.4,12.4,4.0,2.0,1,0.00000,0.20400,0.20400,0.25530,2
Callum Wilson,14,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.6,0.0,0.0,0,0.00000,0.00471,0.00471,0.04040,1
Kieran Trippier,90,0,0,1,0,0,0,0,1,0,0,2,27,18.4,40.2,2.0,6.1,1,0.00000,0.19575,0.19575,0.29570,7
Dan Burn,90,0,0,1,0,0,0,0,0,0,0,0,24,11.6,1.9,20.0,3.4,1,0.05140,0.00699,0.05839,0.29570,6
Jacob Murphy,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.1,0.0,0.1,0,0.00000,0.00026,0.00026,0.00000,1
Fabian Schär,90,0,0,1,0,0,0,0,0,0,0,1,26,22.8,10.9,19.0,5.3,1,0.05990,0.00498,0.06488,0.29570,7
Matt Targett,3,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.2,0.0,0.1,0,0.00000,0.00078,0.00078,0.00000,1
