Understat_Name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points
Anthony Martial,28,0,1,0,1,0,0,0,0,0,0,0,16,16.6,14.3,2.0,3.3,1,0.00000,0.18322,0.18322,0.06840,4
Andreas Pereira,76,1,0,0,2,0,0,0,1,0,0,0,20,33.8,16.2,30.0,8.0,1,0.19070,0.01527,0.20597,2.60810,6
Chris Wood,6,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00000,0.00000,0.00000,0.00000,1
Callum Wilson,83,0,1,0,1,0,0,0,0,0,0,0,14,14.6,31.8,32.0,7.8,1,0.43930,0.35667,0.79597,1.18750,5
Kieran Trippier,83,0,1,0,1,0,0,0,0,0,0,2,27,27.8,56.2,2.0,8.6,1,0.00000,0.28143,0.28143,1.18750,7
Dan Burn,90,0,0,0,1,0,0,0,0,0,0,0,7,17.0,4.9,0.0,2.2,1,0.00000,0.00390,0.00390,1.18750,2
Jacob Murphy,65,1,0,0,1,0,0,0,0,0,0,1,26,36.8,11.7,36.0,8.5,1,0.21550,0.00758,0.22308,0.96610,8
Fabian Schär,90,0,0,0,1,0,0,0,0,0,0,0,10,11.2,0.5,2.0,1.4,1,0.00000,0.00415,0.00415,1.18750,2
Matt Targett,6,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.0,0.0,0.1,0,0.00000,0.00002,0.00002,0.00000,1
Allan Saint-Maximin,12,0,0,0,0,0,0,0,0,0,0,0,5,1.4,0.1,0.0,0.2,0,0.00000,0.00342,0.00342,0.01590,1
Miguel Almirón,83,1,0,0,1,0,0,0,0,0,0,0,25,39.4,14.1,39.0,9.3,1,0.47580,0.04542,0.52122,1.18750,7
Sean Longstaff,90,0,0,0,1,0,0,0,0,0,0,0,6,2.2,4.9,8.0,1.5,1,0.00000,0.04356,0.04356,1.18750,2
Joelinton,24,0,1,0,0,0,0,0,0,0,0,0,11,4.8,1.3,4.0,1.0,0,0.00000,0.05048,0.05048,0.22140,4
Joe Willock,90,0,0,0,1,0,0,0,0,0,0,0,8,3.0,3.0,37.0,4.3,1,0.23820,0.07089,0.30909,1.18750,2
Bruno Guimarães,77,2,0,0,1,0,0,0,0,0,0,3,49,83.0,27.2,26.0,13.6,1,0.08190,0.11602,0.19792,1.17160,15
Nick Pope,90,0,0,0,1,0,0,0,0,0,2,0,13,16.4,0.0,0.0,1.6,1,0.00000,0.00020,0.00020,1.18750,2
Sven Botman,90,0,0,0,1,0,0,0,0,0,0,0,22,22.2,0.8,36.0,5.9,1,0.07980,0.00834,0.08814,1.18750,2
Steve Cook,90,0,0,0,1,0,0,0,1,0,0,0,5,9.8,0.3,2.0,1.2,1,0.00000,0.00329,0.00329,0.69150,1
Scott McKenna,90,0,0,0,1,0,0,0,0,0,0,0,17,17.6,0.3,4.0,2.2,1,0.00000,0.00384,0.00384,0.69150,2
Ryan Yates,90,0,0,0,1,0,0,0,1,0,0,0,7,14.4,1.7,2.0,1.8,1,0.00000,0.00667,0.00667,0.69150,1
Sam Surridge,19,0,0,0,0,0,0,0,0,0,0,0,2,0.0,10.4,0.0,1.0,0,0.00000,0.00499,0.00499,0.04450,1
Brennan Johnson,90,0,0,0,1,0,0,0,0,0,0,0,6,4.4,15.6,10.0,3.0,1,0.05070,0.01021,0.06091,0.69150,2
Dean Henderson,90,0,0,0,1,0,0,0,0,0,1,0,11,11.8,0.0,0.0,1.2,1,0.00000,0.00354,0.00354,0.69150,2
Stuart Armstrong,65,0,0,0,4,0,0,0,0,0,0,0,2,0.8,1.1,1.0,0.3,1,0.05330,0.00344,0.05674,2.01230,2
Mohamed Elyounoussi,24,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.8,3.0,0.2,0,0.04230,0.00503,0.04733,0.45520,1
James Ward-Prowse,90,0,0,0,4,0,0,0,0,0,0,0,14,13.6,11.5,0.0,2.5,1,0.00000,0.00672,0.00672,2.46740,2
Adam Armstrong,65,0,0,0,4,0,0,0,0,0,0,0,4,0.2,13.0,0.0,1.3,1,0.00000,0.01792,0.01792,2.01230,2
Kyle Walker-Peters,78,0,0,0,4,0,0,0,1,0,0,0,9,12.6,1.8,0.0,1.4,1,0.00000,0.00576,0.00576,2.38590,-1
Che Adams,90,0,0,0,4,0,0,0,0,0,0,0,6,5.6,2.4,4.0,1.2,1,0.00000,0.01469,0.01469,2.46740,2
Ibrahima Diallo,90,0,0,0,4,0,0,0,0,0,0,0,11,3.6,3.3,0.0,0.7,1,0.00000,0.01124,0.01124,2.46740,2
Romain Perraud,90,0,0,0,4,0,0,0,0,0,0,0,9,7.8,1.4,17.0,2.6,1,0.06050,0.00346,0.06396,2.46740,0
Moussa Djenepo,24,0,0,0,0,0,0,0,0,0,0,0,3,3.2,1.1,0.0,0.4,0,0.00000,0.00695,0.00695,0.45520,1
Mohammed Salisu,90,0,0,0,4,0,0,0,0,0,0,0,15,31.0,0.3,0.0,3.1,1,0.00000,0.00195,0.00195,2.46740,0
Gavin Bazunu,90,0,0,0,4,0,0,0,0,0,4,0,17,40.0,0.0,0.0,4.0,1,0.00000,0.00149,0.00149,2.46740,1
Armel Bella Kotchap,90,0,0,0,4,0,0,0,0,0,0,0,16,23.0,0.2,0.0,2.3,1,0.00000,0.00091,0.00091,2.46740,0
Hugo Lloris,90,0,0,1,0,0,0,0,0,0,4,3,31,27.4,0.0,0.0,2.7,1,0.00000,0.00066,0.00066,0.71700,10
Harry Kane,89,1,0,1,0,0,0,0,1,0,0,2,28,32.0,14.3,35.0,8.1,1,0.58050,0.02074,0.60124,0.71700,7
Son Heung-Min,79,0,1,1,0,0,0,0,0,0,0,0,22,30.0,36.4,16.0,8.2,1,0.06830,0.32932,0.39762,0.71700,6
Matt Doherty,90,0,0,1,0,0,0,0,0,0,0,0,20,13.8,1.2,6.0,2.1,1,0.10390,0.00141,0.10531,0.71700,6
Eric Dier,90,0,0,1,0,0,0,0,0,0,0,0,26,12.6,0.3,0.0,1.3,1,0.00000,0.00306,0.00306,0.71700,6
Ben Davies,90,0,0,1,0,0,0,0,0,0,0,0,26,11.4,2.1,0.0,1.4,1,0.00000,0.01120,0.01120,0.71700,6
Pierre-Emile Højbjerg,90,0,0,1,0,0,0,0,0,0,0,0,15,20.8,18.6,2.0,4.1,1,0.00000,0.04355,0.04355,0.71700,3
Ryan Sessegnon,90,0,0,1,0,0,0,0,0,0,0,0,25,8.8,15.8,2.0,2.7,1,0.00000,0.03809,0.03809,0.71700,6
Rodrigo Bentancur,90,0,0,1,0,0,0,0,0,0,0,0,8,18.4,5.0,11.0,3.4,1,0.03820,0.07740,0.11560,0.71700,3
Oliver Skipp,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0.00000,0.00026,0.00026,0.00000,1
Cristian Romero,90,0,0,1,0,0,0,0,0,0,0,2,28,17.0,13.1,0.0,3.0,1,0.00000,0.01561,0.01561,0.71700,8
Yves Bissouma,69,0,0,1,0,0,0,0,1,0,0,0,11,11.2,2.0,0.0,1.3,1,0.00000,0.00832,0.00832,0.58430,2
Ivan Perisic,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,4.0,0.3,0,0.00000,0.00256,0.00256,0.00000,1
Richarlison,20,0,0,0,0,0,0,0,0,0,0,0,4,1.4,0.6,0.0,0.2,0,0.00000,0.00186,0.00186,0.13270,1
Lukasz Fabianski,90,0,0,0,1,0,0,0,0,0,1,0,10,6.8,0.0,0.0,0.7,1,0.00000,0.00018,0.00018,0.69780,2
Aaron Cresswell,90,0,0,0,1,0,0,0,0,0,0,0,20,24.2,42.8,2.0,6.9,1,0.00000,0.12063,0.12063,0.69780,2
Michail Antonio,10,1,0,0,0,0,0,0,0,0,0,3,24,38.2,0.0,30.0,6.8,0,0.43400,0.00007,0.43407,0.07060,8
Craig Dawson,90,0,1,0,1,0,0,0,0,0,0,0,22,13.2,0.9,2.0,1.6,1,0.00000,0.00431,0.00431,0.69780,5
Kurt Zouma,90,0,0,0,1,0,0,0,0,0,0,0,15,13.0,0.3,0.0,1.3,1,0.00000,0.00118,0.00118,0.69780,2
Jarrod Bowen,90,1,0,0,1,0,0,0,0,0,0,0,21,43.0,22.3,98.0,16.3,1,1.71570,0.03213,1.74783,0.69780,7
Declan Rice,90,0,0,0,1,0,0,0,0,0,0,0,20,16.6,4.9,2.0,2.4,1,0.00000,0.03628,0.03628,0.69780,2
Tomas Soucek,90,0,0,0,1,0,0,0,0,0,0,0,17,19.2,12.5,2.0,3.4,1,0.00000,0.02748,0.02748,0.69780,2
Pablo Fornals,90,0,0,0,1,0,0,0,0,0,0,0,12,3.6,18.8,2.0,2.4,1,0.00000,0.17436,0.17436,0.69780,2
Conor Coady,90,0,0,0,2,0,0,0,0,0,0,0,14,10.8,10.7,4.0,2.6,1,0.00000,0.03813,0.03813,1.45100,1
Jonny,71,0,0,0,2,0,0,0,0,0,0,0,7,13.2,2.3,3.0,1.9,1,0.03390,0.01475,0.04865,1.80660,1
José Sá,90,0,0,0,3,0,0,0,0,0,4,0,20,30.0,0.0,0.0,3.0,1,0.00000,0.00055,0.00055,1.90500,2
Leander Dendoncker,13,0,0,0,0,0,0,0,0,0,0,0,3,1.8,2.3,0.0,0.4,0,0.00000,0.00396,0.00396,0.05450,1
Hee-Chan Hwang,33,0,0,0,1,0,0,0,0,0,0,0,1,3.6,0.3,17.0,2.1,0,0.26080,0.01542,0.27622,0.40850,1
Nélson Semedo,90,0,0,0,3,0,0,0,0,0,0,0,13,10.0,3.2,0.0,1.3,1,0.00000,0.02651,0.02651,1.90500,1
Daniel Podence,90,0,0,0,3,0,0,0,0,0,0,0,-1,0.0,4.5,28.0,3.2,1,0.26210,0.02009,0.28219,1.90500,2
Max Kilman,90,0,0,0,3,0,0,0,0,0,0,0,9,7.4,0.6,4.0,1.2,1,0.20450,0.00320,0.20770,1.90500,1
Rayan Ait Nouri,18,0,0,0,1,0,0,0,0,0,0,0,3,1.6,0.0,0.0,0.2,0,0.00000,0.00027,0.00027,0.09840,1
Toti,90,0,0,0,3,0,0,0,0,0,0,0,14,21.6,0.7,0.0,2.2,1,0.00000,0.00203,0.00203,1.90500,1
Adama Traoré,71,0,0,0,2,0,0,0,0,0,0,0,9,8.8,19.5,2.0,3.0,1,0.00000,0.19794,0.19794,1.80660,2
Morgan Gibbs-White,89,0,1,0,1,0,0,0,0,0,0,1,19,30.0,17.9,11.0,5.9,1,0.10280,0.08339,0.18619,0.69150,6
João Moutinho,90,0,0,0,3,0,0,0,0,0,0,0,23,27.8,31.7,7.0,6.7,1,0.13750,0.21342,0.35092,1.90500,2
Tyler Adams,90,0,0,0,2,0,0,0,0,0,0,0,16,18.2,26.2,2.0,4.6,1,0.00000,0.29856,0.29856,1.07890,2
Flynn Downes,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0.00000,0.00042,0.00042,0.00000,1
Aaron Hickey,82,0,1,0,4,0,0,0,0,0,0,0,14,14.2,1.6,6.0,2.2,1,0.00000,0.00422,0.00422,1.53050,3
Joe Ayodele-Aribo,78,0,0,0,4,0,0,0,0,0,0,0,8,8.2,2.3,0.0,1.1,1,0.00000,0.01139,0.01139,2.38590,2
Cheick Oumar Doucoure,63,0,0,0,1,0,0,0,1,0,0,0,6,8.8,11.4,0.0,2.0,1,0.00000,0.01453,0.01453,0.76550,1
Christian Eriksen,82,0,0,0,1,0,0,0,0,0,0,0,13,9.0,5.6,18.0,3.3,1,0.18130,0.03538,0.21668,0.29540,2
Kalidou Koulibaly,90,0,0,1,0,0,0,0,0,0,0,2,32,23.4,11.2,4.0,3.9,1,0.08250,0.01300,0.09550,1.11490,8
Harry Toffolo,90,0,0,0,1,0,0,0,0,0,0,0,7,12.4,6.1,0.0,1.9,1,0.00000,0.02327,0.02327,0.69150,2
Lewis O'Brien,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,1
Ben Mee,70,0,0,0,3,0,0,0,0,0,0,0,10,15.0,0.5,2.0,1.8,1,0.00000,0.00482,0.00482,1.10920,1
Sékou Mara,11,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.08150,1
Gianluca Scamacca,79,1,0,0,1,0,0,0,0,0,0,3,24,38.4,21.8,63.0,12.3,1,0.67600,0.02042,0.69642,0.62720,9
Lisandro Martínez,90,0,0,0,1,0,0,0,0,0,0,0,11,23.0,4.7,0.0,2.8,1,0.00000,0.01832,0.01832,0.64720,2
Dwight McNeil,23,0,0,0,0,0,0,0,0,0,0,0,4,3.6,15.2,2.0,2.1,0,0.00000,0.07913,0.07913,0.15560,1
Marcus Tavernier,90,0,0,0,1,0,0,0,0,0,0,0,8,5.0,12.0,3.0,2.0,1,0.05790,0.05116,0.10906,1.07680,2
Ashley Young,90,1,0,0,1,0,0,0,0,0,0,3,25,47.8,16.9,15.0,8.0,1,0.04250,0.03490,0.07740,0.30560,11
Emerson,6,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.5,2.0,0.3,0,0.00000,0.00338,0.00338,0.07060,1
Elliot Anderson,6,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.0,0.0,0.5,0,0.00000,0.00000,0.00000,0.00000,1
Joseph Hodge,45,0,0,0,2,0,0,0,0,0,0,0,4,2.6,2.1,2.0,0.7,0,0.00000,0.01847,0.01847,0.92130,1
Chem Campbell,18,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,1.3,4.0,0.4,0,0.07190,0.00246,0.07436,0.09840,1
James Garner,15,0,0,0,0,0,0,0,0,0,0,0,1,1.8,0.8,25.0,2.8,0,0.05390,0.00498,0.05888,0.00000,1
Rico Lewis,12,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.7,2.0,0.5,0,0.00000,0.00932,0.00932,0.10280,1
Neto,90,0,0,0,1,0,0,0,0,0,4,0,17,30.0,0.0,0.0,3.0,1,0.00000,0.00046,0.00046,1.07680,3
Marcos Senesi,90,0,0,0,1,0,0,0,0,0,0,0,17,26.8,0.4,0.0,2.7,1,0.00000,0.01069,0.01069,1.07680,2
Amadou Onana,90,0,0,0,2,0,0,0,1,0,0,0,2,0.0,3.1,16.0,1.8,1,0.19480,0.00503,0.19983,1.45100,1
Gonçalo Guedes,45,0,0,0,1,0,0,0,0,0,0,0,6,7.0,24.3,0.0,3.1,1,0.00000,0.02624,0.02624,0.98370,1
Mikkel Damsgaard,19,0,0,0,2,0,0,0,0,0,0,0,2,0.2,0.8,2.0,0.3,0,0.00000,0.00790,0.00790,0.42130,1
Remo Freuler,90,0,0,0,1,0,0,0,0,0,0,0,10,18.2,2.6,0.0,2.1,1,0.00000,0.00865,0.00865,0.69150,2
Cheikhou Kouyaté,90,0,0,0,1,0,0,0,0,0,0,0,10,19.8,1.3,24.0,4.5,1,0.09490,0.00825,0.10315,0.69150,2
Emmanuel Dennis,70,1,0,0,1,0,0,0,0,0,0,2,23,33.4,11.8,19.0,6.4,1,0.05710,0.00799,0.06509,0.64700,8
Estupiñán,66,0,0,0,1,0,0,0,0,0,0,0,7,7.6,6.8,2.0,1.6,1,0.00000,0.06361,0.06361,0.77640,2
Sergio Gómez,20,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0.5,6.0,0.7,0,0.03840,0.00333,0.04173,0.10280,1
Thilo Kehrer,90,0,0,0,1,0,0,0,1,0,0,0,8,5.2,11.8,22.0,3.9,1,0.04280,0.11305,0.15585,0.69780,1
Matheus Nunes,90,0,0,0,3,0,0,0,0,0,0,0,12,10.0,13.5,12.0,3.6,1,0.14400,0.09144,0.23544,1.90500,2
Casemiro,90,0,1,0,1,0,0,0,0,0,0,0,21,33.4,27.7,5.0,6.6,1,0.30890,0.37597,0.68487,0.64720,5
Lucas Paquetá,83,0,1,0,1,0,0,0,0,0,0,3,24,23.6,28.3,41.0,9.3,1,0.23910,0.28169,0.52079,0.62720,8
Antony,90,1,0,0,1,0,0,0,0,0,0,1,28,44.6,35.5,33.0,11.3,1,0.40600,0.09383,0.49983,0.54110,8
Manuel Akanji,90,0,0,1,0,0,0,0,0,0,0,1,31,16.8,1.6,26.0,4.4,1,0.06000,0.01042,0.07042,0.15610,7
Idrissa Gueye,75,0,0,0,2,0,0,0,0,0,0,0,6,0.0,1.3,0.0,0.0,1,0.00000,0.00677,0.00677,1.45100,2
Wout Faes,90,0,0,0,2,0,0,0,0,0,0,0,21,42.4,10.7,6.0,5.9,1,0.18260,0.00525,0.18785,1.13580,1
Carlos Vinicius,90,0,0,0,3,0,0,0,1,0,0,0,-2,0.0,11.8,30.0,3.9,1,0.14060,0.00289,0.14349,3.04210,1
Juan Larios,11,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.6,0.0,0.2,0,0.00000,0.00253,0.00253,0.08150,1
Diego Costa,56,0,0,0,2,0,0,0,0,0,0,0,1,1.2,2.2,6.0,0.9,1,0.00000,0.00013,0.00013,1.49650,1
Serge Aurier,57,0,0,0,1,0,0,0,1,0,0,0,2,16.0,15.3,0.0,3.1,1,0.00000,0.03816,0.03816,0.33690,0
