Understat_Name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points
Philip Billing,65,0,0,1,0,0,0,0,0,0,0,0,13,6.8,6.3,9.0,2.2,1,0.02,0.01,0.03,2.22,3
Chris Mepham,90,0,0,0,1,0,0,0,0,0,0,0,8,22.2,0.0,4.0,2.6,1,0.05,0.00,0.05,2.61,2
Jaidon Anthony,80,0,0,1,0,0,0,0,0,0,0,0,3,0.2,12.9,13.0,2.6,1,0.08,0.08,0.16,2.25,3
Jordan Zemura,90,0,0,0,1,0,0,0,0,0,0,0,11,31.0,34.8,10.0,7.6,1,0.29,0.14,0.44,2.61,2
Christian Nørgaard,90,0,0,1,0,0,0,0,0,0,0,0,10,13.4,3.2,2.0,1.9,1,0.00,0.02,0.02,0.63,3
Ivan Toney,90,0,0,1,0,0,0,0,1,0,0,0,7,14.0,15.5,25.0,5.5,1,0.38,0.39,0.77,0.63,1
David Raya,90,0,0,1,0,0,0,0,0,0,5,0,32,30.6,0.0,0.0,3.1,1,0.00,0.01,0.01,0.63,7
Josh Dasilva,60,0,0,1,0,0,0,0,0,0,0,0,10,12.0,30.7,2.0,4.5,1,0.00,0.10,0.10,0.25,3
Rico Henry,90,0,1,1,0,0,0,0,0,0,0,2,38,30.4,15.9,7.0,5.3,1,0.03,0.36,0.39,0.63,11
Vitaly Janelt,29,0,0,0,0,0,0,0,0,0,0,0,3,0.8,1.8,2.0,0.5,0,0.00,0.00,0.00,0.38,1
Mathias Jensen,81,1,0,1,0,0,0,0,0,0,0,0,20,41.2,2.3,19.0,6.3,1,0.37,0.02,0.39,0.56,8
Yoane Wissa,73,0,1,1,0,0,0,0,0,0,0,0,16,20.6,33.3,10.0,6.4,1,0.23,0.39,0.61,0.53,6
Mads Roerslev,29,0,0,0,0,0,0,0,0,0,0,0,2,3.6,0.5,4.0,0.8,0,0.08,0.00,0.09,0.38,1
Ethan Pinnock,90,0,0,1,0,0,0,0,0,0,0,0,25,17.6,0.7,4.0,2.2,1,0.00,0.01,0.01,0.63,6
Bryan Mbeumo,81,1,1,1,0,0,0,0,0,0,0,3,45,56.0,43.9,29.0,12.9,1,0.75,0.41,1.16,0.56,12
Danny Welbeck,56,0,0,0,0,0,0,0,0,0,0,0,-7,0.4,12.1,32.0,4.5,1,0.73,0.02,0.75,0.33,1
Pascal Groß,90,0,0,1,0,0,0,0,0,0,0,0,16,13.8,33.5,8.0,5.5,1,0.03,0.13,0.16,1.34,3
Lewis Dunk,90,0,0,1,0,0,0,0,1,0,0,1,25,22.8,4.6,2.0,2.9,1,0.00,0.05,0.05,1.34,6
Solly March,88,0,0,1,0,0,0,0,0,0,0,0,7,4.8,21.0,17.0,4.3,1,0.18,0.24,0.42,1.34,3
Adam Webster,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.00,1
Joël Veltman,90,0,0,1,0,0,0,0,1,0,0,0,22,16.6,5.3,0.0,2.2,1,0.00,0.02,0.02,1.34,5
Neal Maupay,28,0,0,0,0,0,0,0,1,0,0,0,-4,1.0,1.6,7.0,1.0,0,0.02,0.00,0.02,0.26,0
Leandro Trossard,31,0,0,0,1,0,0,0,0,0,0,0,3,4.4,1.3,25.0,3.1,0,0.10,0.02,0.12,0.33,1
Marc Cucurella,83,0,0,1,0,0,0,0,0,0,0,0,25,21.2,12.8,0.0,3.4,1,0.00,0.01,0.01,0.58,6
Robert Sánchez,90,0,0,1,0,0,0,0,0,0,2,2,26,16.2,0.1,0.0,1.6,1,0.00,0.00,0.00,1.34,8
Tariq Lamptey,74,0,0,1,0,0,0,0,0,0,0,0,24,7.2,9.1,4.0,2.0,1,0.00,0.19,0.19,0.67,6
Jeremy Sarmiento,33,0,1,0,0,0,0,0,0,0,0,0,15,27.0,26.3,14.0,6.7,0,0.16,0.12,0.28,1.01,4
Moisés Caicedo,33,0,0,0,0,0,0,0,1,0,0,0,2,15.0,23.3,7.0,4.5,0,0.03,0.06,0.09,1.01,0
Deniz Undav,74,0,0,1,0,0,0,0,0,0,0,0,-1,10.2,23.1,37.0,7.0,1,0.97,0.54,1.51,0.67,2
Kaoru Mitoma,90,1,0,1,0,0,0,0,0,0,0,3,33,42.2,4.3,63.0,11.0,1,0.26,0.54,0.80,1.34,11
Julio Enciso,15,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,3.0,0.2,0,0.06,0.00,0.06,0.67,1
César Azpilicueta,30,0,0,0,0,0,0,0,0,0,0,0,5,5.8,0.3,0.0,0.6,0,0.00,0.00,0.00,0.25,1
Thiago Silva,90,0,0,1,0,0,0,0,0,0,0,0,27,25.4,1.1,19.0,4.6,1,0.07,0.03,0.10,0.67,6
Jorginho,31,0,0,0,1,0,0,0,0,0,0,0,11,5.4,2.5,7.0,1.5,0,0.04,0.01,0.05,0.33,1
Kepa,90,0,0,1,0,0,0,0,0,0,4,3,35,30.2,0.0,0.0,3.0,1,0.00,0.00,0.00,0.67,10
Hakim Ziyech,59,0,0,0,0,0,0,0,0,0,0,0,2,4.0,13.2,4.0,2.1,1,0.04,0.04,0.08,0.41,1
Ben Chilwell,6,0,0,0,0,0,0,0,0,0,0,0,2,1.4,14.8,0.0,1.6,0,0.00,0.07,0.07,0.09,1
Mason Mount,74,0,0,1,0,0,0,0,0,0,0,0,6,0.8,3.9,9.0,1.4,1,0.09,0.02,0.10,0.56,3
Kai Havertz,90,0,0,1,0,0,0,0,0,0,0,0,-9,0.0,2.8,13.0,1.2,1,0.58,0.01,0.59,0.67,2
Reece James,59,0,0,0,0,0,0,0,0,0,0,0,8,4.6,3.1,0.0,0.8,1,0.00,0.01,0.01,0.41,1
Conor Gallagher,90,0,0,1,0,0,0,0,1,0,0,0,9,11.0,30.6,5.0,4.7,1,0.06,0.20,0.26,0.67,2
Billy Gilmour,56,0,0,0,0,0,0,0,0,0,0,0,7,3.0,12.4,9.0,2.4,1,0.20,0.03,0.23,0.33,1
Vicente Guaita,90,0,0,0,2,0,0,0,0,0,3,0,13,22.6,0.0,0.0,2.3,1,0.00,0.00,0.00,2.04,2
Nathaniel Clyne,90,0,0,0,2,0,0,0,0,0,0,0,11,20.4,2.3,0.0,2.3,1,0.00,0.01,0.01,2.04,1
Jordan Ayew,72,0,0,0,2,0,0,0,0,0,0,0,5,7.0,5.0,0.0,1.2,1,0.00,0.01,0.01,2.04,2
Jeffrey Schlupp,82,1,0,0,2,0,0,0,1,0,0,0,22,45.0,1.7,28.0,7.5,1,0.29,0.01,0.31,2.04,6
Will Hughes,71,0,0,0,2,0,0,0,0,0,0,0,3,0.0,1.7,0.0,0.0,1,0.00,0.01,0.01,2.04,2
Odsonne Edouard,90,0,0,0,2,0,0,0,0,0,0,0,5,10.6,1.1,9.0,2.1,1,0.03,0.01,0.03,2.04,2
Marc Guehi,90,0,0,0,2,0,0,0,0,0,0,0,16,20.0,0.9,21.0,4.2,1,0.11,0.00,0.11,2.04,1
Jean-Philippe Mateta,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,9.0,0.7,0,0.14,0.00,0.14,0.00,1
Eberechi Eze,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.1,14.0,1.4,0,0.20,0.01,0.21,0.00,1
Tyrick Mitchell,90,0,0,0,2,0,0,0,1,0,0,0,4,11.4,29.3,6.0,4.7,1,0.00,0.07,0.07,2.04,0
Michael Olise,90,0,0,0,2,0,0,0,0,0,0,0,9,12.6,53.5,12.0,7.8,1,0.00,0.41,0.41,2.04,2
Seamus Coleman,90,0,0,1,0,0,0,0,0,0,0,2,29,18.2,14.8,0.0,3.3,1,0.00,0.03,0.03,0.86,8
Jordan Pickford,90,0,0,1,0,0,0,0,1,0,2,0,21,14.2,0.0,0.0,1.4,1,0.00,0.01,0.01,0.86,5
Abdoulaye Doucouré,90,0,0,1,0,0,0,0,0,0,0,0,6,11.4,11.8,10.0,3.3,1,0.24,0.01,0.25,0.86,3
Alex Iwobi,90,0,0,1,0,0,0,0,0,0,0,0,14,16.2,51.3,6.0,7.4,1,0.05,0.36,0.41,0.86,3
Dominic Calvert-Lewin,61,0,0,1,0,0,0,0,0,0,0,0,-5,0.0,4.3,41.0,4.4,1,0.91,0.01,0.92,0.59,2
Vitalii Mykolenko,90,0,0,1,0,0,0,0,1,0,0,0,14,17.2,1.2,1.0,1.9,1,0.01,0.00,0.02,0.86,5
Anthony Gordon,21,0,0,0,0,0,0,0,0,0,0,0,4,2.8,14.8,7.0,2.5,0,0.08,0.18,0.26,0.07,1
James Tarkowski,90,1,0,1,0,0,0,0,0,0,0,3,37,49.8,0.6,41.0,9.1,1,0.25,0.01,0.27,0.86,15
Tom Cairney,1,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,2.0,0.4,0,0.04,0.00,0.04,0.15,1
Tim Ream,90,0,0,1,0,0,0,0,0,0,0,2,28,21.2,0.4,0.0,2.2,1,0.00,0.01,0.01,1.54,8
Bobby Reid,74,0,0,1,0,0,0,0,1,0,0,0,0,2.0,2.9,25.0,3.0,1,0.22,0.02,0.24,0.80,2
Aleksandar Mitrovic,90,0,0,1,0,0,0,0,0,0,0,0,3,4.0,5.2,17.0,2.6,1,0.03,0.17,0.20,1.38,2
Harrison Reed,90,0,0,1,0,0,0,0,0,0,0,0,9,5.0,2.5,4.0,1.2,1,0.00,0.03,0.03,1.38,3
Harry Wilson,15,0,0,0,0,0,0,0,1,0,0,0,4,7.4,0.9,0.0,0.8,0,0.00,0.00,0.00,0.74,0
Kenny Tete,90,0,0,1,0,0,0,0,0,0,0,0,26,20.2,19.6,4.0,4.4,1,0.00,0.08,0.08,1.54,6
Antonee Robinson,90,0,0,1,0,0,0,0,0,0,0,0,22,12.2,0.2,0.0,1.2,1,0.00,0.00,0.00,1.54,6
João Palhinha,90,0,0,1,0,0,0,0,1,0,0,0,9,16.0,21.5,7.0,4.5,1,0.14,0.01,0.15,1.54,2
Liam Cooper,90,0,0,0,1,0,0,0,0,0,0,0,16,14.6,1.7,0.0,1.6,1,0.00,0.01,0.01,0.27,2
Luke Ayling,180,0,0,0,3,0,0,0,0,0,0,0,21,51.6,3.3,31.0,8.6,2,0.21,0.05,0.26,2.46,3
Patrick Bamford,128,0,1,0,2,0,0,0,0,0,0,0,22,20.6,25.6,14.0,6.0,2,0.12,0.03,0.15,1.57,7
Robin Koch,90,0,0,0,2,0,0,0,0,0,0,0,12,12.0,0.5,0.0,1.3,1,0.00,0.05,0.05,2.19,1
Jack Harrison,144,0,0,0,2,0,0,0,0,0,0,0,14,11.4,24.7,9.0,4.6,2,0.05,0.30,0.35,1.61,4
Pascal Struijk,88,0,0,0,1,0,0,0,1,0,0,0,19,34.6,3.5,33.0,7.1,2,0.20,0.01,0.21,0.55,2
Sam Greenwood,8,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.27,2
Illan Meslier,180,0,0,0,3,0,0,0,0,0,6,0,28,37.4,0.0,0.0,3.7,2,0.00,0.00,0.00,2.46,4
Júnior Firpo,90,0,0,0,2,0,0,0,1,0,0,0,6,16.8,2.1,2.0,2.1,0,0.00,0.00,0.00,1.91,1
Crysencio Summerville,115,0,1,0,2,0,0,0,0,0,0,0,19,10.0,18.1,12.0,4.0,0,0.06,0.09,0.13,2.23,6
Marc Roca,56,0,0,0,1,0,0,0,0,0,0,0,9,7.6,19.8,0.0,2.7,1,0.00,0.09,0.09,0.23,1
Brenden Aaronson,27,0,0,0,1,0,0,0,0,0,0,0,3,0.6,1.9,1.0,0.4,0,0.04,0.02,0.06,0.85,1
Nampalys Mendy,23,0,0,0,0,0,0,0,0,0,0,0,3,1.6,0.3,0.0,0.2,0,0.00,0.00,0.00,0.38,1
Danny Ward,90,0,0,0,2,0,0,0,0,0,3,0,14,16.8,0.0,0.0,1.7,1,0.00,0.00,0.00,1.68,2
Jamie Vardy,23,0,0,0,0,0,0,0,0,0,0,0,1,2.4,10.1,0.0,1.3,0,0.00,0.00,0.00,0.38,1
Timothy Castagne,90,0,0,0,2,0,0,0,1,0,0,0,12,26.0,0.9,0.0,2.7,1,0.00,0.00,0.00,1.68,0
Youri Tielemans,90,0,0,0,2,0,0,0,1,0,0,0,21,23.4,14.6,0.0,3.8,1,0.00,0.02,0.02,1.68,1
James Maddison,66,1,0,0,2,0,0,0,0,0,0,0,27,36.6,25.3,20.0,8.2,1,0.37,0.02,0.39,1.30,7
Kelechi Iheanacho,66,1,2,0,2,0,0,0,0,0,0,3,45,67.0,21.2,41.0,12.9,1,0.79,0.35,1.15,1.30,15
Harvey Barnes,90,0,2,0,2,0,0,0,0,0,0,0,28,25.4,25.6,17.0,6.8,1,0.06,0.27,0.33,1.68,8
Kiernan Dewsbury-Hall,66,0,0,0,2,0,0,0,0,0,0,0,16,15.8,1.6,2.0,1.9,1,0.00,0.02,0.02,1.30,2
Caglar Söyüncü,7,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.23,0
Luke Thomas,9,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.0,0.0,0.3,0,0.00,0.00,0.00,0.23,1
James Milner,5,0,0,0,0,0,0,0,0,0,0,0,4,2.6,1.5,0.0,0.4,0,0.00,0.01,0.01,0.55,1
Jordan Henderson,25,0,0,0,1,0,0,0,0,0,0,0,4,2.2,2.8,0.0,0.5,0,0.00,0.01,0.01,1.26,1
Joel Matip,90,0,0,0,3,1,0,0,0,0,0,0,6,1.4,23.0,2.0,2.6,1,0.00,0.13,0.13,2.09,-1
Thiago Alcántara,85,0,0,0,3,0,0,0,0,0,0,0,17,15.4,38.1,2.0,5.6,1,0.00,0.03,0.03,1.54,2
Alex Oxlade-Chamberlain,5,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.6,2.0,0.4,0,0.02,0.00,0.03,0.55,1
Alisson,90,0,0,0,3,0,0,0,0,0,3,0,20,17.0,0.0,0.0,1.7,1,0.00,0.00,0.00,2.09,2
Mohamed Salah,90,0,0,0,3,0,0,0,0,0,0,0,3,0.0,3.5,20.0,2.2,1,0.15,0.03,0.18,2.09,2
Andrew Robertson,85,0,0,0,3,0,0,0,0,0,0,0,13,8.4,17.0,24.0,4.9,1,0.54,0.09,0.63,1.54,1
Trent Alexander-Arnold,90,0,0,0,3,0,0,0,0,0,0,0,17,11.6,37.9,9.0,5.9,1,0.14,0.06,0.20,2.09,1
Joseph Gomez,90,0,0,0,3,0,0,0,1,0,0,0,11,23.6,2.8,2.0,2.8,1,0.00,0.01,0.01,2.09,0
Naby Keita,64,0,0,0,2,0,0,0,0,0,0,0,7,0.2,22.4,19.0,4.2,1,0.36,0.08,0.44,0.83,2
Konstantinos Tsimikas,4,0,0,0,0,0,0,0,0,0,0,0,4,4.4,14.8,0.0,1.9,0,0.00,0.03,0.03,0.55,1
Harvey Elliott,13,0,0,0,0,0,0,0,0,0,0,0,3,0.6,1.4,2.0,0.4,0,0.02,0.00,0.02,0.57,1
Neco Williams,89,0,0,1,0,0,0,0,1,0,0,0,22,10.6,0.3,4.0,1.5,1,0.05,0.00,0.05,0.77,5
Darwin Núñez,90,0,0,0,3,0,0,0,0,0,0,0,-1,4.6,12.3,52.0,6.9,1,0.64,0.07,0.71,2.09,2
Kyle Walker,90,0,0,0,1,0,0,0,1,0,0,0,11,12.0,8.9,9.0,3.0,1,0.01,0.03,0.04,1.48,1
Ilkay Gündogan,6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00,0.00,0.00,0.00,1
Kevin De Bruyne,31,0,0,0,0,0,0,0,0,0,0,0,6,7.2,48.3,3.0,5.9,0,0.08,0.15,0.23,0.63,1
Riyad Mahrez,58,0,0,0,1,0,0,0,0,0,0,0,2,0.0,3.0,9.0,1.0,1,0.10,0.02,0.12,0.86,1
Raheem Sterling,30,0,0,0,0,0,0,0,0,0,0,0,3,5.6,2.3,19.0,2.7,0,0.06,0.04,0.09,0.25,1
Jack Grealish,90,0,0,0,1,0,0,0,1,0,0,0,10,9.2,23.9,20.0,5.3,1,0.05,0.56,0.60,1.48,1
Ederson,90,0,0,0,1,0,0,0,1,0,2,0,9,14.2,0.0,0.0,1.4,1,0.00,0.00,0.00,1.48,1
Nathan Aké,90,0,0,0,1,0,0,0,0,0,0,0,11,15.6,4.4,8.0,2.8,1,0.00,0.06,0.06,1.48,2
Bernardo Silva,83,0,0,0,1,0,0,0,0,0,0,0,3,13.8,3.7,9.0,2.7,1,0.03,0.03,0.06,1.48,2
Oleksandr Zinchenko,90,0,0,0,1,0,0,0,1,0,0,0,9,10.0,20.8,2.0,3.3,1,0.08,0.06,0.14,1.66,1
Rodri,90,0,0,0,1,0,0,0,0,0,0,0,12,19.6,18.8,48.0,8.6,1,0.33,0.05,0.38,1.48,2
Erling Haaland,90,0,0,0,1,0,0,0,0,0,0,0,5,7.4,11.0,0.0,1.8,1,0.00,0.01,0.01,1.48,2
Julián Álvarez,90,0,0,0,1,0,0,0,0,0,0,0,3,2.6,14.4,26.0,4.3,1,0.16,0.06,0.22,1.48,2
Romeo Lavia,64,0,0,0,2,0,0,0,1,0,0,0,8,2.2,2.4,0.0,0.5,1,0.00,0.02,0.02,1.56,1
David de Gea,180,0,0,0,3,0,0,0,0,0,3,0,28,30.4,0.0,0.0,3.1,2,0.00,0.00,0.00,1.98,3
Raphael Varane,180,0,0,0,3,1,0,0,0,0,0,0,18,30.0,6.2,57.0,9.3,2,0.43,0.06,0.49,1.98,1
Harry Maguire,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.20,1
Fred,180,0,0,0,3,0,0,0,0,0,0,0,19,22.4,31.0,37.0,9.1,2,0.46,0.06,0.52,1.98,4
Luke Shaw,180,0,1,0,3,0,0,0,0,0,0,0,35,23.8,39.8,6.0,7.0,2,0.00,0.14,0.14,1.98,6
Bruno Fernandes,180,1,0,0,3,0,0,0,0,0,0,3,46,80.4,103.1,44.0,22.8,2,1.21,0.37,1.58,1.98,12
Marcus Rashford,180,2,1,0,3,0,0,0,0,0,0,3,54,78.6,42.9,95.0,21.6,2,0.98,0.10,1.08,1.98,20
Victor Lindelöf,11,0,0,0,0,0,0,0,0,0,0,0,6,0.8,0.8,0.0,0.2,0,0.00,0.00,0.00,0.20,2
Jadon Sancho,31,1,0,0,0,0,0,0,0,0,0,0,22,44.2,34.0,23.0,10.1,0,0.09,0.27,0.36,0.06,6
Aaron Wan-Bissaka,86,0,0,0,1,0,0,0,0,0,0,0,17,11.2,4.4,2.0,1.8,1,0.00,0.03,0.03,1.17,2
Diogo Dalot,81,0,1,0,2,0,0,0,0,0,0,2,27,36.4,16.9,6.0,5.9,1,0.13,0.08,0.22,0.61,6
Andreas Pereira,90,0,0,1,0,0,0,0,1,0,0,0,0,0.0,5.8,14.0,1.9,1,0.15,0.03,0.18,1.38,2
Chris Wood,72,0,0,1,0,0,0,0,0,0,0,0,5,0.0,0.6,4.0,0.4,1,0.00,0.01,0.01,0.77,2
Callum Wilson,90,1,0,0,1,0,0,0,0,0,0,1,24,37.2,11.5,35.0,8.4,1,0.47,0.00,0.47,1.01,7
Kieran Trippier,90,0,0,0,1,0,0,0,0,0,0,0,21,18.2,52.8,2.0,7.3,1,0.00,0.22,0.22,1.01,2
Dan Burn,90,0,0,0,1,0,0,0,0,0,0,0,19,21.6,14.7,10.0,4.6,1,0.00,0.03,0.03,1.01,2
Jacob Murphy,9,0,0,0,0,0,0,0,0,0,0,0,5,2.2,1.3,0.0,0.4,0,0.00,0.01,0.01,0.07,1
Fabian Schär,90,0,0,0,1,0,0,0,0,0,0,0,5,10.8,2.1,8.0,2.1,1,0.14,0.02,0.16,1.01,2
Allan Saint-Maximin,68,0,0,0,1,0,0,0,0,0,0,0,5,8.0,1.5,7.0,1.7,1,0.10,0.03,0.13,0.94,2
Miguel Almirón,80,0,0,0,1,0,0,0,0,0,0,0,10,2.6,6.2,4.0,1.3,1,0.00,0.05,0.05,0.94,2
Sean Longstaff,90,0,1,0,1,0,0,0,0,0,0,1,24,23.2,22.9,4.0,5.0,1,0.00,0.31,0.31,1.01,6
Joelinton,90,0,0,0,1,0,0,0,1,0,0,0,5,14.6,4.8,0.0,1.9,1,0.00,0.04,0.04,1.01,1
Joe Willock,80,0,0,0,1,0,0,0,1,0,0,0,4,4.6,6.2,0.0,1.1,1,0.00,0.03,0.03,0.94,1
Nick Pope,90,0,0,0,1,0,0,0,0,0,0,0,7,1.0,0.0,0.0,0.1,1,0.00,0.00,0.00,1.01,2
Sven Botman,90,0,0,0,1,0,0,0,0,0,0,0,21,27.6,1.3,4.0,3.3,1,0.03,0.00,0.04,1.01,2
Jack Colback,45,0,0,0,0,0,0,0,0,0,0,0,6,6.2,0.3,0.0,0.7,0,0.00,0.00,0.00,0.21,1
Scott McKenna,90,0,0,1,0,0,0,0,0,0,0,0,26,17.4,0.0,0.0,1.7,1,0.00,0.00,0.00,0.79,6
Sam Surridge,17,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,0.3,4.0,0.1,0,0.04,0.00,0.04,0.02,0
Brennan Johnson,90,1,0,1,0,0,0,0,0,0,0,3,34,46.4,24.5,17.0,8.8,1,0.05,0.08,0.12,0.79,9
Theo Walcott,25,0,0,0,1,0,0,0,0,0,0,0,1,9.4,20.8,14.0,4.4,0,0.22,0.00,0.22,0.57,1
Mohamed Elyounoussi,45,0,0,0,2,0,0,0,0,0,0,0,5,5.2,0.6,4.0,1.0,1,0.00,0.00,0.00,1.48,1
James Ward-Prowse,90,0,0,0,3,0,0,0,0,0,0,0,10,6.4,18.0,4.0,2.8,1,0.09,0.04,0.13,2.13,2
Adam Armstrong,9,0,0,0,0,0,0,0,0,0,0,0,3,3.4,0.4,7.0,1.1,0,0.02,0.00,0.02,0.08,1
Jan Bednarek,90,0,0,0,3,0,0,0,0,0,0,0,19,30.0,0.4,5.0,3.5,1,0.03,0.01,0.04,2.13,1
Che Adams,80,0,0,0,3,0,0,0,0,0,0,0,3,7.6,0.9,7.0,1.6,1,0.05,0.01,0.07,2.04,2
Ibrahima Diallo,45,0,0,0,2,0,0,0,0,0,0,0,7,8.4,11.3,0.0,2.0,1,0.00,0.02,0.02,1.48,1
Romain Perraud,90,0,0,0,3,0,0,0,0,0,0,0,12,15.4,2.4,21.0,3.9,1,0.03,0.00,0.04,2.13,1
Mohammed Salisu,90,0,0,0,3,0,0,0,1,0,0,0,11,25.6,1.2,1.0,2.8,1,0.01,0.01,0.03,2.13,0
Gavin Bazunu,90,0,0,0,3,0,0,0,0,0,0,0,8,2.2,0.0,0.0,0.2,1,0.00,0.00,0.00,2.13,1
Hugo Lloris,90,0,0,1,0,0,0,0,0,0,5,3,31,30.6,0.0,0.0,3.1,1,0.00,0.00,0.00,0.97,10
Harry Kane,90,1,0,1,0,0,0,0,0,0,0,2,27,38.6,20.6,57.0,11.6,1,1.04,0.02,1.06,0.97,8
