Understat_Name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points
Jacob Ramsey,66,1,0,1,0,0,0,0,1,0,0,3,26,45.4,3.1,51.0,10.0,1,0.48160,0.01925,0.50085,0.23120,10
Boubacar Kamara,43,0,0,0,0,0,0,0,0,0,0,0,4,12.6,0.8,0.0,1.3,1,0.00000,0.00374,0.00374,0.15960,1
Adam Smith,90,0,0,0,1,0,0,0,0,0,0,0,7,10.0,0.4,0.0,1.0,1,0.00000,0.00632,0.00632,1.91720,2
Kieffer Moore,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00000,0.00001,0.00001,0.00000,1
Jefferson Lerma,90,0,0,0,1,0,0,0,0,0,0,0,7,19.0,2.6,0.0,2.2,1,0.00000,0.00333,0.00333,1.91720,2
Jack Stacey,3,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0.0,0.0,0.5,0,0.00000,0.00000,0.00000,0.01700,1
Dominic Solanke,90,0,0,0,1,0,0,0,0,0,0,0,7,9.2,0.3,10.0,2.0,1,0.10460,0.00073,0.10533,1.91720,2
Lewis Cook,90,0,0,0,1,0,0,0,0,0,0,0,13,14.2,10.7,0.0,2.5,1,0.00000,0.00403,0.00403,1.91720,2
Ryan Christie,86,0,0,0,1,0,0,0,1,0,0,0,6,13.2,1.3,12.0,2.7,1,0.10960,0.03118,0.14078,1.90010,1
Philip Billing,90,1,0,0,1,0,0,0,0,0,0,2,30,55.4,21.8,35.0,11.2,1,0.39160,0.01402,0.40562,1.91720,9
Chris Mepham,90,0,0,0,1,0,0,0,0,0,0,0,8,10.6,0.3,2.0,1.3,1,0.00000,0.00313,0.00313,1.91720,2
Jaidon Anthony,10,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.3,8.0,0.9,0,0.04820,0.00136,0.04956,0.03050,1
Jordan Zemura,90,0,1,0,1,0,0,0,0,0,0,1,29,39.0,51.5,4.0,9.5,1,0.00000,0.55482,0.55482,1.91720,6
Pontus Jansson,90,0,0,0,3,0,0,0,0,0,0,0,14,12.2,0.5,2.0,1.5,1,0.00000,0.00316,0.00316,1.51880,1
Ivan Toney,90,0,0,0,3,0,0,0,0,0,0,0,5,9.8,15.9,9.0,3.5,1,0.14350,0.04728,0.19078,1.51880,2
David Raya,90,0,0,0,3,0,0,0,0,0,4,0,17,36.8,0.0,0.0,3.7,1,0.00000,0.00310,0.00310,1.51880,2
Josh Dasilva,62,0,0,0,3,0,0,0,0,0,0,0,8,0.8,0.5,4.0,0.5,1,0.00000,0.00363,0.00363,1.24040,2
Kristoffer Ajer,90,0,0,0,3,0,0,0,0,0,0,0,10,6.4,0.5,0.0,0.7,1,0.00000,0.00353,0.00353,1.51880,1
Rico Henry,90,0,0,0,3,0,0,0,0,0,0,0,9,15.2,19.5,2.0,3.7,1,0.00000,0.03812,0.03812,1.51880,1
Vitaly Janelt,62,0,0,0,3,0,0,0,0,0,0,0,8,5.4,0.3,0.0,0.6,1,0.00000,0.00097,0.00097,1.24040,2
Mathias Jensen,68,0,0,0,3,0,0,0,0,0,0,0,11,10.4,19.3,2.0,3.2,1,0.00000,0.16465,0.16465,1.32600,2
Yoane Wissa,14,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.2,0,0.00000,0.00001,0.00001,0.17100,1
Frank Onyeka,27,0,0,0,0,0,0,0,0,0,0,0,1,0.4,1.3,0.0,0.2,0,0.00000,0.00374,0.00374,0.27850,1
Shandon Baptiste,21,0,0,0,0,0,0,0,0,0,0,0,7,3.0,14.5,0.0,1.8,0,0.00000,0.24982,0.24982,0.19290,1
Bryan Mbeumo,75,0,0,0,3,0,0,0,0,0,0,0,3,0.0,1.2,37.0,3.7,1,0.08590,0.00493,0.09083,1.34780,2
Neal Maupay,88,1,0,1,0,0,0,0,0,0,0,3,31,34.0,5.1,25.0,6.4,1,0.11270,0.06470,0.17740,1.03900,9
Asmir Begovic,90,0,0,1,0,0,0,0,0,0,4,2,30,36.0,0.0,0.0,3.6,1,0.00000,0.00050,0.00050,1.03900,9
Salomón Rondón,1,0,0,0,0,0,0,0,0,0,0,0,4,1.0,1.8,2.0,0.5,0,0.00000,0.00708,0.00708,0.00000,1
Abdoulaye Doucouré,9,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.8,0.0,0.1,0,0.00000,0.00678,0.00678,0.32870,1
Alex Iwobi,90,0,1,1,0,0,0,0,0,0,0,0,22,32.4,28.3,8.0,6.9,1,0.04720,0.06980,0.11700,1.03900,6
Demarai Gray,80,0,0,1,0,0,0,0,0,0,0,0,11,11.6,34.2,25.0,7.1,1,0.06900,0.17941,0.24841,0.71030,3
Vitalii Mykolenko,90,0,0,1,0,0,0,0,0,0,0,0,27,19.0,16.7,1.0,3.7,1,0.01790,0.01795,0.03585,1.03900,6
Anthony Gordon,74,0,0,1,0,0,0,0,1,0,0,0,0,8.8,7.0,8.0,2.4,1,0.00000,0.01880,0.01880,0.71030,2
Nathan Patterson,90,0,0,1,0,0,0,0,0,0,0,0,28,15.4,5.3,2.0,2.3,1,0.00000,0.04105,0.04105,1.03900,6
James Tarkowski,90,0,0,1,0,0,0,0,0,0,0,2,30,48.0,3.4,0.0,5.1,1,0.00000,0.00598,0.00598,1.03900,8
Tom Cairney,7,0,0,0,0,0,0,0,0,0,0,0,3,1.0,1.3,0.0,0.2,0,0.00000,0.00953,0.00953,0.00000,1
Tim Ream,90,0,0,0,2,0,0,0,0,0,0,0,12,10.4,2.3,0.0,1.3,1,0.00000,0.00720,0.00720,1.41400,1
Neeskens Kebano,1,0,0,0,0,0,0,0,0,0,0,0,5,2.2,1.0,8.0,1.1,0,0.03210,0.00166,0.03376,0.00000,1
Bobby Reid,90,0,1,0,2,0,0,0,0,0,0,0,18,19.4,15.7,6.0,4.1,1,0.21020,0.03903,0.24923,1.41400,5
Tosin Adarabioyo,90,1,0,0,2,0,0,0,0,0,0,0,22,48.8,1.8,35.0,8.6,1,0.05480,0.00593,0.06073,1.41400,7
Aleksandar Mitrovic,89,0,0,0,2,0,0,0,0,0,0,0,1,6.6,6.9,68.0,8.2,1,0.10850,0.14214,0.25064,1.41400,2
Harrison Reed,90,1,0,0,2,0,0,0,0,0,0,3,36,45.6,28.3,17.0,9.1,1,0.14500,0.02543,0.17043,1.41400,10
Kenny Tete,90,0,1,0,2,0,0,0,1,0,0,0,18,42.2,18.8,19.0,8.0,1,0.03470,0.03455,0.06925,1.41400,3
João Palhinha,90,1,0,0,2,0,0,0,1,0,0,2,25,43.2,3.3,24.0,7.1,1,0.10000,0.02343,0.12343,1.41400,8
Daniel James,20,0,0,0,1,0,0,0,0,0,0,0,8,4.4,26.5,6.0,3.7,0,0.08090,0.15285,0.23375,0.23950,1
Jonny Evans,90,0,0,0,6,0,0,0,0,0,0,0,16,24.0,3.1,0.0,2.7,1,0.00000,0.01643,0.01643,2.18850,-1
Danny Ward,90,0,0,0,6,0,0,0,0,0,5,0,17,38.8,0.0,0.0,3.9,1,0.00000,0.00053,0.00053,2.18850,0
Jamie Vardy,16,0,0,0,2,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0.00000,0.00041,0.00041,0.87550,1
Timothy Castagne,90,0,1,0,6,0,0,0,0,0,0,0,25,25.6,19.2,0.0,4.5,1,0.00000,0.05388,0.05388,2.18850,2
Youri Tielemans,90,1,0,0,6,0,0,0,0,0,0,0,34,48.6,9.3,34.0,9.2,1,0.82300,0.08356,0.90656,2.18850,7
James Maddison,90,1,0,0,6,0,0,0,0,0,0,0,34,60.0,50.8,77.0,18.8,1,0.35740,0.56785,0.92525,2.18850,7
Kelechi Iheanacho,16,0,0,0,2,0,0,0,0,0,0,0,5,4.4,23.5,2.0,3.0,0,0.00000,0.01033,0.01033,0.87550,1
Harvey Barnes,90,0,0,0,6,0,0,0,0,0,0,0,8,0.0,6.4,16.0,2.1,1,0.22740,0.07607,0.30347,2.18850,2
Wilfred Ndidi,84,0,0,0,5,0,0,0,1,0,0,0,2,0.0,4.2,2.0,0.3,1,0.06000,0.02048,0.08048,1.62730,1
Kiernan Dewsbury-Hall,73,0,0,0,4,0,0,0,0,0,0,0,13,11.0,46.7,7.0,6.5,1,0.05990,0.04343,0.10333,1.31300,2
James Justin,90,0,1,0,6,0,0,0,0,0,0,0,28,19.6,20.7,2.0,4.2,1,0.00000,0.05615,0.05615,2.18850,2
Boubakary Soumare,5,0,0,0,1,0,0,0,0,0,0,0,4,2.2,0.4,0.0,0.3,0,0.00000,0.00177,0.00177,0.56110,1
Patson Daka,73,0,0,0,4,0,0,0,1,0,0,0,9,9.8,21.8,36.0,6.8,1,0.24610,0.04384,0.28994,1.31300,1
Neco Williams,87,0,0,0,3,0,0,0,0,0,0,0,4,0.0,0.4,2.0,0.1,1,0.03750,0.00120,0.03870,0.82500,1
Ilkay Gündogan,18,0,0,0,0,0,0,0,0,0,0,0,3,1.8,4.5,2.0,0.8,0,0.00000,0.00209,0.00209,0.00000,1
Kevin De Bruyne,71,0,2,1,0,0,0,0,0,0,0,1,34,41.2,51.4,11.0,10.4,1,0.04840,0.66298,0.71138,0.41000,10
John Stones,90,0,0,1,0,0,0,0,0,0,0,0,22,16.2,2.8,17.0,3.6,1,0.01260,0.01230,0.02490,0.41000,6
Riyad Mahrez,18,0,0,0,0,0,0,0,0,0,0,0,2,4.4,15.3,14.0,3.4,0,0.04670,0.21267,0.25937,0.00000,1
Jack Grealish,76,1,0,1,0,0,0,0,0,0,0,2,38,44.8,28.1,40.0,11.3,1,0.37180,0.07613,0.44793,0.41000,10
João Cancelo,90,0,0,1,0,0,0,0,0,0,0,3,39,28.2,35.7,17.0,8.1,1,0.05190,0.13722,0.18912,0.41000,9
Ederson,90,0,0,1,0,0,0,0,0,0,1,0,22,15.4,0.0,0.0,1.5,1,0.00000,0.00011,0.00011,0.41000,6
Bernardo Silva,71,0,1,1,0,0,0,0,0,0,0,0,23,25.6,35.2,2.0,6.3,1,0.00000,0.03838,0.03838,0.41000,6
Rúben Dias,90,0,0,1,0,0,0,0,0,0,0,0,27,15.8,0.8,0.0,1.7,1,0.00000,0.00497,0.00497,0.41000,6
Phil Foden,71,1,0,1,0,0,0,0,0,0,0,0,23,36.2,13.6,46.0,9.6,1,0.30650,0.03529,0.34179,0.41000,8
Rodri,80,0,0,1,0,0,0,0,1,0,0,0,12,14.6,4.1,7.0,2.6,1,0.02430,0.06010,0.08440,0.41000,2
Cole Palmer,13,0,0,0,0,0,0,0,0,0,0,0,1,2.0,11.3,6.0,1.9,0,0.02930,0.02745,0.05675,0.00000,1
Erling Haaland,90,1,0,1,0,0,0,0,0,0,0,0,29,37.6,3.4,22.0,6.3,1,0.12610,0.01475,0.14085,0.41000,6
Julián Álvarez,18,0,0,0,0,0,0,0,0,0,0,0,2,5.8,3.8,9.0,1.9,0,0.04650,0.01185,0.05835,0.00000,1
Andreas Pereira,82,0,0,0,2,0,0,0,1,0,0,0,7,10.4,37.3,15.0,6.3,1,0.17180,0.05794,0.22974,1.41400,1
Chris Wood,1,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.2,0,0.00000,0.00000,0.00000,0.00000,1
Kieran Trippier,90,0,1,0,1,0,0,0,0,0,0,0,20,10.2,47.8,9.0,6.7,1,0.05230,0.37353,0.42583,0.74780,5
Dan Burn,90,0,0,0,1,0,0,0,1,0,0,0,13,22.2,12.8,0.0,3.5,1,0.00000,0.02057,0.02057,0.74780,1
Ryan Fraser,70,0,0,0,1,0,0,0,0,0,0,0,8,3.6,12.5,25.0,4.1,1,0.22670,0.04079,0.26749,0.62210,2
Jacob Murphy,19,0,0,0,0,0,0,0,0,0,0,0,3,1.0,2.9,20.0,2.4,0,0.07650,0.01111,0.08761,0.12570,1
Fabian Schär,90,0,0,0,1,0,0,0,0,0,0,0,13,20.8,14.1,38.0,7.3,1,0.07640,0.04659,0.12299,0.74780,2
Matt Targett,90,0,0,0,1,0,0,0,0,0,0,0,13,10.8,16.4,0.0,2.7,1,0.00000,0.07265,0.07265,0.74780,2
Miguel Almirón,88,0,0,0,1,0,0,0,0,0,0,0,12,11.2,18.3,45.0,7.5,1,0.24770,0.06832,0.31602,0.74780,2
Sean Longstaff,18,0,0,0,0,0,0,0,0,0,0,0,3,9.4,13.5,0.0,2.3,0,0.00000,0.02711,0.02711,0.12570,1
Joelinton,90,0,0,0,1,0,0,0,1,0,0,0,5,4.0,5.4,29.0,3.8,1,0.22520,0.02640,0.25160,0.74780,1
Joe Willock,90,0,0,0,1,0,0,0,0,0,0,0,11,13.0,36.5,15.0,6.5,1,0.06580,0.24162,0.30742,0.74780,2
Bruno Guimarães,71,0,0,0,1,0,0,0,0,0,0,0,8,15.2,16.5,0.0,3.2,1,0.00000,0.10012,0.10012,0.62210,2
Nick Pope,90,0,0,0,1,0,0,0,0,0,2,0,12,10.2,0.0,0.0,1.0,1,0.00000,0.00006,0.00006,0.74780,2
Steve Cook,62,0,0,0,3,0,0,0,1,0,0,0,5,14.2,0.2,0.0,1.4,1,0.00000,0.00752,0.00752,0.51240,0
Scott McKenna,90,0,0,0,3,0,0,0,0,0,0,0,15,14.6,0.6,0.0,1.5,1,0.00000,0.00264,0.00264,0.93800,1
Ryan Yates,90,0,1,0,3,0,0,0,0,0,0,0,18,28.0,10.8,15.0,5.4,1,0.26990,0.00376,0.27366,0.93800,5
Joe Worrall,27,0,0,0,0,0,0,0,0,0,0,0,7,6.4,20.7,2.0,2.9,0,0.00000,0.27730,0.27730,0.42560,1
Sam Surridge,20,0,0,0,0,0,0,0,0,0,0,0,4,6.8,0.6,0.0,0.7,0,0.00000,0.00556,0.00556,0.42560,1
Brennan Johnson,90,0,0,0,3,0,0,0,0,0,0,0,6,1.4,11.3,2.0,1.5,1,0.00000,0.02467,0.02467,0.93800,2
Taiwo Awoniyi,69,1,0,0,3,0,0,0,0,0,0,1,24,37.4,0.7,40.0,7.8,1,0.81170,0.00204,0.81374,0.51240,7
Dean Henderson,90,0,0,0,3,0,0,0,0,0,3,0,17,32.8,0.0,0.0,3.3,1,0.00000,0.00044,0.00044,0.93800,2
Jack Stephens,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,1
Stuart Armstrong,19,0,0,0,0,0,0,0,0,0,0,0,1,2.8,2.0,4.0,0.9,0,0.08360,0.00281,0.08641,0.62670,1
Mohamed Elyounoussi,78,0,0,0,1,0,0,0,0,0,0,0,0,4.2,1.8,17.0,2.3,1,0.10460,0.00116,0.10576,0.87510,2
James Ward-Prowse,90,0,0,0,1,0,0,0,1,0,0,0,10,11.6,19.6,16.0,4.7,1,0.10050,0.07360,0.17410,1.50180,1
Adam Armstrong,70,0,0,0,1,0,0,0,0,0,0,0,4,9.6,0.6,2.0,1.2,1,0.00000,0.00359,0.00359,0.87510,2
Kyle Walker-Peters,90,0,0,0,1,0,0,0,0,0,0,0,14,10.4,1.8,2.0,1.4,1,0.00000,0.00531,0.00531,1.50180,2
Che Adams,70,0,0,0,1,0,0,0,0,0,0,0,7,1.6,1.8,5.0,0.8,1,0.02610,0.01410,0.04020,0.87510,2
Ibrahima Diallo,45,0,0,0,1,0,0,0,0,0,0,0,3,1.2,1.0,2.0,0.4,1,0.00000,0.00265,0.00265,0.83100,1
Romain Perraud,45,0,0,0,1,0,0,0,0,0,0,0,4,19.2,10.3,2.0,3.2,1,0.00000,0.00726,0.00726,0.83100,1
Moussa Djenepo,90,0,0,0,1,0,0,0,0,0,0,0,9,11.2,0.3,0.0,1.2,1,0.00000,0.00132,0.00132,1.50180,2
Mohammed Salisu,90,0,0,0,1,0,0,0,0,0,0,0,18,28.6,0.3,0.0,2.9,1,0.00000,0.00599,0.00599,1.50180,2
Gavin Bazunu,90,0,0,0,1,0,0,0,0,0,2,0,12,21.4,0.0,0.0,2.1,1,0.00000,0.00267,0.00267,1.50180,2
Armel Bella Kotchap,90,0,0,0,1,0,0,0,0,0,0,0,19,26.2,0.5,2.0,2.9,1,0.00000,0.00158,0.00158,1.50180,2
Hugo Lloris,90,0,0,0,2,0,0,0,0,0,5,0,22,36.2,0.0,0.0,3.6,1,0.00000,0.00089,0.00089,1.77380,2
Harry Kane,90,1,1,0,2,0,0,0,0,0,0,1,38,57.8,32.3,57.0,14.7,1,0.45860,0.01913,0.47773,1.77380,10
Son Heung-Min,31,3,0,0,0,0,0,0,0,0,0,3,55,104.4,0.4,38.0,14.3,0,0.67310,0.00224,0.67534,0.19570,19
Eric Dier,90,1,0,0,2,0,0,0,0,0,0,0,24,47.6,0.2,50.0,9.8,1,0.18010,0.00697,0.18707,1.77380,7
Pierre-Emile Højbjerg,90,0,1,0,2,0,0,0,0,0,0,0,30,32.8,23.5,3.0,5.9,1,0.01870,0.05860,0.07730,1.77380,5
Davinson Sánchez,58,0,0,0,2,0,0,0,0,0,0,0,4,8.6,0.5,19.0,2.8,1,0.08750,0.04831,0.13581,1.57810,0
Ryan Sessegnon,90,0,0,0,2,0,0,0,0,0,0,0,7,2.6,2.4,8.0,1.3,1,0.00000,0.04140,0.04140,1.77380,1
Rodrigo Bentancur,90,1,1,0,2,0,0,0,0,0,0,2,51,83.4,21.8,26.0,13.1,1,0.39460,0.01961,0.41421,1.77380,12
Cristian Romero,31,0,0,0,0,0,0,0,0,0,0,0,5,5.4,0.3,0.0,0.6,0,0.00000,0.00118,0.00118,0.19570,1
Yves Bissouma,20,0,0,0,0,0,0,0,0,0,0,0,4,2.0,1.8,0.0,0.4,0,0.00000,0.00237,0.00237,0.15290,1
Emerson,35,0,0,0,0,0,0,0,0,0,0,0,2,2.0,1.7,0.0,0.4,0,0.00000,0.00629,0.00629,0.31900,1
Dejan Kulusevski,69,0,1,0,2,0,0,0,0,0,0,0,17,24.0,16.3,20.0,6.0,1,0.25800,0.42948,0.68748,1.62090,5
Ivan Perisic,54,0,1,0,2,0,0,0,1,0,0,0,14,22.6,47.8,18.0,8.8,1,0.08670,0.26393,0.35063,1.45480,2
Richarlison,58,0,0,0,2,0,0,0,0,0,0,0,1,3.6,11.0,20.0,3.5,1,0.03110,0.06118,0.09228,1.57810,1
Lukasz Fabianski,90,0,0,0,1,0,0,0,0,0,1,0,9,11.2,0.0,0.0,1.1,1,0.00000,0.00152,0.00152,0.36070,2
Aaron Cresswell,90,0,0,0,1,0,0,0,0,0,0,0,13,11.0,31.8,10.0,5.3,1,0.03900,0.08970,0.12870,0.36070,2
Michail Antonio,69,0,0,0,1,0,0,0,0,0,0,0,7,6.4,14.6,35.0,5.6,1,0.16070,0.02400,0.18470,0.31360,2
Kurt Zouma,90,0,0,0,1,0,0,0,0,0,0,0,12,16.0,0.5,37.0,5.4,1,0.14100,0.00666,0.14766,0.36070,2
Vladimir Coufal,90,0,0,0,1,0,0,0,0,0,0,0,9,13.8,1.8,2.0,1.8,1,0.00000,0.01085,0.01085,0.36070,2
Said Benrahma,28,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.0,10.0,1.1,0,0.02990,0.00443,0.03433,0.04720,1
Jarrod Bowen,90,0,0,0,1,0,0,0,0,0,0,0,11,15.4,44.3,60.0,12.0,1,0.25360,0.18279,0.43639,0.36070,2
Declan Rice,90,0,0,0,1,0,0,0,0,0,0,0,18,16.0,14.3,4.0,3.4,1,0.00000,0.02481,0.02481,0.36070,2
Tomas Soucek,90,0,0,0,1,0,0,0,0,0,0,0,11,13.0,11.6,8.0,3.3,1,0.02820,0.01231,0.04051,0.36070,2
Pablo Fornals,61,0,0,0,1,0,0,0,0,0,0,0,11,11.2,17.1,4.0,3.2,1,0.00000,0.04682,0.04682,0.31360,2
Issa Diop,90,0,0,0,2,0,0,0,1,0,0,0,9,13.8,2.3,0.0,1.6,1,0.00000,0.01492,0.01492,1.41400,0
Willy Boly,63,0,0,0,3,0,0,0,1,0,0,0,5,8.8,0.0,0.0,0.9,1,0.00000,0.00038,0.00038,0.51240,0
Conor Coady,90,0,0,1,0,0,0,0,1,0,0,0,23,11.6,0.8,0.0,1.2,1,0.00000,0.00895,0.00895,1.03900,5
Jonny,90,0,0,0,3,0,0,0,0,0,0,0,11,13.8,1.3,4.0,1.9,1,0.00000,0.00731,0.00731,1.05640,1
José Sá,90,0,0,0,3,0,0,0,0,0,4,0,19,27.0,0.0,0.0,2.7,1,0.00000,0.00323,0.00323,1.05640,2
Leander Dendoncker,23,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00000,0.00000,0.00000,0.10590,1
Rúben Neves,90,0,0,0,3,0,0,0,1,0,0,0,14,12.0,10.9,1.0,2.4,1,0.04790,0.01376,0.06166,1.05640,1
Hee-Chan Hwang,20,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.4,0.0,0.1,0,0.00000,0.00104,0.00104,0.12260,1
Nélson Semedo,9,0,0,0,0,0,0,0,0,0,0,0,5,3.8,0.4,0.0,0.4,0,0.00000,0.00376,0.00376,0.07590,1
Daniel Podence,69,0,0,0,3,0,0,0,0,0,0,0,5,1.8,11.2,7.0,2.0,1,0.01720,0.01825,0.03545,0.93380,2
Max Kilman,90,0,0,0,3,0,0,0,0,0,0,0,12,9.2,0.1,0.0,0.9,1,0.00000,0.00245,0.00245,1.05640,1
Pedro Neto,85,0,0,0,3,0,0,0,0,0,0,0,2,4.2,6.5,10.0,2.1,1,0.12480,0.03397,0.15877,1.02710,2
Rayan Ait Nouri,80,0,0,0,3,0,0,0,0,0,0,0,14,10.4,14.3,2.0,2.7,1,0.00000,0.03738,0.03738,0.98060,1
Morgan Gibbs-White,90,0,0,0,3,0,0,0,0,0,0,0,4,2.4,27.1,26.0,5.6,1,0.07790,0.09701,0.17491,0.93800,2
João Moutinho,90,0,0,0,3,0,0,0,0,0,0,0,10,16.0,5.0,8.0,2.9,1,0.03710,0.01028,0.04738,1.05640,2
Aaron Hickey,90,0,0,0,3,0,0,0,0,0,0,0,14,17.6,2.5,0.0,2.0,1,0.00000,0.02673,0.02673,1.51880,1
Joe Ayodele-Aribo,45,0,0,0,0,0,0,0,0,0,0,0,0,6.2,13.3,2.0,2.2,0,0.00000,0.03752,0.03752,0.67080,1
Clement Lenglet,90,0,0,0,2,0,0,0,0,0,0,0,12,17.6,2.5,2.0,2.2,1,0.00000,0.00989,0.00989,1.77380,1
Nathan Collins,32,0,0,0,3,0,0,0,0,1,0,0,-4,7.6,0.1,0.0,0.8,1,0.00000,0.00065,0.00065,1.55920,-3
Lewis O'Brien,20,1,0,0,0,0,0,0,0,0,0,0,23,40.4,0.8,17.0,5.8,0,0.16330,0.00284,0.16614,0.42560,6
Ben Mee,90,0,0,0,3,0,0,0,0,0,0,0,9,15.6,0.2,6.0,2.2,1,0.00000,0.00177,0.00177,1.51880,1
Jesse Lingard,27,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.8,0.0,0.1,0,0.00000,0.00825,0.00825,0.42560,1
Sékou Mara,19,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.2,17.0,2.2,0,0.02230,0.00015,0.02245,0.62670,1
Gianluca Scamacca,20,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,0.3,2.0,0.0,0,0.00000,0.00143,0.00143,0.04720,0
