Understat_Name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points
Mark Travers,90,0,0,0,2,0,0,0,0,0,4,0,17,29.2,0.0,0.0,2.9,1,0.00000,0.00063,0.00063,1.49430,2
Lloyd Kelly,90,0,0,0,2,0,0,0,1,0,0,0,10,15.0,0.5,0.0,1.6,1,0.00000,0.03961,0.03961,1.49430,0
Siriki Dembélé,52,0,0,0,0,0,0,0,0,0,0,0,4,12.8,36.1,9.0,5.8,0,0.03740,0.12395,0.16135,0.70630,1
Jaidon Anthony,79,0,0,0,2,0,0,0,1,0,0,0,7,15.6,26.2,4.0,4.6,1,0.00000,0.10506,0.10506,0.87520,1
Jordan Zemura,69,0,0,0,2,0,0,0,0,0,0,0,3,7.6,1.0,0.0,0.9,1,0.00000,0.01158,0.01158,0.87520,1
Pontus Jansson,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00000,0.00003,0.00003,0.03510,1
Christian Nørgaard,90,0,1,1,0,0,0,0,0,0,0,0,22,26.2,11.5,19.0,5.7,1,0.23670,0.02348,0.26018,1.24170,6
Ivan Toney,90,1,1,1,0,0,0,0,0,0,0,3,43,60.6,26.3,56.0,14.3,1,0.72620,0.17975,0.90595,1.20660,12
David Raya,90,0,0,1,0,0,0,0,0,0,5,2,32,37.6,0.0,0.0,3.8,1,0.00000,0.00097,0.00097,1.24170,9
Josh Dasilva,66,1,0,1,0,0,0,0,0,0,0,0,21,31.6,0.8,17.0,4.9,1,0.36550,0.00191,0.36741,0.83590,8
Rico Henry,90,0,0,1,0,0,0,0,0,0,0,0,19,6.0,1.0,0.0,0.7,1,0.00000,0.03519,0.03519,1.24170,6
Vitaly Janelt,31,0,0,0,0,0,0,0,0,0,0,0,8,6.6,5.3,4.0,1.6,0,0.00000,0.02932,0.02932,0.42800,1
Saman Ghoddos,23,0,0,0,0,0,0,0,0,0,0,0,5,6.4,17.4,17.0,4.1,0,0.05080,0.08848,0.13928,0.40580,1
Mathias Jensen,58,0,0,0,0,0,0,0,0,0,0,0,6,5.2,4.7,0.0,1.0,1,0.00000,0.00294,0.00294,0.81370,1
Yoane Wissa,32,0,0,0,0,0,0,0,0,0,0,0,4,4.4,7.2,21.0,3.3,0,0.08720,0.01648,0.10368,0.42800,1
Mads Roerslev,90,0,0,1,0,0,0,0,0,0,0,0,24,17.0,10.8,2.0,3.0,1,0.00000,0.08141,0.08141,1.24170,6
Ethan Pinnock,90,0,0,1,0,0,0,0,0,0,0,1,30,36.6,20.3,9.0,6.6,1,0.22340,0.09756,0.32096,1.24170,7
Bryan Mbeumo,58,0,0,0,0,0,0,0,0,0,0,0,5,7.0,2.3,7.0,1.6,1,0.02710,0.04848,0.07558,0.81370,1
Adam Lallana,60,0,0,0,3,0,0,0,0,0,0,0,6,1.4,11.0,4.0,1.6,1,0.00000,0.05165,0.05165,2.50470,2
Pascal Groß,90,0,1,0,4,0,0,0,0,0,0,1,31,29.0,41.3,20.0,9.0,1,0.13880,0.33062,0.46942,2.87940,6
Lewis Dunk,90,0,1,0,4,0,0,0,0,0,0,0,23,14.2,6.3,4.0,2.5,1,0.03260,0.01948,0.05208,2.87940,3
Solly March,75,0,0,0,4,0,0,0,1,0,0,0,1,1.0,16.9,12.0,3.0,1,0.03970,0.22324,0.26294,2.87940,1
Neal Maupay,20,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,0.0,0.0,0.0,0,0.00000,0.00006,0.00006,1.21150,0
Leandro Trossard,59,0,0,0,3,0,0,0,0,0,0,0,-1,5.4,0.9,38.0,4.4,1,0.18280,0.02105,0.20385,2.50470,1
Marc Cucurella,90,0,0,0,1,0,0,0,0,0,0,0,17,20.4,4.5,0.0,2.5,1,0.00000,0.02146,0.02146,1.20130,2
Robert Sánchez,90,0,0,0,4,0,0,0,0,0,3,0,17,30.0,0.0,0.0,3.0,1,0.00000,0.00022,0.00022,2.87940,1
Tariq Lamptey,90,0,0,0,4,0,0,0,0,0,0,0,16,26.6,17.2,4.0,4.8,1,0.00000,0.05861,0.05861,2.87940,0
Jeremy Sarmiento,29,0,0,0,1,0,0,0,1,0,0,0,-4,0.0,4.5,9.0,1.2,0,0.11070,0.01185,0.12255,0.37470,0
Kaoru Mitoma,90,1,0,0,4,0,0,0,0,0,0,0,24,35.6,6.8,25.0,6.7,1,0.32180,0.03003,0.35183,2.87940,7
Julio Enciso,14,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.0,2.0,0.3,0,0.00000,0.03291,0.03291,0.00000,1
César Azpilicueta,90,0,0,0,1,0,0,0,1,0,0,0,7,20.8,4.8,12.0,3.8,1,0.02410,0.07036,0.09446,1.20130,1
Thiago Silva,90,0,0,0,1,0,0,0,0,0,0,0,16,25.4,2.7,2.0,3.0,1,0.00000,0.14639,0.14639,1.20130,2
Jorginho,71,0,0,0,1,0,0,0,0,0,0,0,13,4.8,1.4,2.0,0.8,1,0.00000,0.00701,0.00701,1.20130,2
Mateo Kovacic,29,0,0,0,1,0,0,0,0,0,0,0,3,2.4,1.1,0.0,0.4,0,0.00000,0.01147,0.01147,0.49860,1
Kepa,90,0,0,0,1,0,0,0,0,0,4,0,16,32.0,0.0,0.0,3.2,1,0.00000,0.00033,0.00033,1.20130,3
Hakim Ziyech,18,0,0,0,0,0,0,0,0,0,0,0,9,6.2,17.6,0.0,2.4,0,0.00000,0.17371,0.17371,0.00000,1
Christian Pulisic,86,0,0,0,1,0,0,0,0,0,0,0,12,8.8,14.1,19.0,4.2,1,0.11920,0.01352,0.13272,1.20130,2
Mason Mount,72,0,0,0,1,0,0,0,0,0,0,0,9,3.2,4.2,22.0,2.9,1,0.13800,0.04880,0.18680,1.20130,2
Kai Havertz,90,0,0,0,1,0,0,0,0,0,0,0,7,2.2,5.9,44.0,5.2,1,0.09400,0.00993,0.10393,1.20130,2
Conor Gallagher,18,0,0,0,0,0,0,0,1,0,0,0,2,0.0,2.8,0.0,0.3,0,0.00000,0.02187,0.02187,0.00000,0
Billy Gilmour,90,0,0,0,4,0,0,0,1,0,0,0,6,7.6,4.9,2.0,1.5,1,0.00000,0.32786,0.32786,2.87940,1
Vicente Guaita,90,0,0,1,0,0,0,0,0,0,2,1,25,13.2,0.0,0.0,1.3,1,0.00000,0.00065,0.00065,0.55810,7
Joel Ward,90,0,0,1,0,0,0,0,0,0,0,0,20,6.6,0.7,0.0,0.7,1,0.00000,0.00489,0.00489,0.55810,6
Nathaniel Clyne,90,0,0,1,0,0,0,0,0,0,0,0,23,16.8,2.2,2.0,2.1,1,0.00000,0.01261,0.01261,0.55810,6
Jordan Ayew,73,1,0,1,0,0,0,0,0,0,0,2,27,38.4,5.0,57.0,10.0,1,0.41800,0.00283,0.42083,0.52070,10
Wilfried Zaha,90,0,0,1,0,0,0,0,0,0,0,0,8,13.2,23.8,20.0,5.7,1,0.08520,0.11720,0.20240,0.55810,3
Jeffrey Schlupp,90,0,0,1,0,0,0,0,0,0,0,0,7,10.6,10.8,1.0,2.2,1,0.02180,0.02728,0.04908,0.55810,3
Will Hughes,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,0,0.00000,0.00059,0.00059,0.00000,1
Joachim Andersen,90,0,0,1,0,0,0,0,1,0,0,0,24,18.0,0.4,4.0,2.2,1,0.00000,0.00763,0.00763,0.55810,5
Odsonne Edouard,16,0,0,0,0,0,0,0,0,0,0,0,-2,12.6,0.8,35.0,4.8,0,0.50270,0.01515,0.51785,0.03740,1
Marc Guehi,90,0,0,1,0,0,0,0,0,0,0,0,23,25.4,0.1,17.0,4.3,1,0.07320,0.00107,0.07427,0.55810,6
Jean-Philippe Mateta,16,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10.8,8.0,1.8,0,0.07390,0.02482,0.09872,0.03740,1
Eberechi Eze,73,1,0,1,0,0,0,0,0,0,0,0,22,44.4,32.0,29.0,10.5,1,0.16330,0.10755,0.27085,0.52070,8
Michael Olise,87,0,2,1,0,0,0,0,0,0,0,3,36,45.8,41.6,10.0,9.7,1,0.02760,0.19989,0.22749,0.55810,12
Seamus Coleman,20,0,0,0,0,0,0,0,0,0,0,0,6,12.4,4.1,0.0,1.7,0,0.00000,0.02679,0.02679,1.21150,1
Jordan Pickford,90,0,0,0,1,0,0,0,0,0,2,0,13,19.2,0.0,0.0,1.9,1,0.00000,0.00061,0.00061,2.03910,2
Abdoulaye Doucouré,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00000,0.00000,0.00000,0.48350,1
Alex Iwobi,90,0,0,0,1,0,0,0,0,0,0,0,10,16.4,5.2,2.0,2.4,1,0.00000,0.01184,0.01184,2.03910,2
Demarai Gray,90,1,0,0,1,0,0,0,0,0,0,2,22,39.2,1.7,19.0,6.0,1,0.06760,0.00769,0.07529,2.03910,9
Tom Davies,12,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,2.0,0.3,0,0.00000,0.00288,0.00288,1.09840,1
Dominic Calvert-Lewin,69,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,2.0,0.2,1,0.00000,0.00794,0.00794,0.82750,2
Ben Godfrey,90,0,0,0,1,0,0,0,0,0,0,0,7,8.8,0.3,0.0,0.9,1,0.00000,0.00219,0.00219,1.55550,2
Vitalii Mykolenko,90,0,0,0,1,0,0,0,0,0,0,0,11,16.0,0.8,2.0,1.9,1,0.00000,0.00296,0.00296,2.03910,2
Nathan Patterson,69,0,0,0,1,0,0,0,1,0,0,0,1,5.8,0.6,0.0,0.6,1,0.00000,0.00203,0.00203,0.82750,1
James Tarkowski,90,0,0,0,1,0,0,0,1,0,0,0,11,32.0,0.3,0.0,3.2,1,0.00000,0.00141,0.00141,2.03910,1
Tom Cairney,28,0,0,0,0,0,0,0,0,0,0,0,4,6.2,2.3,6.0,1.5,0,0.00000,0.01659,0.01659,0.08650,1
Tim Ream,90,0,0,0,1,0,0,0,0,0,0,0,17,14.4,1.3,0.0,1.6,1,0.00000,0.00813,0.00813,0.79410,2
Bobby Reid,61,0,0,0,1,0,0,0,0,0,0,0,7,4.6,16.0,2.0,2.3,1,0.00000,0.18492,0.18492,0.70750,2
Tosin Adarabioyo,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,1
Aleksandar Mitrovic,90,0,0,0,1,0,0,1,0,0,0,0,-6,4.0,2.3,22.0,2.8,1,0.80510,0.02491,0.83001,0.79410,0
Harrison Reed,61,0,0,0,1,0,0,0,0,0,0,0,8,3.0,3.4,0.0,0.6,1,0.00000,0.02496,0.02496,0.70750,2
Kenny Tete,90,0,1,0,1,0,0,0,0,0,0,0,20,32.0,13.0,6.0,5.1,1,0.12540,0.34941,0.47481,0.79410,5
Antonee Robinson,90,0,0,0,1,0,0,0,0,0,0,0,12,12.4,3.6,4.0,2.0,1,0.00000,0.02368,0.02368,0.79410,2
João Palhinha,90,1,0,0,1,0,0,0,0,0,0,3,35,60.2,2.7,41.0,10.4,1,0.26830,0.01598,0.28428,0.79410,10
Liam Cooper,90,0,0,1,0,0,0,0,0,0,0,1,30,21.4,0.4,2.0,2.4,1,0.00000,0.00311,0.00311,2.00810,7
Luke Ayling,69,0,0,1,0,0,0,0,1,0,0,0,14,2.0,0.2,0.0,0.2,1,0.00000,0.00164,0.00164,1.93190,5
Mateusz Klich,26,0,0,0,0,0,0,0,0,0,0,0,5,1.2,1.1,0.0,0.2,0,0.00000,0.00070,0.00070,0.16300,1
Adam Forshaw,45,0,0,0,0,0,0,0,0,0,0,0,5,7.4,10.8,0.0,1.8,1,0.00000,0.00388,0.00388,1.32580,1
Rodrigo,81,0,0,1,0,0,0,0,0,0,0,0,5,0.4,0.8,45.0,4.6,1,0.14570,0.00410,0.14980,1.94930,3
Robin Koch,90,0,0,1,0,0,0,0,0,0,0,0,20,16.2,0.2,0.0,1.6,1,0.00000,0.00271,0.00271,2.00810,6
Daniel James,28,0,0,0,0,0,0,0,0,0,0,0,3,4.4,0.8,4.0,0.9,0,0.00000,0.00140,0.00140,0.08650,1
Jack Harrison,63,0,0,1,0,0,0,0,0,0,0,0,8,5.4,33.3,4.0,4.3,1,0.04000,0.20269,0.24269,1.84520,3
Pascal Struijk,90,0,0,1,0,0,0,0,1,0,0,0,24,26.8,0.3,0.0,2.7,1,0.00000,0.00215,0.00215,2.00810,5
Illan Meslier,90,0,0,1,0,0,0,0,1,0,5,2,31,36.8,0.0,0.0,3.7,1,0.00000,0.00014,0.00014,2.00810,8
Crysencio Summerville,20,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.3,0.0,0.1,0,0.00000,0.00435,0.00435,0.07630,1
Joe Gelhardt,8,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,18.0,2.0,0,0.05120,0.00000,0.05120,0.05880,1
Rasmus Kristensen,20,0,0,0,0,0,0,0,0,0,0,0,3,6.2,0.0,0.0,0.6,0,0.00000,0.00001,0.00001,0.07630,1
Marc Roca,45,0,0,0,0,0,0,0,1,0,0,0,5,9.4,0.4,0.0,1.0,0,0.00000,0.00049,0.00049,0.68230,0
Brenden Aaronson,90,0,0,1,0,0,0,0,0,0,0,0,4,3.0,11.8,20.0,3.5,1,0.17380,0.00885,0.18265,2.00810,3
Danny Ward,90,0,0,0,2,0,0,0,0,0,5,1,20,38.6,0.0,0.0,3.9,1,0.00000,0.00014,0.00014,2.12450,3
Jamie Vardy,75,0,0,0,2,0,0,0,0,0,0,0,4,6.8,3.7,20.0,3.1,0,0.04510,0.12584,0.17094,2.03470,2
Daniel Amartey,90,0,0,0,2,0,0,0,0,0,0,0,15,25.4,0.3,0.0,2.6,1,0.00000,0.00147,0.00147,2.12450,1
Timothy Castagne,90,0,0,0,2,0,0,0,0,0,0,0,15,21.8,18.2,2.0,4.2,1,0.00000,0.11366,0.11366,2.12450,1
Youri Tielemans,31,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.7,0.0,0.3,0,0.00000,0.00316,0.00316,0.59410,1
Ayoze Pérez,70,0,0,0,2,0,0,0,0,0,0,0,13,10.6,43.3,4.0,5.8,1,0.00000,0.14870,0.14870,1.62510,2
Kelechi Iheanacho,19,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0.3,0.0,0.0,0,0.00000,0.00082,0.00082,0.49940,1
Harvey Barnes,90,0,0,0,2,0,0,0,0,0,0,0,-5,3.0,1.9,29.0,3.4,1,0.18720,0.01902,0.20622,2.12450,2
Wilfred Ndidi,58,0,0,0,2,0,0,0,0,0,0,0,4,10.4,0.6,18.0,2.9,1,0.04750,0.00084,0.04834,1.53040,1
Kiernan Dewsbury-Hall,90,1,0,0,2,0,0,0,0,0,0,2,22,44.0,18.9,22.0,8.5,1,0.71270,0.13501,0.84771,2.12450,9
Boubakary Soumare,90,0,0,0,2,0,0,0,1,0,0,0,8,8.0,1.5,0.0,1.0,1,0.00000,0.02794,0.02794,2.12450,1
Luke Thomas,90,0,0,0,2,0,0,0,0,0,0,0,17,14.6,13.7,0.0,2.8,1,0.00000,0.00668,0.00668,2.12450,1
Patson Daka,14,0,1,0,0,0,0,0,0,0,0,0,16,16.0,11.3,0.0,2.7,1,0.00000,0.00025,0.00025,0.08980,4
Jordan Henderson,90,0,0,0,1,0,0,0,0,0,0,0,17,9.8,9.3,11.0,3.0,1,0.09880,0.02336,0.12216,0.99250,2
Joel Matip,90,0,0,0,1,0,0,0,0,0,0,0,12,8.8,1.4,0.0,1.0,1,0.00000,0.01315,0.01315,0.99250,2
Thiago Alcántara,90,0,0,0,1,0,0,0,0,0,0,0,19,28.4,33.3,20.0,8.2,1,0.08980,0.03165,0.12145,0.99250,2
Alex Oxlade-Chamberlain,61,0,0,0,1,0,0,0,0,0,0,0,10,11.2,11.6,6.0,2.9,1,0.14820,0.02076,0.16896,0.95850,2
Virgil van Dijk,90,0,0,0,1,0,0,0,0,0,0,0,12,12.4,10.8,4.0,2.7,1,0.08210,0.03545,0.11755,0.99250,2
Alisson,90,0,0,0,1,0,0,0,0,0,1,0,14,15.0,0.0,0.0,1.5,1,0.00000,0.01287,0.01287,0.99250,2
Mohamed Salah,90,0,0,0,1,0,0,0,0,0,0,0,4,11.0,11.4,52.0,7.4,1,0.83140,0.04975,0.88115,0.99250,2
Andrew Robertson,61,0,0,0,1,0,0,0,0,0,0,0,15,8.0,31.4,0.0,3.9,1,0.00000,0.15222,0.15222,0.95850,2
Trent Alexander-Arnold,85,0,1,0,1,0,0,0,0,0,0,3,26,22.6,30.6,17.0,7.0,1,0.12220,0.04566,0.16786,0.99250,8
Joseph Gomez,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0.00000,0.00069,0.00069,0.00000,1
Naby Keita,28,0,0,0,0,0,0,0,0,0,0,0,4,3.4,21.1,3.0,2.8,0,0.02440,0.02340,0.04780,0.03400,1
Konstantinos Tsimikas,28,0,0,0,0,0,0,0,0,0,0,0,4,5.2,15.2,8.0,2.8,0,0.05130,0.03269,0.08399,0.03400,1
Harvey Elliott,85,0,0,0,1,0,0,0,0,0,0,0,7,8.0,15.1,6.0,2.9,1,0.00000,0.02212,0.02212,0.99250,2
Neco Williams,2,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.1,0,0.00000,0.00000,0.00000,0.00000,1
Darwin Núñez,90,0,1,0,1,0,0,0,0,0,0,0,9,9.2,24.5,72.0,10.6,1,0.67640,0.09565,0.77205,0.99250,5
Ilkay Gündogan,3,0,0,0,0,0,0,0,0,0,0,0,3,1.6,2.8,8.0,1.2,0,0.03010,0.07541,0.10551,0.00000,1
Kevin De Bruyne,90,0,0,0,1,0,0,0,1,0,0,0,13,15.8,76.3,44.0,13.6,1,0.23080,0.28740,0.51820,0.08570,1
John Stones,90,0,0,0,1,0,0,0,0,0,0,0,11,11.0,5.3,4.0,2.0,1,0.14250,0.02276,0.16526,0.08570,2
Riyad Mahrez,90,0,1,0,1,0,0,0,0,0,0,3,31,34.2,69.6,43.0,14.7,1,0.30040,0.61480,0.91520,0.08570,8
Raheem Sterling,71,1,0,0,1,0,0,0,0,0,0,2,19,38.8,17.1,33.0,8.9,1,0.30940,0.03798,0.34738,1.20130,9
Jack Grealish,86,0,0,0,1,0,0,0,0,0,0,0,10,2.2,9.2,42.0,5.3,1,0.11310,0.06479,0.17789,0.08570,2
Ederson,90,0,0,0,1,0,0,0,0,0,0,0,8,2.2,0.1,0.0,0.2,1,0.00000,0.00008,0.00008,0.08570,2
Nathan Aké,90,0,0,0,1,0,0,0,0,0,0,0,14,20.4,17.0,2.0,3.9,1,0.00000,0.05118,0.05118,0.08570,2
Bernardo Silva,86,0,0,0,1,0,0,0,1,0,0,0,7,11.4,16.0,8.0,3.5,1,0.00000,0.30918,0.30918,0.08570,1
Oleksandr Zinchenko,59,0,0,0,0,0,0,0,0,0,0,0,3,12.0,12.9,33.0,5.8,1,0.38900,0.04677,0.43577,0.36130,1
Phil Foden,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,10.0,1.1,0,0.03860,0.00664,0.04524,0.00000,1
Rodri,90,0,0,0,1,0,0,0,0,0,0,0,15,22.6,49.2,50.0,12.2,1,0.61220,0.24393,0.85613,0.08570,2
Erling Haaland,90,1,0,0,1,0,0,0,1,0,0,1,20,27.4,1.9,33.0,6.2,1,0.63230,0.00598,0.63828,0.08570,6
Julián Álvarez,3,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.6,0.0,0.3,0,0.00000,0.00198,0.00198,0.00000,1
Romeo Lavia,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.78840,1
David de Gea,90,0,0,1,0,0,0,0,0,0,3,0,26,21.8,0.0,0.0,2.2,1,0.00000,0.00042,0.00042,0.67360,7
Raphael Varane,90,0,0,1,0,0,0,0,0,0,0,0,28,33.4,1.4,2.0,3.7,1,0.00000,0.10105,0.10105,0.67490,6
Harry Maguire,1,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.0,0.0,0.3,0,0.00000,0.00000,0.00000,0.13700,1
Fred,29,0,0,0,0,0,0,0,1,0,0,0,0,4.0,5.1,0.0,0.9,0,0.00000,0.00822,0.00822,0.28440,0
Luke Shaw,90,0,0,1,0,0,0,0,0,0,0,3,29,20.0,5.3,2.0,2.7,1,0.00000,0.06426,0.06426,0.67490,9
Bruno Fernandes,90,0,1,1,0,0,0,0,0,0,0,0,21,34.4,51.0,32.0,11.7,1,0.30510,0.15767,0.46277,0.53790,6
Marcus Rashford,45,1,0,0,0,0,0,0,1,0,0,0,17,41.6,6.6,56.0,10.4,0,0.27690,0.37826,0.65516,0.35100,5
Donny van de Beek,9,0,0,0,0,0,0,0,0,0,0,0,2,1.4,10.5,4.0,1.6,0,0.00000,0.02105,0.02105,0.24310,1
Aaron Wan-Bissaka,90,0,0,1,0,0,0,0,0,0,0,3,29,19.2,12.3,2.0,3.4,1,0.00000,0.05172,0.05172,0.67490,9
Anthony Elanga,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00000,0.00002,0.00002,0.13700,1
Anthony Martial,80,0,0,1,0,0,0,0,0,0,0,0,1,0.8,13.3,35.0,4.9,1,0.62660,0.31389,0.94049,0.43180,2
Andreas Pereira,90,0,1,0,1,0,0,0,0,0,0,0,10,0.0,6.7,10.0,1.4,1,0.25760,0.02772,0.28532,0.79410,5
