Understat_Name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points
Fábio Vieira,2,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.1,0.0,0.1,0,0.00000,0.00008,0.00008,0.04780,1
William Saliba,90,0,0,0,1,0,0,0,0,0,0,0,9,16.8,1.0,33.0,5.1,1,0.41500,0.00784,0.42284,1.06940,2
Philippe Coutinho,5,0,0,0,0,0,0,0,0,0,0,0,2,5.2,0.2,2.0,0.7,0,0.00000,0.00121,0.00121,0.05170,1
Danny Ings,4,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.3,0.0,0.2,0,0.00000,0.00277,0.00277,0.05170,1
Lucas Digne,90,0,0,0,3,0,0,0,0,0,0,0,20,28.0,59.4,25.0,11.2,1,0.06020,0.35957,0.41977,2.75350,1
Robin Olsen,90,0,0,0,3,0,0,0,0,0,6,0,21,45.4,0.0,0.0,4.5,1,0.00000,0.00092,0.00092,2.75350,3
John McGinn,90,0,0,0,3,0,0,0,0,0,0,0,10,11.4,17.2,41.0,7.0,1,0.22900,0.21005,0.43905,2.75350,2
Tyrone Mings,90,0,0,0,3,0,0,0,0,0,0,0,13,8.8,0.8,0.0,1.0,1,0.00000,0.00576,0.00576,2.75350,1
Ollie Watkins,90,1,0,0,3,0,0,0,0,0,0,0,22,42.6,11.6,75.0,12.9,1,0.51340,0.01537,0.52877,2.75350,6
Emiliano Buendía,85,0,0,0,3,0,0,0,0,0,0,0,7,8.6,16.9,12.0,3.8,1,0.07070,0.05011,0.12081,2.70170,2
Ezri Konsa Ngoyo,90,0,0,0,3,0,0,0,0,0,0,0,13,12.6,0.5,0.0,1.3,1,0.00000,0.00438,0.00438,2.75350,1
Leon Bailey,85,0,0,0,3,0,0,0,0,0,0,0,1,2.4,5.1,29.0,3.7,1,0.42630,0.05476,0.48106,2.70170,2
Douglas Luiz,90,0,1,0,3,0,0,0,0,0,0,0,24,31.4,37.6,4.0,7.3,1,0.00000,0.17131,0.17131,2.75350,5
Boubacar Kamara,84,0,0,0,3,0,0,0,0,0,0,0,10,8.4,2.2,0.0,1.1,1,0.00000,0.02346,0.02346,2.70170,2
Adam Smith,90,0,0,0,2,0,0,0,0,0,0,0,8,5.4,2.3,6.0,1.4,1,0.00000,0.00828,0.00828,1.73920,1
Kieffer Moore,84,0,0,0,2,0,0,0,0,0,0,0,3,0.0,2.2,2.0,0.2,1,0.00000,0.01507,0.01507,1.73920,2
Jefferson Lerma,90,0,0,0,2,0,0,0,0,0,0,0,8,3.4,14.0,5.0,2.2,1,0.02880,0.15324,0.18204,1.73920,2
Jack Stacey,45,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.2,2.0,0.1,1,0.00000,0.00150,0.00150,1.12350,0
Dominic Solanke,90,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0.9,10.0,1.0,1,0.15340,0.00704,0.16044,1.73920,2
Lewis Cook,90,0,0,0,2,0,0,0,0,0,0,0,14,15.4,3.3,10.0,2.9,1,0.01640,0.11079,0.12719,1.73920,2
Ryan Christie,24,0,0,0,0,0,0,0,0,0,0,0,1,6.2,10.6,17.0,3.4,0,0.09570,0.00213,0.09783,0.25370,1
Philip Billing,65,0,0,0,2,0,0,0,0,0,0,0,9,10.8,1.1,9.0,2.1,1,0.03330,0.00380,0.03710,1.48550,2
Mark Travers,90,0,0,0,2,0,0,0,0,0,3,0,15,23.2,0.0,0.0,2.3,1,0.00000,0.00165,0.00165,1.73920,2
Lloyd Kelly,90,0,0,0,2,0,0,0,0,0,0,0,12,14.8,0.8,4.0,2.0,1,0.10350,0.00639,0.10989,1.73920,1
Siriki Dembélé,5,0,0,0,0,0,0,0,0,0,0,0,6,5.4,14.6,2.0,2.2,0,0.00000,0.08147,0.08147,0.00000,1
Jaidon Anthony,45,0,0,0,0,0,0,0,0,0,0,0,5,19.2,42.9,16.0,7.8,0,0.09710,0.12698,0.22408,0.61580,1
Jordan Zemura,90,0,0,0,2,0,0,0,0,0,0,0,8,18.6,2.7,2.0,2.3,1,0.00000,0.01315,0.01315,1.73920,1
Christian Nørgaard,81,0,1,0,2,0,0,0,0,0,0,1,25,30.8,12.1,22.0,6.5,1,0.04160,0.00900,0.05060,0.81350,6
Ivan Toney,90,1,0,0,2,0,0,0,1,0,0,0,17,34.6,8.6,50.0,9.3,1,0.82390,0.02421,0.84811,1.06860,5
David Raya,90,0,0,0,2,0,0,0,0,0,6,0,22,36.4,0.0,0.0,3.6,1,0.00000,0.01051,0.01051,1.06860,3
Josh Dasilva,8,0,0,0,0,0,0,0,0,0,0,0,2,1.4,0.5,0.0,0.2,0,0.00000,0.05473,0.05473,0.25520,1
Rico Henry,90,0,0,0,2,0,0,0,0,0,0,0,10,10.2,22.7,0.0,3.3,1,0.00000,0.15435,0.15435,1.06860,1
Vitaly Janelt,90,1,0,0,2,0,0,0,0,0,0,1,25,51.0,12.3,37.0,10.0,1,0.88520,0.03887,0.92407,1.06860,8
Saman Ghoddos,23,0,0,0,1,0,0,0,0,0,0,0,3,8.2,0.0,0.0,0.8,0,0.00000,0.00002,0.00002,0.78610,1
Mathias Jensen,66,0,1,0,1,0,0,0,1,0,0,0,12,0.0,9.1,4.0,1.0,1,0.21300,0.09433,0.30733,0.28260,4
Yoane Wissa,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.1,0,0.00000,0.00126,0.00126,0.25520,1
Mads Roerslev,90,0,0,0,2,0,0,0,0,0,0,0,9,4.0,11.5,4.0,2.0,1,0.00000,0.09942,0.09942,1.06860,1
Ethan Pinnock,90,0,0,0,2,0,0,0,0,0,0,0,16,28.8,0.5,19.0,4.8,1,0.06530,0.00755,0.07285,1.06860,1
Bryan Mbeumo,81,0,0,0,2,0,0,0,1,0,0,0,-1,3.8,26.8,8.0,3.9,1,0.10190,0.07449,0.17639,0.81350,1
Adam Lallana,66,1,0,1,0,0,0,0,0,0,0,1,27,34.2,2.3,17.0,5.4,1,0.05550,0.03006,0.08556,0.92970,9
Pascal Groß,90,0,0,0,1,0,0,0,0,0,0,0,10,11.0,12.6,0.0,2.4,1,0.00000,0.12445,0.12445,1.91400,2
Lewis Dunk,90,0,0,0,1,0,0,0,0,0,0,0,15,19.6,0.1,2.0,2.2,1,0.00000,0.00203,0.00203,1.91400,2
Solly March,82,1,1,0,1,0,0,0,0,0,0,3,44,69.6,44.5,11.0,12.5,1,0.03060,0.56913,0.59973,1.91400,13
Joël Veltman,90,0,1,0,1,0,0,0,0,0,0,0,21,42.2,12.5,2.0,5.7,1,0.00000,0.01142,0.01142,1.91400,5
Neal Maupay,82,0,0,0,1,0,0,0,0,0,0,0,7,8.4,0.8,14.0,2.3,1,0.11620,0.00573,0.12193,0.48180,2
Leandro Trossard,82,0,0,0,1,0,0,0,0,0,0,0,4,3.8,24.4,12.0,4.0,1,0.00000,0.19976,0.19976,1.91400,2
Marc Cucurella,90,0,0,1,0,0,0,0,0,0,0,0,31,19.2,17.7,0.0,3.7,1,0.00000,0.18255,0.18255,0.52810,6
Robert Sánchez,90,0,0,0,1,0,1,0,1,0,3,2,30,48.6,0.0,0.0,4.9,1,0.00000,0.00015,0.00015,1.91400,9
Tariq Lamptey,7,0,0,0,0,0,0,0,0,0,0,0,4,2.4,1.0,2.0,0.5,0,0.00000,0.00239,0.00239,0.00000,1
Jeremy Sarmiento,23,0,0,0,1,0,0,0,0,0,0,0,8,7.0,1.4,4.0,1.2,0,0.00000,0.07734,0.07734,0.98440,1
Moisés Caicedo,90,0,0,0,1,0,0,0,1,0,0,0,8,17.0,3.7,18.0,3.9,1,0.09510,0.02339,0.11849,1.91400,1
Kaoru Mitoma,90,0,0,0,1,0,0,0,0,0,0,0,7,9.4,8.1,68.0,8.6,1,0.45970,0.07221,0.53191,1.91400,2
César Azpilicueta,37,0,0,0,0,0,0,0,0,0,0,0,6,14.8,18.8,2.0,3.6,0,0.00000,0.04391,0.04391,0.49480,1
Thiago Silva,90,0,0,1,0,0,0,0,0,0,0,0,28,19.4,0.7,0.0,2.0,1,0.00000,0.00750,0.00750,0.52810,6
Jorginho,90,0,0,1,0,0,0,0,0,0,0,0,17,9.0,27.0,8.0,4.4,1,0.00000,0.07439,0.07439,0.52810,3
Kepa,90,0,0,1,0,0,0,0,0,0,4,2,33,26.0,0.0,0.0,2.6,1,0.00000,0.00016,0.00016,0.52810,9
Christian Pulisic,81,0,0,1,0,0,0,0,0,0,0,0,1,0.0,13.1,9.0,1.8,1,0.18750,0.02729,0.21479,0.37420,3
Trevoh Chalobah,2,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00000,0.00000,0.00000,0.15390,1
Mason Mount,90,1,0,1,0,0,0,0,0,0,0,2,33,57.6,36.8,16.0,11.0,1,0.10410,0.09206,0.19616,0.52810,10
Kai Havertz,90,1,1,1,0,0,0,0,0,0,0,3,36,56.2,22.9,49.0,12.8,1,0.82270,0.06460,0.88730,0.52810,12
Reece James,52,0,0,0,0,0,0,0,0,0,0,0,6,9.8,2.8,27.0,4.0,1,0.16740,0.01236,0.17976,0.03330,1
Conor Gallagher,8,0,0,0,0,0,0,0,0,0,0,0,5,4.0,0.0,20.0,2.4,0,0.15670,0.00000,0.15670,0.15390,1
Billy Gilmour,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00000,0.00097,0.00097,0.00000,1
Vicente Guaita,90,0,0,0,3,0,0,0,0,0,7,0,24,52.2,0.0,0.0,5.2,1,0.00000,0.00048,0.00048,2.60580,3
James Tomkins,56,0,0,0,3,0,0,0,0,1,0,0,-2,2.8,0.0,0.0,0.3,1,0.00000,0.00085,0.00085,4.41160,-3
Joel Ward,23,0,0,0,2,0,0,0,0,0,0,0,5,16.2,0.2,0.0,1.6,0,0.00000,0.00020,0.00020,1.38820,0
Nathaniel Clyne,66,0,0,0,1,0,0,0,0,0,0,0,9,7.8,0.0,0.0,0.8,1,0.00000,0.00022,0.00022,1.21760,2
Luka Milivojevic,6,0,0,0,0,0,0,0,0,0,0,0,5,2.0,14.1,0.0,1.6,0,0.00000,0.12024,0.12024,0.27610,1
Jordan Ayew,90,0,0,0,3,0,0,0,0,0,0,0,9,14.0,4.0,6.0,2.4,1,0.07890,0.00542,0.08432,2.60580,2
Wilfried Zaha,90,0,0,0,3,0,0,0,0,0,0,0,1,1.4,2.2,0.0,0.4,1,0.00000,0.01000,0.01000,2.60580,2
Jeffrey Schlupp,83,0,0,0,3,0,0,0,0,0,0,0,8,10.2,0.2,0.0,1.0,1,0.00000,0.00042,0.00042,2.32960,2
Will Hughes,6,0,0,0,0,0,0,0,0,0,0,0,3,7.0,0.0,0.0,0.7,0,0.00000,0.00000,0.00000,0.27610,1
Jairo Riedewald,7,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,0.0,0.2,0,0.00000,0.00000,0.00000,0.27610,1
Joachim Andersen,90,0,0,0,3,0,0,0,0,0,0,0,19,28.8,0.2,4.0,3.3,1,0.13600,0.00696,0.14296,2.60580,1
Eberechi Eze,59,0,0,0,1,0,0,0,0,0,0,0,3,4.4,13.8,0.0,1.8,1,0.00000,0.01716,0.01716,0.79990,1
Tyrick Mitchell,33,0,0,0,3,0,0,0,0,1,0,0,-5,0.0,0.1,0.0,0.0,1,0.00000,0.00036,0.00036,4.50560,-3
Michael Olise,83,0,0,0,3,0,0,0,0,0,0,0,4,4.2,1.4,24.0,3.0,1,0.18280,0.00841,0.19121,2.32960,2
Jordan Pickford,90,0,0,0,2,0,0,0,0,0,2,0,14,20.8,0.0,0.0,2.1,1,0.00000,0.00030,0.00030,0.71360,1
Abdoulaye Doucouré,7,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.6,0.0,0.1,0,0.00000,0.00449,0.00449,0.23180,1
Alex Iwobi,90,0,0,0,2,0,0,0,0,0,0,0,7,10.6,17.7,18.0,4.6,1,0.30250,0.02618,0.32868,0.71360,2
Yerry Mina,75,1,0,0,1,0,0,0,0,0,0,3,25,42.2,0.4,17.0,6.0,1,0.08710,0.00159,0.08869,0.48180,11
Demarai Gray,34,0,0,0,1,0,0,0,0,0,0,0,6,3.0,14.9,1.0,1.9,0,0.03710,0.03668,0.07378,0.23180,1
Ben Godfrey,14,0,0,0,1,0,0,0,0,0,0,0,2,2.4,0.1,18.0,2.1,0,0.54110,0.00064,0.54174,0.23180,1
Vitalii Mykolenko,90,0,0,0,2,0,0,0,0,0,0,0,10,5.4,3.6,6.0,1.5,1,0.04050,0.03015,0.07065,0.71360,1
Anthony Gordon,90,0,0,0,2,0,0,0,0,0,0,0,-2,14.6,1.3,44.0,6.0,1,0.58620,0.01163,0.59783,0.71360,2
Nathan Patterson,90,0,0,0,2,0,0,0,1,0,0,0,8,7.2,2.4,2.0,1.2,1,0.00000,0.02151,0.02151,0.71360,0
James Tarkowski,90,0,0,0,2,0,0,0,0,0,0,2,21,19.2,11.5,22.0,5.3,1,0.02850,0.50526,0.53376,0.71360,3
Tom Cairney,15,0,0,0,0,0,0,0,0,0,0,0,8,5.8,4.0,40.0,5.0,0,0.14460,0.04153,0.18613,0.13600,1
Tim Ream,90,1,0,1,0,0,0,0,0,0,0,2,39,52.6,0.7,21.0,7.4,1,0.07980,0.00389,0.08369,0.39770,14
Bobby Reid,80,1,0,1,0,0,0,0,0,0,0,1,33,44.8,28.9,63.0,13.7,1,0.54790,0.17125,0.71915,0.26170,9
Aleksandar Mitrovic,84,1,2,1,0,0,0,0,0,0,0,3,52,59.0,29.1,112.0,20.0,1,0.77480,0.18535,0.96015,0.26170,15
Harrison Reed,90,0,0,1,0,0,0,0,0,0,0,0,12,8.6,16.9,4.0,3.0,1,0.00000,0.04914,0.04914,0.39770,3
Harry Wilson,9,0,0,0,0,0,0,0,0,0,0,0,3,0.2,11.7,10.0,2.2,0,0.08080,0.08709,0.16789,0.13600,1
Kenny Tete,90,0,0,1,0,0,0,0,0,0,0,0,27,25.0,50.5,17.0,9.3,1,0.05080,0.25023,0.30103,0.39770,6
Antonee Robinson,90,0,0,1,0,0,0,0,0,0,0,0,23,9.6,19.8,0.0,2.9,1,0.00000,0.07054,0.07054,0.39770,6
João Palhinha,74,0,0,1,0,0,0,0,0,0,0,0,8,6.0,2.7,23.0,3.2,1,0.15930,0.01553,0.17483,0.26170,3
Liam Cooper,71,0,0,0,3,0,0,0,0,0,0,0,4,0.0,0.0,2.0,0.0,1,0.00000,0.00170,0.00170,3.37900,1
Luke Ayling,25,0,0,0,0,0,0,0,0,0,0,0,4,6.8,0.3,2.0,0.9,0,0.00000,0.00330,0.00330,0.82030,1
Mateusz Klich,25,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,0.9,2.0,0.2,0,0.00000,0.00269,0.00269,0.82030,0
Adam Forshaw,64,0,0,0,3,0,0,0,0,0,0,0,6,2.8,1.3,0.0,0.4,1,0.00000,0.00628,0.00628,3.37900,2
Rodrigo,71,0,0,0,3,0,0,0,0,0,0,0,7,3.2,14.8,6.0,2.4,1,0.00000,0.11320,0.11320,3.37900,2
Diego Llorente,18,0,0,0,0,0,0,0,0,0,0,0,4,7.6,0.0,0.0,0.8,0,0.00000,0.00008,0.00008,0.82030,1
Robin Koch,90,0,0,0,3,0,0,0,0,0,0,0,9,10.6,0.3,2.0,1.3,1,0.00000,0.02532,0.02532,4.19930,1
Daniel James,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.0,0.0,0.1,0,0.00000,0.00432,0.00432,0.13600,1
Pascal Struijk,90,1,0,0,3,0,0,0,0,0,0,0,25,50.2,1.8,19.0,7.1,1,0.10190,0.02988,0.13178,4.19930,7
Sam Greenwood,90,0,1,0,3,0,0,0,1,0,0,0,9,18.0,25.4,11.0,5.4,1,0.13430,0.19950,0.33380,4.19930,4
Illan Meslier,90,0,0,0,3,0,0,0,0,0,6,0,21,42.4,0.0,0.0,4.2,1,0.00000,0.00065,0.00065,4.19930,3
Joe Gelhardt,18,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,6.0,0.7,0,0.13690,0.00251,0.13941,0.82030,1
Rasmus Kristensen,64,0,0,0,3,0,0,0,0,0,0,0,8,22.8,0.8,8.0,3.2,1,0.03050,0.01218,0.04268,3.37900,1
Marc Roca,90,0,0,0,3,0,0,0,0,0,0,0,6,5.4,1.0,2.0,0.8,1,0.00000,0.03706,0.03706,4.19930,2
Brenden Aaronson,82,0,0,0,3,0,0,0,0,0,0,0,5,3.0,12.6,1.0,1.7,1,0.02690,0.02306,0.04996,3.92560,2
Danny Ward,90,0,0,0,3,0,0,0,0,0,2,0,16,16.0,0.0,0.0,1.6,1,0.00000,0.00012,0.00012,1.90200,1
Jamie Vardy,45,0,0,0,0,0,0,0,0,0,0,0,2,4.2,4.3,4.0,1.3,0,0.00000,0.12899,0.12899,0.35350,1
Daniel Amartey,90,0,0,0,3,0,0,0,0,0,0,0,13,20.2,1.9,0.0,2.2,1,0.00000,0.00989,0.00989,1.90200,1
Timothy Castagne,90,0,0,0,3,0,0,0,0,0,0,0,12,25.4,13.1,40.0,7.9,1,0.12270,0.01328,0.13598,1.90200,1
Youri Tielemans,90,0,0,0,3,0,0,0,0,0,0,0,20,17.2,22.0,0.0,3.9,1,0.00000,0.10805,0.10805,1.90200,2
Ayoze Pérez,73,0,0,0,1,0,0,0,0,0,0,0,6,11.6,4.4,12.0,2.8,0,0.07750,0.01900,0.09650,0.60940,2
Kelechi Iheanacho,19,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.3,19.0,2.0,0,0.09550,0.00339,0.09889,0.00800,1
Harvey Barnes,70,0,0,0,3,0,0,0,0,0,0,0,4,0.8,1.9,16.0,1.9,1,0.00000,0.02874,0.02874,1.89400,2
Wilfred Ndidi,18,0,0,0,0,0,0,0,0,0,0,0,6,10.6,13.2,7.0,3.1,0,0.02670,0.02860,0.05530,0.00800,1
Kiernan Dewsbury-Hall,90,0,0,0,3,0,0,0,0,0,0,0,12,12.4,21.5,21.0,5.5,1,0.08350,0.37380,0.45730,1.90200,2
Boubakary Soumare,71,0,0,0,3,0,0,0,0,0,0,0,9,12.2,3.2,0.0,1.5,1,0.00000,0.00413,0.00413,1.89400,2
Luke Thomas,90,0,0,0,3,0,0,0,0,0,0,0,22,18.2,19.9,2.0,4.0,1,0.00000,0.05927,0.05927,1.90200,1
Patson Daka,45,0,0,0,3,0,0,0,0,0,0,0,1,0.0,1.3,12.0,1.2,1,0.09230,0.01267,0.10497,1.54840,1
Jordan Henderson,78,0,0,0,1,0,0,0,0,0,0,0,13,15.2,18.2,11.0,4.4,1,0.02840,0.09854,0.12694,1.16170,2
Joel Matip,90,0,0,0,1,0,0,0,0,0,0,0,15,31.2,0.4,0.0,3.2,1,0.00000,0.00457,0.00457,1.29960,2
Thiago Alcántara,66,0,0,0,1,0,0,0,0,0,0,0,10,9.6,12.2,9.0,3.1,1,0.01470,0.03143,0.04613,1.16170,2
Alex Oxlade-Chamberlain,66,0,0,0,1,0,0,0,0,0,0,0,3,2.8,14.3,6.0,2.3,1,0.00000,0.00724,0.00724,1.16170,2
Virgil van Dijk,90,1,0,0,1,0,0,0,0,0,0,1,32,56.2,0.4,17.0,7.4,1,0.02450,0.00233,0.02683,1.29960,9
Alisson,90,0,0,0,1,0,0,0,0,0,5,0,19,43.4,0.0,0.0,4.3,1,0.00000,0.00021,0.00021,1.29960,3
Fabinho,90,0,0,0,1,0,0,0,0,0,0,0,13,15.6,6.8,1.0,2.3,1,0.02080,0.01754,0.03834,1.29960,2
Mohamed Salah,90,1,1,0,1,0,0,0,0,0,0,2,33,55.8,43.9,48.0,14.8,1,0.90380,0.04369,0.94749,1.29960,12
Andrew Robertson,90,0,1,0,1,0,0,0,0,0,0,3,35,34.4,33.8,4.0,7.2,1,0.00000,0.72349,0.72349,1.29960,8
Trent Alexander-Arnold,78,0,0,0,1,0,0,0,0,0,0,0,16,16.0,32.6,2.0,5.1,1,0.00000,0.60133,0.60133,1.16170,2
Joseph Gomez,11,0,0,0,0,0,0,0,0,0,0,0,2,1.8,0.1,0.0,0.2,0,0.00000,0.00933,0.00933,0.13790,1
Naby Keita,23,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.7,1.0,0.0,0,0.03180,0.00388,0.03568,0.13790,1
Harvey Elliott,23,0,0,0,0,0,0,0,0,0,0,0,2,1.4,0.2,0.0,0.2,0,0.00000,0.00021,0.00021,0.13790,1
Neco Williams,16,0,0,0,1,0,0,0,0,0,0,0,6,11.6,14.3,0.0,2.6,0,0.00000,0.08847,0.08847,0.59070,1
Darwin Núñez,87,0,0,0,1,0,0,0,0,0,0,0,-10,8.0,10.8,80.0,9.9,1,1.14500,0.06486,1.20986,1.16170,2
Ilkay Gündogan,90,0,0,0,1,0,0,0,0,0,0,0,0,13.0,13.8,40.0,6.7,1,0.47050,0.03217,0.50267,0.58560,2
Kevin De Bruyne,90,0,0,0,1,0,0,0,0,0,0,0,17,17.4,59.1,12.0,8.9,1,0.15670,0.46787,0.62457,0.58560,2
John Stones,90,0,0,0,1,0,0,0,0,0,0,0,12,10.0,1.5,4.0,1.6,1,0.04650,0.00578,0.05228,0.58560,2
Riyad Mahrez,87,0,1,0,1,0,0,0,0,0,0,1,28,15.6,66.7,21.0,10.3,1,0.29960,0.25754,0.55714,0.52190,6
Raheem Sterling,87,0,1,1,0,0,0,0,0,0,0,0,26,26.6,35.8,23.0,8.5,1,0.07430,0.55727,0.63157,0.37420,6
Jack Grealish,72,0,2,1,0,0,0,0,0,0,0,0,27,31.6,34.8,57.0,12.3,1,0.71830,0.39216,1.11046,0.18840,9
João Cancelo,22,0,0,0,1,0,0,0,0,0,0,0,4,3.0,0.7,18.0,2.2,0,0.09580,0.00379,0.09959,0.39730,1
Ederson,90,0,0,0,1,0,0,0,0,0,0,0,12,8.2,0.0,0.0,0.8,1,0.00000,0.00039,0.00039,0.58560,2
Nathan Aké,90,0,0,0,1,0,0,0,0,0,0,0,15,19.6,14.5,4.0,3.8,1,0.00000,0.02022,0.02022,0.58560,2
Oleksandr Zinchenko,17,0,0,0,0,0,0,0,0,0,0,0,10,4.6,3.1,0.0,0.8,0,0.00000,0.02533,0.02533,0.09720,1
Phil Foden,17,0,0,0,1,0,0,0,0,0,0,0,5,3.0,0.7,0.0,0.4,0,0.00000,0.00156,0.00156,0.39730,1
Rodri,90,1,0,0,1,0,0,0,1,0,0,2,38,55.2,38.1,21.0,11.4,1,0.57560,0.21827,0.79387,0.58560,8
Cole Palmer,2,0,0,0,0,0,0,0,1,0,0,0,0,1.0,10.8,6.0,1.8,0,0.00000,0.05034,0.05034,0.06370,0
Erling Haaland,90,2,0,0,1,0,0,0,0,0,0,3,51,79.6,11.2,105.0,19.6,1,1.90760,0.04551,1.95311,0.58560,13
David de Gea,90,0,0,1,0,0,0,0,0,0,3,0,26,22.6,0.0,0.0,2.3,1,0.00000,0.00025,0.00025,0.71730,7
Raphael Varane,76,0,0,1,0,0,0,0,0,0,0,0,28,17.6,1.6,0.0,1.9,1,0.00000,0.01141,0.01141,0.58810,6
Harry Maguire,13,0,0,0,0,0,0,0,0,0,0,0,4,7.6,0.0,0.0,0.8,0,0.00000,0.00020,0.00020,0.12930,1
Fred,13,1,0,0,0,0,0,0,0,0,0,0,23,39.0,21.3,19.0,7.9,0,0.45500,0.05544,0.51044,0.12930,6
Luke Shaw,90,0,0,1,0,0,0,0,0,0,0,2,30,19.6,5.8,0.0,2.5,1,0.00000,0.02253,0.02253,0.71730,8
Bruno Fernandes,90,0,0,1,0,0,0,0,0,0,0,0,19,16.0,41.0,48.0,10.5,1,0.13380,0.48411,0.61791,0.71730,3
Marcus Rashford,85,1,1,1,0,0,0,0,0,0,0,3,35,56.0,14.1,56.0,12.6,1,0.41490,0.08118,0.49608,0.59900,14
Donny van de Beek,25,0,0,0,0,0,0,0,0,0,0,0,3,2.4,1.8,20.0,2.4,0,0.06760,0.03911,0.10671,0.52020,1
Aaron Wan-Bissaka,90,0,0,1,0,0,0,0,0,0,0,0,25,14.4,28.0,12.0,5.4,1,0.00000,0.11460,0.11460,0.71730,6
Anthony Elanga,4,0,0,0,0,0,0,0,0,0,0,0,2,3.0,0.1,4.0,0.7,0,0.00000,0.00034,0.00034,0.11840,1
Anthony Martial,64,1,0,1,0,0,0,0,0,0,0,0,26,38.0,2.4,36.0,7.6,1,0.52170,0.00993,0.53163,0.19710,6
Andreas Pereira,84,0,0,1,0,0,0,0,0,0,0,0,10,18.2,88.8,36.0,14.3,1,0.52820,0.18321,0.71141,0.26170,3
Matt Ritchie,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00000,0.00017,0.00017,0.00000,1
Chris Wood,87,1,0,1,0,0,0,0,0,0,0,2,35,33.8,1.4,25.0,6.0,1,0.94260,0.00664,0.94924,0.51620,8
Kieran Trippier,90,0,1,1,0,0,0,0,0,0,0,3,46,41.8,60.9,0.0,10.3,1,0.00000,0.15758,0.15758,0.51620,12
Dan Burn,90,0,0,1,0,0,0,0,0,0,0,0,24,17.0,1.1,6.0,2.4,1,0.00000,0.00420,0.00420,0.51620,6
Jacob Murphy,6,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.1,0.0,0.0,0,0.00000,0.00028,0.00028,0.10420,1
