Understat_Name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points
Shandon Baptiste,58,0,1,0,1,0,0,0,0,0,0,0,14,3.2,0.5,0.0,0.4,1,0.00000,0.00452,0.00452,0.48540,4
Bryan Mbeumo,82,1,0,0,2,0,0,0,0,0,0,2,36,43.0,26.0,21.0,9.0,1,0.22580,0.10209,0.32789,1.73180,8
Danny Welbeck,90,0,1,0,2,0,0,0,0,0,0,0,15,5.6,2.2,75.0,8.3,1,0.38100,0.02606,0.40706,1.44820,5
Pascal Groß,90,0,1,0,2,0,0,0,0,0,0,0,34,38.2,65.7,23.0,12.7,1,0.05200,0.31629,0.36829,1.44820,5
Lewis Dunk,90,0,0,0,2,0,0,0,0,0,0,0,15,16.6,0.7,22.0,3.9,1,0.07130,0.00625,0.07755,1.44820,1
Solly March,90,0,1,0,2,0,0,0,0,0,0,0,16,13.0,17.2,69.0,9.9,1,0.43500,0.09527,0.53027,1.44820,5
Adam Webster,90,0,0,0,2,0,0,0,0,0,0,0,11,14.4,12.4,0.0,2.7,1,0.00000,0.02584,0.02584,1.44820,1
Joël Veltman,90,0,0,0,2,0,0,0,0,0,0,0,13,6.6,5.6,2.0,1.4,1,0.00000,0.20792,0.20792,1.44820,1
Neal Maupay,90,0,0,1,0,0,0,0,0,0,0,0,4,5.8,42.5,55.0,10.3,1,1.05630,0.03157,1.08787,2.19260,2
Leandro Trossard,88,1,1,0,2,0,0,0,0,0,0,2,44,52.6,53.3,27.0,13.3,1,0.22810,0.29442,0.52252,1.44820,12
Marc Cucurella,71,0,0,0,1,0,0,0,1,0,0,0,4,6.4,5.5,2.0,1.4,1,0.00000,0.01713,0.01713,0.93000,1
Robert Sánchez,90,0,0,0,2,0,0,0,0,0,2,0,11,19.6,0.0,0.0,2.0,1,0.00000,0.00007,0.00007,1.44820,1
Tariq Lamptey,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,1
Alexis Mac Allister,90,2,0,0,2,0,0,0,1,0,0,3,46,77.6,3.3,39.0,12.0,1,0.97150,0.02692,0.99842,1.44820,14
Enock Mwepu,83,0,1,0,2,0,0,0,0,0,0,0,12,25.4,14.3,24.0,6.4,1,0.22130,0.08848,0.30978,1.41110,5
Moisés Caicedo,90,1,0,0,2,0,0,0,0,0,0,0,32,43.0,4.8,30.0,7.8,1,0.40220,0.07557,0.47777,1.44820,7
Deniz Undav,6,0,0,0,0,0,0,0,0,0,0,0,6,4.2,10.3,2.0,1.7,0,0.00000,0.08637,0.08637,0.03720,1
Thiago Silva,90,0,1,0,1,0,0,0,0,0,0,3,33,38.8,13.4,2.0,5.4,1,0.00000,0.08270,0.08270,1.09610,8
Jorginho,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0.00000,0.00050,0.00050,0.16620,1
Mateo Kovacic,71,0,0,0,1,0,0,0,0,0,0,0,13,5.4,15.4,1.0,2.2,1,0.03330,0.19036,0.22366,0.93000,2
Ruben Loftus-Cheek,82,0,0,0,1,0,0,0,1,0,0,0,10,12.2,9.8,4.0,2.6,1,0.00000,0.06172,0.06172,0.93000,1
Ben Chilwell,18,1,1,0,0,0,0,0,0,0,0,0,25,50.4,11.0,33.0,9.4,0,0.22870,0.00284,0.23154,0.16620,10
Christian Pulisic,59,0,0,0,0,0,0,0,0,0,0,0,2,5.6,26.1,22.0,5.4,1,0.06950,0.02285,0.09235,0.04590,1
Mason Mount,30,0,0,0,1,0,0,0,0,0,0,0,5,4.4,3.1,0.0,0.8,0,0.00000,0.01346,0.01346,1.05030,1
Kai Havertz,18,1,0,0,0,0,0,0,1,0,0,2,29,34.0,1.8,19.0,5.5,0,0.14830,0.00177,0.15007,0.16620,6
Reece James,90,0,0,0,1,0,0,0,1,0,0,0,13,5.6,10.6,10.0,2.6,1,0.00000,0.03600,0.03600,1.09610,1
Edouard Mendy,90,0,0,0,1,0,0,0,0,0,2,0,12,14.6,0.0,0.0,1.5,1,0.00000,0.00004,0.00004,1.09610,2
Conor Gallagher,59,0,0,0,0,0,0,0,0,0,0,0,11,5.8,20.2,8.0,3.4,1,0.01270,0.07009,0.08279,0.04590,1
Billy Gilmour,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00000,0.00000,0.00000,0.00000,1
Armando Broja,30,0,0,0,1,0,0,0,0,0,0,0,0,5.4,0.6,19.0,2.5,0,0.26590,0.00290,0.26880,1.05030,1
Vicente Guaita,90,0,0,1,0,0,0,0,0,0,5,0,29,42.4,0.0,0.0,4.2,1,0.00000,0.00043,0.00043,2.82940,7
Joel Ward,90,0,0,1,0,0,0,0,1,0,0,0,25,16.8,20.8,6.0,4.4,1,0.00000,0.00350,0.00350,2.82940,5
Nathaniel Clyne,27,0,0,0,0,0,0,0,0,0,0,0,4,6.6,0.5,0.0,0.7,0,0.00000,0.00153,0.00153,1.14340,1
Jordan Ayew,90,0,0,1,0,0,0,0,0,0,0,0,5,18.4,22.9,9.0,5.0,1,0.07260,0.02273,0.09533,2.82940,3
Wilfried Zaha,90,0,0,1,0,0,0,0,0,0,0,0,4,12.8,11.8,39.0,6.4,1,0.06590,0.07114,0.13704,2.82940,3
Jeffrey Schlupp,90,0,0,1,0,0,0,0,0,0,0,0,10,6.6,3.9,27.0,3.8,1,0.12720,0.09182,0.21902,2.82940,3
Joachim Andersen,90,0,0,1,0,0,0,0,0,0,0,1,37,51.4,13.5,2.0,6.7,1,0.00000,0.00578,0.00578,2.82940,7
Odsonne Edouard,27,0,0,0,0,0,0,0,0,0,0,0,5,17.2,31.9,38.0,8.7,0,0.18680,0.02296,0.20976,1.14340,1
Marc Guehi,90,0,0,1,0,0,0,0,0,0,0,0,28,33.8,1.2,21.0,5.6,1,0.08420,0.01225,0.09645,2.82940,6
Jean-Philippe Mateta,62,0,0,1,0,0,0,0,0,0,0,0,10,15.4,12.1,51.0,7.9,1,0.28190,0.01029,0.29219,1.68600,2
Eberechi Eze,61,0,0,1,0,0,0,0,0,0,0,0,7,7.6,15.8,7.0,3.0,1,0.08020,0.02233,0.10253,1.68600,3
Tyrick Mitchell,62,0,0,1,0,0,0,0,0,0,0,0,17,9.8,0.4,0.0,1.0,1,0.00000,0.00165,0.00165,1.68600,6
Michael Olise,28,0,0,0,0,0,0,0,0,0,0,0,10,9.2,18.3,0.0,2.8,0,0.00000,0.04572,0.04572,1.14340,1
Jordan Pickford,90,0,0,1,0,0,0,0,1,0,8,2,33,60.8,0.0,0.0,6.1,1,0.00000,0.00057,0.00057,2.19260,9
Alex Iwobi,90,0,0,1,0,0,0,0,0,0,0,0,11,10.6,14.3,3.0,2.8,1,0.04520,0.10673,0.15193,2.19260,3
Demarai Gray,90,0,0,1,0,0,0,0,0,0,0,0,11,14.4,31.4,39.0,8.5,1,0.10950,0.46003,0.56953,2.19260,3
Tom Davies,61,0,0,1,0,0,0,0,0,0,0,0,5,1.2,0.8,4.0,0.6,1,0.26260,0.00665,0.26925,0.89880,3
Vitalii Mykolenko,90,0,0,1,0,0,0,0,0,0,0,0,19,17.8,5.3,0.0,2.3,1,0.00000,0.00826,0.00826,2.19260,6
Anthony Gordon,81,0,0,1,0,0,0,0,0,0,0,0,2,3.2,13.1,29.0,4.5,1,0.04100,0.02770,0.06870,1.26810,3
Nathan Patterson,90,0,0,1,0,0,0,0,0,0,0,0,19,18.2,0.5,20.0,3.9,1,0.05260,0.01940,0.07200,2.19260,6
James Tarkowski,90,0,0,1,0,0,0,0,0,0,0,0,27,37.2,0.1,2.0,3.9,1,0.00000,0.00393,0.00393,2.19260,6
Tom Cairney,29,0,0,0,1,0,0,0,0,0,0,0,3,4.4,12.6,18.0,3.5,0,0.09200,0.00824,0.10024,1.42480,1
Tim Ream,90,0,0,0,2,0,0,0,0,0,0,0,19,31.8,2.3,2.0,3.6,1,0.00000,0.01201,0.01201,2.97750,1
Neeskens Kebano,59,0,0,0,1,0,0,0,0,0,0,0,0,0.6,14.0,4.0,1.9,1,0.08030,0.00601,0.08631,1.55270,1
Bobby Reid,60,0,0,0,1,0,0,0,1,0,0,0,2,1.2,1.8,2.0,0.5,1,0.00000,0.00769,0.00769,1.55270,1
Tosin Adarabioyo,90,0,0,0,2,0,0,0,0,0,0,0,17,26.6,5.4,0.0,3.2,1,0.00000,0.01208,0.01208,2.97750,1
Aleksandar Mitrovic,90,1,0,0,2,0,0,0,1,0,0,0,25,39.8,10.7,43.0,9.4,1,0.49050,0.00259,0.49309,2.97750,5
Harrison Reed,90,0,0,0,2,0,0,0,0,0,0,0,13,6.2,12.0,0.0,1.8,1,0.00000,0.00796,0.00796,2.97750,2
Kenny Tete,90,0,1,0,2,0,0,0,1,0,0,0,19,46.8,25.7,4.0,7.7,1,0.04210,0.06534,0.10744,2.97750,3
Antonee Robinson,28,0,0,0,0,0,0,0,0,0,0,0,3,2.8,1.4,0.0,0.4,1,0.00000,0.00278,0.00278,0.31400,1
João Palhinha,84,0,0,0,2,0,0,0,1,0,0,0,19,16.4,4.4,0.0,2.1,1,0.00000,0.01096,0.01096,2.97750,1
Luke Ayling,20,0,1,0,2,0,0,0,0,0,0,0,20,24.8,22.9,6.0,5.4,0,0.04470,0.18953,0.23423,1.03480,3
Mateusz Klich,31,0,0,0,2,0,0,0,1,0,0,0,4,3.4,1.9,2.0,0.7,0,0.00000,0.06926,0.06926,1.13460,0
Patrick Bamford,45,0,0,0,3,0,0,0,0,0,0,0,-4,0.0,1.4,17.0,1.5,0,0.88800,0.03188,0.91988,1.33080,1
Diego Llorente,90,0,0,0,5,0,0,0,0,0,0,0,5,5.4,1.3,0.0,0.7,1,0.00000,0.01014,0.01014,2.43130,0
Robin Koch,90,0,0,0,5,0,0,0,0,0,0,0,8,7.4,0.9,2.0,1.0,1,0.00000,0.01108,0.01108,2.43130,0
Daniel James,30,0,0,0,1,0,0,0,0,0,0,0,4,2.4,11.4,0.0,1.4,0,0.00000,0.00814,0.00814,1.42480,1
Jack Harrison,45,0,0,0,2,0,0,0,0,0,0,0,6,5.4,27.7,2.0,3.5,1,0.00000,0.14620,0.14620,1.10050,1
Pascal Struijk,90,0,0,0,5,0,0,0,0,0,0,0,13,14.8,15.9,25.0,5.6,1,0.05750,0.54211,0.59961,2.43130,0
Sam Greenwood,4,0,0,0,1,0,0,0,0,0,0,0,3,3.6,14.6,8.0,2.6,0,0.08220,0.02552,0.10772,0.80900,1
Illan Meslier,90,0,0,0,5,0,0,0,0,0,3,0,15,27.6,0.0,0.0,2.8,1,0.00000,0.00093,0.00093,2.43130,1
Crysencio Summerville,31,0,0,0,2,0,0,0,0,0,0,0,4,4.6,1.3,2.0,0.8,0,0.00000,0.00958,0.00958,1.13460,1
Joe Gelhardt,58,0,0,0,3,0,0,0,0,0,0,0,-1,0.0,2.7,14.0,1.4,1,0.14710,0.02428,0.17138,1.29670,1
Marc Roca,85,1,0,0,4,0,0,0,0,0,0,1,31,47.8,14.6,74.0,13.6,1,0.53170,0.05175,0.58345,1.62230,8
Brenden Aaronson,90,0,0,0,5,0,0,0,0,0,0,0,9,9.2,25.6,3.0,3.8,1,0.02400,0.04580,0.06980,2.43130,2
Jonny Evans,90,0,0,0,5,0,0,0,0,0,0,0,16,21.4,0.4,0.0,2.2,1,0.00000,0.00519,0.00519,2.76230,0
Danny Ward,90,0,0,0,5,0,0,0,0,0,7,0,23,51.0,0.0,0.0,5.1,1,0.00000,0.00018,0.00018,2.76230,2
Jamie Vardy,18,0,0,0,1,0,0,0,0,0,0,0,3,5.0,0.0,2.0,0.7,0,0.00000,0.00000,0.00000,0.35640,1
Daniel Amartey,18,0,0,0,1,0,0,0,0,0,0,0,3,2.8,0.6,0.0,0.3,0,0.00000,0.00147,0.00147,0.35640,1
Timothy Castagne,45,0,0,0,3,0,0,0,0,0,0,0,4,7.2,0.4,0.0,0.8,0,0.00000,0.00148,0.00148,1.78440,0
Youri Tielemans,71,0,1,0,4,0,0,0,0,0,0,0,29,28.2,39.6,0.0,6.8,1,0.00000,0.23044,0.23044,2.40590,5
James Maddison,90,0,0,0,5,0,0,0,0,0,0,0,8,10.4,4.3,2.0,1.7,1,0.00000,0.00957,0.00957,2.76230,2
Kelechi Iheanacho,71,1,0,0,4,0,0,0,0,0,0,0,27,37.4,1.8,37.0,7.6,1,0.91740,0.00620,0.92360,2.40590,6
Harvey Barnes,45,0,0,0,2,0,0,0,0,0,0,0,0,3.2,0.3,17.0,2.1,1,0.08350,0.00656,0.09006,0.97790,1
Wilfred Ndidi,90,0,0,0,5,0,0,0,0,0,0,0,15,24.6,0.9,0.0,2.6,1,0.00000,0.00503,0.00503,2.76230,2
Kiernan Dewsbury-Hall,18,0,0,0,1,0,0,0,0,0,0,0,2,0.8,0.6,0.0,0.1,0,0.00000,0.00334,0.00334,0.35640,1
James Justin,90,0,0,0,5,0,0,0,0,0,0,0,8,8.2,17.4,2.0,2.8,1,0.00000,0.03203,0.03203,2.76230,0
Boubakary Soumare,71,0,0,0,4,0,0,0,0,0,0,0,9,10.8,1.3,0.0,1.2,1,0.00000,0.00648,0.00648,2.40590,2
Luke Thomas,90,0,0,0,5,1,0,0,1,0,0,0,4,4.8,1.3,0.0,0.6,1,0.00000,0.09515,0.09515,2.76230,-3
Patson Daka,90,1,1,0,5,0,0,0,0,0,0,2,44,62.4,10.8,30.0,10.3,1,0.44740,0.29991,0.74731,2.76230,11
Wesley Fofana,90,0,0,0,1,0,0,0,0,0,0,0,12,13.4,7.2,3.0,2.4,1,0.01360,0.04583,0.05943,1.09610,2
James Milner,31,0,0,0,0,0,0,0,0,0,0,0,5,5.0,4.5,0.0,1.0,0,0.00000,0.06058,0.06058,0.74790,1
Joel Matip,10,0,0,0,0,0,0,0,0,0,0,0,3,0.8,0.3,0.0,0.1,0,0.00000,0.00163,0.00163,0.08450,1
Roberto Firmino,45,0,0,0,0,0,0,0,0,0,0,0,6,14.4,11.3,55.0,8.1,0,0.26350,0.02158,0.28508,0.85900,1
Virgil van Dijk,90,0,0,1,0,0,0,0,1,0,0,0,25,31.0,2.3,46.0,7.9,1,0.20170,0.12471,0.32641,1.71670,5
Alisson,90,0,0,1,0,0,0,0,0,0,4,1,29,28.8,0.0,0.0,2.9,1,0.00000,0.00052,0.00052,1.71670,8
Fabinho,90,0,0,1,0,0,0,0,1,0,0,0,10,12.8,13.6,17.0,4.3,1,0.02790,0.01825,0.04615,1.71670,2
Mohamed Salah,90,0,0,1,0,0,0,0,0,0,0,0,8,14.6,37.3,41.0,9.3,1,0.18800,0.23882,0.42682,1.71670,3
Andrew Robertson,31,0,0,0,0,0,0,0,0,0,0,0,6,11.6,47.8,0.0,5.9,0,0.00000,0.56466,0.56466,0.74790,1
Trent Alexander-Arnold,58,0,0,0,0,0,0,0,0,0,0,0,8,10.4,25.3,0.0,3.6,1,0.00000,0.10456,0.10456,0.96880,1
Joseph Gomez,90,0,0,1,0,0,0,0,0,0,0,3,34,29.4,11.3,0.0,4.1,1,0.00000,0.01312,0.01312,1.71670,9
Diogo Jota,10,0,0,0,0,0,0,0,0,0,0,0,-1,1.2,20.5,12.0,3.4,0,0.65440,0.00761,0.66201,0.08450,1
Konstantinos Tsimikas,58,0,0,0,0,0,0,0,0,0,0,0,11,14.2,31.3,16.0,6.2,1,0.16690,0.03934,0.20624,0.96880,1
Luis Díaz,90,0,0,1,0,0,0,0,0,0,0,0,4,3.8,22.8,30.0,5.7,1,0.16730,0.12544,0.29274,1.71670,3
Harvey Elliott,79,0,0,1,0,0,0,0,0,0,0,0,7,7.0,2.5,17.0,2.7,1,0.02540,0.01539,0.04079,1.63220,3
Neco Williams,90,0,1,0,3,0,0,0,0,0,0,0,19,13.0,11.8,21.0,4.6,1,0.07100,0.04624,0.11724,0.77720,4
Fabio Carvalho,45,0,0,0,0,0,0,0,0,0,0,0,4,2.2,2.8,0.0,0.5,1,0.00000,0.00785,0.00785,0.85770,1
Darwin Núñez,79,0,0,1,0,0,0,0,0,0,0,0,2,4.2,21.3,71.0,9.7,1,0.53670,0.04837,0.58507,1.63220,2
Kyle Walker,79,0,0,0,1,0,0,0,0,0,0,0,9,9.8,13.3,4.0,2.7,1,0.32110,0.01569,0.33679,0.34360,2
Ilkay Gündogan,90,0,0,0,1,0,0,0,0,0,0,0,10,11.4,24.8,10.0,4.6,1,0.00000,0.10573,0.10573,0.34360,2
Kevin De Bruyne,90,0,1,0,1,0,0,0,0,0,0,2,23,25.2,65.2,20.0,11.0,1,0.61290,0.55499,1.16789,0.34360,7
John Stones,90,0,0,0,1,0,0,0,0,0,0,0,16,18.2,1.1,2.0,2.1,1,0.00000,0.00481,0.00481,0.34360,2
Riyad Mahrez,17,0,0,0,1,0,0,0,0,0,0,0,4,0.4,3.2,0.0,0.4,0,0.00000,0.00409,0.00409,0.08910,1
Raheem Sterling,90,0,0,0,1,0,0,0,0,0,0,0,9,4.2,7.2,8.0,1.9,1,0.00000,0.05951,0.05951,1.09610,2
João Cancelo,90,0,0,0,1,0,0,0,0,0,0,0,11,16.4,18.1,32.0,6.7,1,0.05790,0.02672,0.08462,0.34360,2
Ederson,90,0,0,0,1,0,0,0,0,0,0,0,13,7.6,0.0,0.0,0.8,1,0.00000,0.00025,0.00025,0.34360,2
Nathan Aké,10,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0.5,0.0,0.4,0,0.00000,0.00132,0.00132,0.00000,1
Bernardo Silva,72,0,0,1,0,0,0,0,0,0,0,0,8,4.8,9.3,6.0,2.0,1,0.00000,0.05142,0.05142,0.25450,3
Rúben Dias,90,0,0,0,1,0,0,0,0,0,0,0,13,24.0,1.8,2.0,2.8,1,0.00000,0.01071,0.01071,0.34360,2
Oleksandr Zinchenko,73,0,0,0,2,0,0,0,0,0,0,0,12,2.2,3.2,2.0,0.7,1,0.00000,0.04154,0.04154,1.24830,1
Phil Foden,90,0,0,0,1,0,0,0,0,0,0,0,9,10.8,13.4,27.0,5.1,1,0.15820,0.06192,0.22012,0.34360,2
Rodri,90,0,0,0,1,0,0,0,0,0,0,0,11,5.8,6.3,21.0,3.3,1,0.09820,0.06579,0.16399,0.34360,2
Erling Haaland,90,1,0,0,1,0,0,0,0,0,0,3,32,41.6,14.8,79.0,13.5,1,0.85540,0.27737,1.13277,0.34360,9
Cristiano Ronaldo,32,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.4,24.0,2.3,0,0.23720,0.03267,0.26987,0.50230,1
David de Gea,90,0,0,0,1,0,0,0,0,0,2,0,13,18.0,10.0,0.0,2.8,1,0.00000,0.00129,0.00129,1.31620,2
Raphael Varane,90,0,0,0,1,0,0,0,0,0,0,0,6,19.8,0.3,0.0,2.0,1,0.00000,0.00168,0.00168,1.31620,2
Harry Maguire,10,0,0,0,0,0,0,0,1,0,0,0,0,2.2,0.0,0.0,0.2,0,0.00000,0.00000,0.00000,0.18960,0
Fred,23,0,0,0,0,0,0,0,0,0,0,0,7,4.6,14.9,2.0,2.2,0,0.00000,0.02600,0.02600,0.22690,1
Bruno Fernandes,90,0,1,0,1,0,0,0,0,0,0,2,21,32.6,31.3,21.0,8.5,1,0.25220,0.33191,0.58411,1.31620,7
Marcus Rashford,79,2,1,0,1,0,0,0,0,0,0,3,57,85.0,21.6,26.0,13.3,1,0.51570,0.06012,0.57582,1.12660,18
Scott McTominay,90,0,0,0,1,0,0,0,1,0,0,0,7,16.4,2.2,4.0,2.3,1,0.00000,0.01046,0.01046,1.31620,1
Jadon Sancho,66,0,0,0,1,0,0,0,0,0,0,0,3,2.6,2.5,17.0,2.2,1,0.06960,0.03077,0.10037,1.08930,2
