Understat_Name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points
Jacob Ramsey,45,0,0,0,1,0,0,0,1,0,0,0,11,10.0,22.3,8.0,4.0,1,0.09,0.07,0.16,0.48,0
Diego Carlos,90,0,0,0,2,0,0,0,0,0,0,0,8,9.2,1.5,3.0,1.4,1,0.02,0.01,0.03,0.59,1
Boubacar Kamara,81,0,0,0,2,0,0,0,0,0,0,0,8,5.6,3.8,5.0,1.4,1,0.03,0.08,0.11,0.59,2
Cameron Archer,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.3,2.0,0.3,0,0.00,0.00,0.00,0.00,1
Adam Smith,90,0,0,1,0,0,0,0,1,0,0,0,13,6.2,1.3,4.0,1.2,1,0.08,0.01,0.09,0.66,5
Junior Stanislas,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
Kieffer Moore,90,1,0,1,0,0,0,0,0,0,0,0,27,35.0,5.8,17.0,5.8,1,0.05,0.02,0.07,0.66,6
Jefferson Lerma,90,1,0,1,0,0,0,0,0,0,0,2,30,42.0,0.2,17.0,5.9,1,0.24,0.00,0.24,0.66,10
Dominic Solanke,90,0,0,1,0,0,0,0,0,0,0,0,2,4.4,0.6,43.0,4.8,1,0.21,0.00,0.21,0.66,2
Lewis Cook,18,0,0,0,0,0,0,0,0,0,0,0,4,7.2,0.3,0.0,0.8,0,0.00,0.00,0.00,0.11,1
Ben Pearson,71,0,0,1,0,0,0,0,1,0,0,0,3,4.2,1.3,0.0,0.6,1,0.00,0.00,0.00,0.55,2
Ryan Christie,4,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.00,1
Philip Billing,90,0,0,1,0,0,0,0,1,0,0,0,10,22.2,1.0,4.0,2.7,1,0.01,0.01,0.02,0.66,2
Chris Mepham,90,0,0,1,0,0,0,0,0,0,0,1,29,37.0,0.1,0.0,3.7,1,0.00,0.00,0.00,0.66,7
Mark Travers,90,0,0,1,0,0,0,0,0,0,2,0,24,14.6,0.0,0.0,1.5,1,0.00,0.00,0.00,0.66,6
Lloyd Kelly,90,0,1,1,0,0,0,0,0,0,0,3,40,49.6,14.1,2.0,6.6,1,0.00,0.09,0.09,0.66,12
Jordan Zemura,90,0,0,1,0,0,0,0,0,0,0,0,25,21.6,10.7,2.0,3.4,1,0.00,0.01,0.01,0.66,6
Pontus Jansson,90,0,0,0,2,0,0,0,0,0,0,0,17,18.2,0.5,0.0,1.9,1,0.00,0.11,0.11,0.62,1
Christian Nørgaard,72,0,0,0,2,0,0,0,0,0,0,0,14,11.2,2.1,0.0,1.3,1,0.00,0.01,0.01,0.52,2
Ivan Toney,90,1,0,0,2,0,0,0,0,0,0,2,26,39.0,25.8,23.0,8.8,1,0.37,0.02,0.39,0.62,8
David Raya,90,0,0,0,2,0,0,0,0,0,3,0,15,19.8,0.0,0.0,2.0,1,0.00,0.00,0.00,0.62,2
Josh Dasilva,31,1,0,0,0,0,0,0,0,0,0,0,20,38.6,1.4,7.0,4.7,0,0.05,0.02,0.07,0.11,6
Rico Henry,90,0,1,0,2,0,0,0,0,0,0,0,22,20.2,14.8,0.0,3.5,1,0.00,0.31,0.31,0.62,4
Vitaly Janelt,90,0,0,0,2,0,0,0,0,0,0,0,14,15.2,23.7,2.0,4.1,1,0.00,0.05,0.05,0.62,2
Mathias Jensen,58,0,0,0,2,0,0,0,0,0,0,0,9,6.2,11.4,0.0,1.8,1,0.00,0.01,0.01,0.51,1
Yoane Wissa,83,0,0,0,2,0,0,0,0,0,0,0,5,0.0,1.5,5.0,0.6,1,0.14,0.01,0.15,0.52,2
Mads Bech Sørensen,6,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.0,0.0,0.2,0,0.00,0.00,0.00,0.10,1
Shandon Baptiste,17,0,0,0,0,0,0,0,0,0,0,0,5,4.2,0.3,0.0,0.5,0,0.00,0.00,0.00,0.10,1
Bryan Mbeumo,90,0,0,0,2,0,0,0,0,0,0,0,13,11.8,15.8,23.0,5.1,1,0.18,0.10,0.28,0.62,2
Adam Lallana,75,0,0,0,1,0,0,0,0,0,0,0,18,16.8,40.8,4.0,6.2,1,0.00,0.12,0.12,1.25,2
Danny Welbeck,90,0,1,0,1,0,0,0,0,0,0,2,20,24.8,34.9,52.0,11.2,1,0.36,0.44,0.80,1.38,7
Pascal Groß,90,2,0,0,1,0,0,0,0,0,0,3,44,72.0,19.3,76.0,16.7,1,0.90,0.06,0.96,1.38,15
Shane Duffy,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.03,1
Lewis Dunk,90,0,0,0,1,0,0,0,0,0,0,0,9,12.2,0.1,4.0,1.6,1,0.07,0.00,0.07,1.38,2
Solly March,90,0,1,0,1,0,0,0,0,0,0,0,15,10.2,2.8,19.0,3.2,1,0.03,0.02,0.05,1.38,5
Adam Webster,90,0,0,0,1,0,0,0,0,0,0,0,12,20.2,1.4,17.0,3.9,1,0.02,0.03,0.05,1.38,2
Joël Veltman,90,0,0,0,1,0,0,0,0,0,0,0,15,25.4,0.8,0.0,2.6,1,0.00,0.01,0.01,1.38,2
Leandro Trossard,74,0,0,0,1,0,0,0,1,0,0,0,7,8.0,40.9,20.0,6.9,1,0.09,0.23,0.32,1.25,1
Marc Cucurella,15,0,0,0,0,0,0,0,1,0,0,0,8,7.0,19.2,0.0,2.6,0,0.00,0.14,0.14,0.00,0
Robert Sánchez,90,0,0,0,1,0,0,0,0,0,5,1,19,40.0,0.0,0.0,4.0,1,0.00,0.00,0.00,1.38,4
Tariq Lamptey,15,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.0,2.0,0.3,0,0.00,0.01,0.01,0.14,1
Alexis Mac Allister,90,0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.6,9.0,1.1,1,0.04,0.01,0.05,1.38,0
Enock Mwepu,14,0,0,0,0,0,0,0,0,0,0,0,5,9.2,11.8,0.0,2.1,0,0.00,0.02,0.02,0.14,1
Moisés Caicedo,90,0,0,0,1,0,0,0,0,0,0,0,17,24.8,36.8,4.0,6.6,1,0.00,0.16,0.16,1.38,2
Deniz Undav,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
César Azpilicueta,90,0,0,1,0,0,0,0,0,0,0,1,30,19.0,25.9,2.0,4.7,1,0.00,0.05,0.05,0.67,7
Thiago Silva,90,0,0,1,0,0,0,0,0,0,0,0,27,25.0,1.8,0.0,2.7,1,0.00,0.02,0.02,0.67,6
Jorginho,90,1,0,1,0,0,0,0,0,0,0,3,32,39.0,18.1,19.0,7.6,1,0.79,0.03,0.82,0.67,11
N&#039;Golo Kanté,90,0,0,1,0,0,0,0,0,0,0,0,18,27.4,31.3,9.0,6.8,1,0.05,0.19,0.24,0.67,3
Ruben Loftus-Cheek,25,0,0,0,0,0,0,0,0,0,0,0,1,5.6,0.8,0.0,0.6,0,0.00,0.00,0.00,0.00,1
Ben Chilwell,64,0,1,1,0,0,0,0,0,0,0,0,27,3.2,4.7,2.0,1.0,1,0.00,0.01,0.01,0.67,9
Christian Pulisic,25,0,0,0,0,0,0,0,0,0,0,0,7,2.0,0.4,4.0,0.6,0,0.04,0.00,0.04,0.00,1
Mason Mount,64,0,0,1,0,0,0,0,0,0,0,0,5,8.6,5.0,23.0,3.7,1,0.11,0.04,0.15,0.67,3
Kai Havertz,74,0,0,1,0,0,0,0,0,0,0,0,1,1.6,4.4,47.0,5.3,1,0.26,0.09,0.35,0.67,2
Reece James,90,0,0,1,0,0,0,0,1,0,0,2,31,16.4,50.9,19.0,8.6,1,0.07,0.21,0.28,0.67,7
Edouard Mendy,90,0,0,1,0,0,0,0,0,0,3,0,28,27.8,0.0,0.0,2.8,1,0.00,0.00,0.00,0.67,7
Conor Gallagher,1,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.5,0.0,0.3,0,0.00,0.00,0.00,0.00,1
Armando Broja,15,0,0,0,0,0,0,0,0,0,0,0,3,5.2,0.3,19.0,2.5,0,0.03,0.00,0.03,0.00,1
Vicente Guaita,90,0,0,0,2,0,0,0,0,0,1,0,15,13.8,0.0,0.0,1.4,1,0.00,0.00,0.00,1.00,1
Nathaniel Clyne,90,0,0,0,2,0,0,0,1,0,0,0,9,8.4,14.1,0.0,2.3,1,0.00,0.01,0.01,1.00,0
Luka Milivojevic,15,0,0,0,1,0,0,0,0,0,0,0,3,0.8,1.4,0.0,0.2,0,0.00,0.01,0.01,0.17,1
Jordan Ayew,90,0,0,0,2,0,0,0,0,0,0,0,5,16.4,37.3,20.0,7.4,1,0.05,0.02,0.07,1.00,2
Wilfried Zaha,90,0,0,0,2,0,0,0,0,0,0,0,16,13.6,30.4,32.0,7.6,1,0.06,0.83,0.89,1.00,2
Jeffrey Schlupp,85,0,0,0,2,0,0,0,0,0,0,0,11,13.4,7.0,32.0,5.2,1,0.24,0.01,0.25,0.92,2
Will Hughes,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,4.0,0.4,0,0.00,0.00,0.00,0.08,1
Joachim Andersen,90,0,0,0,2,0,0,0,0,0,0,0,20,37.4,12.2,6.0,5.6,1,0.00,0.14,0.14,1.00,1
Odsonne Edouard,57,0,0,0,1,0,0,0,0,0,0,0,-5,3.0,1.5,55.0,6.0,1,0.22,0.00,0.22,0.74,1
Marc Guehi,90,0,0,0,2,1,0,0,0,0,0,0,7,16.6,1.4,0.0,1.8,1,0.00,0.01,0.01,1.00,-1
Jean-Philippe Mateta,32,0,0,0,1,0,0,0,0,0,0,0,2,0.0,11.2,10.0,2.0,0,0.14,0.01,0.15,0.26,1
Eberechi Eze,85,0,0,0,2,0,0,0,0,0,0,0,7,6.8,8.1,21.0,3.6,1,0.49,0.06,0.55,0.92,2
Tyrick Mitchell,90,0,0,0,2,0,0,0,0,0,0,0,11,13.8,1.9,0.0,1.6,1,0.00,0.01,0.01,1.00,1
Malcolm Ebiowei,4,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.5,0.0,0.2,0,0.00,0.01,0.01,0.08,1
Dele Alli,29,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1.9,4.0,0.6,0,0.00,0.00,0.00,0.22,1
Jordan Pickford,90,0,0,0,1,0,0,0,0,0,5,0,20,35.0,0.0,0.0,3.5,1,0.00,0.00,0.00,1.64,3
Abdoulaye Doucouré,90,0,0,0,1,0,0,0,0,0,0,0,13,10.0,3.5,25.0,3.9,1,0.12,0.02,0.14,1.64,2
Alex Iwobi,90,0,0,0,1,0,0,0,0,0,0,0,16,13.8,22.1,2.0,3.8,1,0.00,0.10,0.10,1.64,2
Yerry Mina,69,0,0,0,1,0,0,0,1,0,0,0,4,11.8,0.2,0.0,1.2,1,0.00,0.00,0.00,1.43,1
Demarai Gray,90,0,0,0,1,0,0,0,0,0,0,0,8,5.6,18.2,24.0,4.8,1,0.11,0.02,0.13,1.64,2
Mason Holgate,72,0,0,0,1,0,0,0,1,0,0,0,9,27.0,0.5,20.0,4.8,0,0.21,0.00,0.21,1.55,1
Ben Godfrey,17,0,0,0,0,0,0,0,0,0,0,0,5,1.4,0.1,0.0,0.2,1,0.00,0.00,0.00,0.09,1
Vitalii Mykolenko,90,0,0,0,1,0,0,0,1,0,0,0,4,15.8,15.7,1.0,3.3,1,0.11,0.09,0.20,1.64,1
Anthony Gordon,90,0,0,0,1,0,0,0,0,0,0,0,5,2.2,1.4,12.0,1.6,1,0.05,0.01,0.06,1.64,2
Nathan Patterson,90,0,0,0,1,0,0,0,0,0,0,0,12,16.4,3.4,4.0,2.4,1,0.00,0.11,0.11,1.64,2
James Tarkowski,90,0,0,0,1,0,0,0,0,0,0,0,12,30.4,13.7,34.0,7.8,1,0.09,0.12,0.21,1.64,2
Tom Cairney,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.03,1
Tim Ream,90,0,0,0,2,0,0,0,0,0,0,0,12,18.0,0.9,2.0,2.1,1,0.00,0.03,0.03,1.23,1
Neeskens Kebano,65,0,0,0,1,0,0,0,0,0,0,0,3,1.6,11.9,10.0,2.4,1,0.05,0.01,0.06,0.47,2
Bobby Reid,90,0,0,0,2,0,0,0,1,0,0,0,6,13.0,17.5,9.0,4.0,1,0.04,0.05,0.09,1.20,1
Tosin Adarabioyo,90,0,0,0,2,0,0,0,0,0,0,0,11,18.4,0.4,0.0,1.9,1,0.00,0.01,0.01,1.23,1
Aleksandar Mitrovic,90,2,0,0,2,0,0,0,0,0,0,3,57,82.0,14.7,58.0,15.5,1,0.95,0.01,0.96,1.23,13
Harrison Reed,90,0,0,0,2,0,0,0,0,0,0,0,12,22.0,13.0,20.0,5.5,1,0.06,0.02,0.08,1.23,2
Marek Rodák,90,0,0,0,2,0,0,0,0,0,1,0,11,10.2,0.0,0.0,1.0,1,0.00,0.00,0.00,1.23,1
Kenny Tete,90,0,1,0,2,0,0,0,1,0,0,0,27,39.0,15.0,0.0,5.4,1,0.00,0.06,0.06,1.23,3
Antonee Robinson,90,0,0,0,2,0,0,0,0,0,0,0,13,14.8,0.7,0.0,1.6,1,0.00,0.01,0.01,1.23,1
João Palhinha,90,0,0,0,2,0,0,0,0,0,0,0,10,15.0,1.2,38.0,5.4,1,0.11,0.01,0.12,1.23,2
Mateusz Klich,25,0,0,0,0,0,0,0,0,0,0,0,2,1.4,5.3,4.0,1.1,0,0.00,0.03,0.03,0.60,1
Rodrigo,64,1,0,0,1,0,0,0,0,0,0,0,23,34.8,1.1,29.0,6.5,1,0.13,0.00,0.13,1.24,7
Patrick Bamford,83,0,1,0,1,0,0,0,0,0,0,0,8,6.4,1.2,34.0,4.2,1,0.31,0.04,0.35,1.84,5
Diego Llorente,90,0,0,0,1,0,0,0,0,0,0,0,16,23.0,0.5,2.0,2.6,1,0.00,0.00,0.00,1.84,2
Robin Koch,90,0,0,0,1,0,0,0,0,0,0,0,19,25.4,0.3,4.0,3.0,1,0.06,0.00,0.06,1.84,2
Jack Harrison,90,0,1,0,1,0,0,0,1,0,0,2,25,34.8,78.8,10.0,12.4,1,0.00,0.34,0.34,1.84,6
Pascal Struijk,90,0,0,0,1,0,0,0,0,0,0,0,10,20.2,1.3,4.0,2.6,1,0.10,0.00,0.10,1.84,2
Sam Greenwood,17,0,0,0,0,0,0,0,0,0,0,0,4,0.4,0.5,21.0,2.2,0,0.09,0.00,0.09,0.60,1
Illan Meslier,90,0,0,0,1,0,0,0,0,0,5,0,19,38.8,0.0,0.0,3.9,1,0.00,0.00,0.00,1.84,3
Crysencio Summerville,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,2.0,0.1,0,0.00,0.00,0.00,0.00,1
Joe Gelhardt,6,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.3,0.0,0.1,0,0.00,0.00,0.00,0.00,1
Rasmus Kristensen,90,0,0,0,1,0,0,0,0,0,0,0,13,15.2,15.8,4.0,3.5,1,0.00,0.02,0.02,1.84,2
Marc Roca,72,0,0,0,1,0,0,0,0,0,0,0,15,12.2,11.8,17.0,4.1,1,0.03,0.03,0.06,1.24,2
Brenden Aaronson,84,0,0,0,1,0,0,0,0,0,0,0,4,3.6,2.0,16.0,2.2,1,0.04,0.01,0.05,1.84,2
Jonny Evans,90,0,0,0,2,0,0,0,0,0,0,0,15,14.0,1.3,0.0,1.5,1,0.00,0.01,0.01,0.77,1
Danny Ward,90,0,0,0,2,0,0,0,0,0,1,0,11,9.8,0.0,0.0,1.0,1,0.00,0.00,0.00,0.77,1
Jamie Vardy,90,0,1,0,2,0,0,0,0,0,0,0,18,26.4,10.8,4.0,4.1,1,0.00,0.01,0.01,0.77,5
Daniel Amartey,90,0,0,0,2,0,0,0,0,0,0,0,16,10.8,13.3,1.0,2.5,1,0.01,0.02,0.03,0.77,1
Timothy Castagne,90,1,0,0,2,0,0,0,0,0,0,1,23,42.8,19.0,37.0,9.9,1,0.17,0.10,0.27,0.77,8
Youri Tielemans,90,0,0,0,2,0,0,0,0,0,0,0,13,11.8,17.1,16.0,4.5,1,0.12,0.15,0.27,0.77,2
James Maddison,90,0,1,0,2,0,0,0,0,0,0,0,19,28.2,62.2,60.0,15.0,1,0.29,0.18,0.47,0.77,5
Wilfred Ndidi,90,0,0,0,2,0,0,0,0,0,0,0,12,9.8,5.1,0.0,1.5,1,0.00,0.02,0.02,0.77,2
Kiernan Dewsbury-Hall,72,1,0,0,1,0,0,0,0,0,0,3,34,42.4,15.3,9.0,6.7,1,0.02,0.03,0.05,0.56,10
James Justin,90,0,0,0,2,0,0,0,0,0,0,0,12,13.4,16.4,0.0,3.0,1,0.00,0.02,0.02,0.77,1
Patson Daka,17,0,0,0,1,0,0,0,0,0,0,0,4,1.2,0.1,0.0,0.1,0,0.00,0.00,0.00,0.21,1
Wesley Fofana,90,0,0,0,2,0,0,0,0,0,0,0,12,19.2,3.3,6.0,2.9,1,0.01,0.01,0.02,0.77,1
James Milner,31,0,0,0,1,0,0,0,0,0,0,0,1,3.2,4.7,8.0,1.6,0,0.00,0.07,0.07,0.79,1
Jordan Henderson,90,0,0,0,2,0,0,0,0,0,0,0,14,8.2,29.8,13.0,5.1,1,0.06,0.14,0.20,1.25,2
Joel Matip,90,0,0,0,2,0,0,0,0,0,0,0,19,30.4,1.8,0.0,3.2,1,0.00,0.03,0.03,1.25,1
Thiago Alcántara,50,0,0,0,1,0,0,0,0,0,0,0,8,6.4,16.8,0.0,2.3,1,0.00,0.02,0.02,0.33,1
Roberto Firmino,50,0,0,0,1,0,0,0,0,0,0,0,4,7.4,4.2,6.0,1.8,1,0.00,0.02,0.02,0.33,1
Virgil van Dijk,90,0,0,0,2,0,0,0,0,0,0,0,12,16.4,0.8,2.0,1.9,1,0.00,0.01,0.01,1.25,1
Alisson,90,0,0,0,2,0,0,0,0,0,1,0,11,8.2,0.0,0.0,0.8,1,0.00,0.00,0.00,1.25,1
Fabinho,58,0,0,0,1,0,0,0,0,0,0,0,12,9.8,4.3,2.0,1.6,1,0.00,0.01,0.01,0.46,1
Mohamed Salah,90,1,1,0,2,0,0,0,0,0,0,2,34,39.6,20.0,25.0,8.5,1,0.38,0.20,0.58,1.25,12
Andrew Robertson,90,0,0,0,2,0,0,0,0,0,0,0,4,13.2,7.8,8.0,2.9,1,0.00,0.07,0.07,1.25,1
Trent Alexander-Arnold,90,0,0,0,2,0,0,0,0,0,0,0,13,12.2,20.9,2.0,3.5,1,0.00,0.09,0.09,1.25,1
Luis Díaz,77,0,0,0,2,0,0,0,0,0,0,0,1,0.0,3.4,24.0,2.5,1,0.18,0.02,0.20,1.25,2
Harvey Elliott,39,0,0,0,1,0,0,0,0,0,0,0,3,4.0,13.1,4.0,2.1,0,0.00,0.02,0.02,0.92,1
Neco Williams,90,0,0,0,2,0,0,0,1,0,0,0,10,16.8,18.8,4.0,4.0,1,0.02,0.11,0.13,1.74,0
Fabio Carvalho,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,4.0,0.2,0,0.05,0.00,0.05,0.00,1
Darwin Núñez,39,1,1,0,1,0,0,0,0,0,0,1,31,53.2,20.6,112.0,18.6,0,0.56,0.10,0.66,0.92,9
Kyle Walker,90,0,0,1,0,0,0,0,0,0,0,0,24,6.6,7.7,0.0,1.4,1,0.00,0.04,0.04,0.49,6
Ilkay Gündogan,77,0,0,1,0,0,0,0,0,0,0,0,11,3.8,26.4,21.0,5.1,1,0.15,0.13,0.28,0.49,3
Kevin De Bruyne,87,0,1,1,0,0,0,0,0,0,0,0,24,24.4,43.0,20.0,8.7,1,0.16,0.31,0.47,0.49,6
Riyad Mahrez,2,0,0,0,0,0,0,0,0,0,0,0,4,2.0,14.3,0.0,1.6,0,0.00,0.02,0.02,0.00,1
Raheem Sterling,90,0,0,1,0,0,0,0,0,0,0,0,-1,7.0,29.8,56.0,9.3,1,0.24,0.16,0.40,0.67,3
Jack Grealish,90,0,0,1,0,0,0,0,0,0,0,0,19,7.2,29.2,14.0,5.0,1,0.10,0.56,0.66,0.49,3
João Cancelo,90,0,0,1,0,0,0,0,1,0,0,2,27,15.4,18.9,5.0,3.9,1,0.02,0.05,0.07,0.49,7
Ederson,90,0,0,1,0,0,0,0,0,0,1,1,26,14.4,0.0,0.0,1.4,1,0.00,0.00,0.00,0.49,7
Nathan Aké,90,0,0,1,0,0,0,0,0,0,0,1,26,26.2,0.6,4.0,3.1,1,0.04,0.01,0.05,0.49,7
Bernardo Silva,12,0,0,0,0,0,0,0,0,0,0,0,3,4.4,2.7,2.0,0.9,0,0.00,0.01,0.01,0.00,1
Rúben Dias,90,0,0,1,0,0,0,0,0,0,0,0,25,16.6,1.4,2.0,2.0,1,0.00,0.01,0.01,0.49,6
Oleksandr Zinchenko,82,0,1,1,0,0,0,0,0,0,0,3,38,40.0,23.3,21.0,8.4,1,0.03,0.35,0.38,1.21,12
Phil Foden,87,0,0,1,0,0,0,0,0,0,0,0,19,10.8,30.4,10.0,5.1,1,0.00,0.33,0.33,0.49,3
Rodri,88,0,0,1,0,0,0,0,0,0,0,0,18,16.0,5.8,1.0,2.3,1,0.03,0.03,0.06,0.49,3
Cole Palmer,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,0,0.00,0.00,0.00,0.00,1
Erling Haaland,77,2,0,1,0,0,0,0,0,0,0,3,48,62.6,4.8,73.0,14.0,1,1.66,0.08,1.74,0.49,13
Julián Álvarez,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,8.0,0.9,0,0.08,0.00,0.08,0.00,1
Romeo Lavia,90,0,0,0,4,0,0,0,0,0,0,0,17,12.0,4.3,8.0,2.4,1,0.04,0.03,0.07,1.57,2
Kalvin Phillips,1,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.5,0.0,0.1,0,0.00,0.00,0.00,0.00,1
Cristiano Ronaldo,37,0,0,0,0,0,0,0,0,0,0,0,3,4.6,11.5,20.0,3.6,0,0.03,0.02,0.05,0.04,1
David de Gea,90,0,0,0,2,0,0,0,0,0,2,0,11,20.8,0.0,0.0,2.1,1,0.00,0.00,0.00,1.50,1
Harry Maguire,90,0,0,0,2,0,0,0,1,0,0,0,14,18.0,2.3,34.0,5.4,1,0.22,0.01,0.23,1.50,0
Fred,52,0,0,0,2,0,0,0,0,0,0,0,6,1.0,3.1,1.0,0.5,1,0.03,0.01,0.04,1.45,1
Luke Shaw,89,0,0,0,2,0,0,0,1,0,0,0,13,17.4,32.3,19.0,6.9,1,0.08,0.24,0.32,1.50,0
Bruno Fernandes,89,0,0,0,2,0,0,0,0,0,0,0,14,10.8,35.0,8.0,5.4,1,0.19,0.28,0.47,1.50,2
Marcus Rashford,90,0,0,0,2,0,0,0,0,0,0,0,-1,1.8,13.0,35.0,5.0,1,0.31,0.03,0.34,1.50,2
Donny van de Beek,12,0,0,0,0,0,0,0,0,0,0,0,3,0.4,1.8,0.0,0.2,0,0.00,0.02,0.02,0.02,1
Scott McTominay,77,0,0,0,2,0,0,0,1,0,0,0,1,0.0,2.1,26.0,2.7,1,0.03,0.02,0.05,1.48,1
Jadon Sancho,89,0,0,0,2,0,0,0,0,0,0,0,13,7.0,24.0,12.0,4.3,1,0.00,0.11,0.11,1.50,2
Diogo Dalot,90,0,0,0,2,0,0,0,0,0,0,0,10,17.8,27.6,56.0,10.1,1,0.27,0.04,0.31,1.50,1
Anthony Elanga,1,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00,1
Andreas Pereira,88,0,0,0,2,0,0,0,0,0,0,0,5,0.6,19.8,12.0,3.2,1,0.05,0.15,0.20,1.20,2
