Understat_Name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points
Kristoffer Ajer,82,0,0,0,1,0,0,0,0,0,0,0,13,12.4,1.2,0.0,1.4,1,0.00000,0.00644,0.00644,0.55150,2
Rico Henry,90,0,0,0,1,0,0,0,0,0,0,0,9,8.8,2.9,8.0,2.0,1,0.06180,0.01690,0.07870,0.60860,2
Vitaly Janelt,90,0,0,0,1,0,0,0,0,0,0,0,10,8.0,1.7,4.0,1.4,1,0.00000,0.03712,0.03712,0.60860,2
Mathias Jensen,36,0,0,0,0,0,0,0,0,0,0,0,4,2.6,11.3,2.0,1.6,1,0.00000,0.01775,0.01775,0.08360,1
Yoane Wissa,74,0,0,0,1,0,0,0,0,0,0,0,2,6.4,11.3,14.0,3.2,1,0.03660,0.00505,0.04165,0.42480,2
Mads Roerslev,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,3.0,0.0,0.2,0,0.00000,0.00000,0.00000,0.05710,1
Ethan Pinnock,90,0,0,0,1,0,0,0,0,0,0,0,13,19.8,20.3,0.0,4.0,1,0.00000,0.02697,0.02697,0.60860,2
Frank Onyeka,7,0,0,0,0,0,0,0,0,0,0,0,6,8.4,0.1,0.0,0.9,0,0.00000,0.00082,0.00082,0.05710,1
Bryan Mbeumo,82,0,1,0,1,0,0,0,1,0,0,0,12,28.8,37.3,25.0,9.1,1,0.33580,0.33488,0.67068,0.55150,4
Adam Lallana,64,0,0,0,1,0,0,0,0,0,0,0,5,0.2,2.9,6.0,0.9,1,0.05450,0.00332,0.05782,1.08010,2
Pascal Groß,90,1,0,0,1,0,0,0,0,0,0,0,23,43.8,11.0,18.0,7.3,1,0.18130,0.00605,0.18735,1.35820,7
Lewis Dunk,90,0,0,0,1,0,0,0,0,0,0,0,15,23.2,0.1,0.0,2.3,1,0.00000,0.00300,0.00300,1.35820,2
Solly March,90,0,0,0,1,0,0,0,0,0,0,0,8,8.4,12.9,18.0,3.9,1,0.03920,0.03042,0.06962,1.35820,2
Adam Webster,90,0,0,0,1,0,0,0,0,0,0,0,16,18.0,0.2,8.0,2.6,1,0.17820,0.00341,0.18161,1.35820,2
Neal Maupay,4,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.00000,0.00001,0.00001,0.05750,1
Leandro Trossard,86,1,0,0,1,0,0,0,0,0,0,0,19,39.0,1.9,115.0,15.6,1,1.40600,0.07726,1.48326,1.35820,7
Marc Cucurella,63,0,0,0,3,0,0,0,0,0,0,0,11,1.8,1.3,0.0,0.3,1,0.00000,0.00529,0.00529,1.82070,1
Robert Sánchez,90,0,0,0,1,0,0,0,0,0,7,1,24,51.8,0.0,0.0,5.2,1,0.00000,0.00039,0.00039,1.35820,5
Tariq Lamptey,17,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.0,0.0,0.0,0,0.00000,0.00003,0.00003,0.16370,1
Alexis Mac Allister,90,0,0,0,1,0,0,0,0,0,0,0,23,20.6,56.6,0.0,7.7,1,0.01770,0.09475,0.11245,1.35820,2
Jeremy Sarmiento,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0,0.1,0,0.04290,0.00000,0.04290,0.00000,1
Moisés Caicedo,90,0,0,0,1,0,0,0,0,0,0,0,12,8.4,38.8,6.0,5.3,1,0.18910,0.14412,0.33322,1.35820,2
Kaoru Mitoma,72,0,1,0,1,0,0,0,0,0,0,0,22,25.4,21.7,4.0,5.1,1,0.00000,0.01908,0.01908,1.19460,5
Julio Enciso,25,0,1,0,0,0,0,0,1,0,0,0,5,8.0,0.3,49.0,5.7,0,0.34970,0.00129,0.35099,0.27810,3
Thiago Silva,90,0,0,0,4,0,0,0,0,0,0,0,17,37.8,1.0,2.0,4.1,1,0.00000,0.00707,0.00707,2.44240,0
Mateo Kovacic,90,0,0,0,4,0,0,0,1,0,0,0,7,10.6,6.0,8.0,2.5,1,0.05160,0.03022,0.08182,2.44240,1
Kepa,45,0,0,0,3,0,0,0,0,0,1,0,6,13.6,0.0,0.0,1.4,1,0.00000,0.00119,0.00119,1.73360,0
Hakim Ziyech,11,0,0,0,1,0,0,0,0,0,0,0,2,1.4,0.7,0.0,0.2,0,0.00000,0.00838,0.00838,0.38610,1
Ruben Loftus-Cheek,90,0,0,0,4,1,0,0,0,0,0,0,13,6.8,24.8,16.0,4.8,1,0.03190,0.09911,0.13101,2.44240,0
Ben Chilwell,26,0,0,0,1,0,0,0,0,0,0,0,2,0.0,2.3,4.0,0.6,0,0.03770,0.00719,0.04489,0.62170,1
Christian Pulisic,78,0,0,0,3,0,0,0,0,0,0,0,7,8.0,22.8,22.0,5.3,1,0.20560,0.08521,0.29081,2.05640,2
Trevoh Chalobah,90,0,0,0,4,1,0,0,0,0,0,0,7,3.6,1.3,0.0,0.5,1,0.00000,0.01946,0.01946,2.44240,-2
Mason Mount,90,0,0,0,4,0,0,0,0,0,0,0,7,7.6,22.0,31.0,6.1,1,0.08010,0.06535,0.14545,2.44240,2
Kai Havertz,90,1,0,0,4,0,0,0,0,0,0,3,29,42.8,27.3,54.0,12.4,1,0.70450,0.03701,0.74151,2.44240,9
Edouard Mendy,45,0,0,0,1,0,0,0,0,0,4,0,12,24.6,0.0,0.0,2.5,0,0.00000,0.00008,0.00008,0.70890,2
Conor Gallagher,78,0,1,0,3,0,0,0,0,0,0,0,22,32.8,29.8,34.0,9.7,1,0.24670,0.21297,0.45967,2.05640,5
Armando Broja,11,0,0,0,1,0,0,0,0,0,0,0,3,2.0,0.6,0.0,0.3,0,0.00000,0.00070,0.00070,0.38610,1
Vicente Guaita,90,0,0,1,0,0,0,0,0,0,4,2,30,36.2,0.0,0.0,3.6,1,0.00000,0.00014,0.00014,1.31520,9
Joel Ward,90,0,0,1,0,0,0,0,0,0,0,1,29,28.2,2.8,0.0,3.1,1,0.00000,0.03183,0.03183,1.31520,7
Luka Milivojevic,90,0,0,1,0,0,0,0,0,0,0,0,14,16.4,14.7,10.0,4.1,1,0.16080,0.01982,0.18062,1.31520,3
Jordan Ayew,27,0,0,0,0,0,0,0,0,0,0,0,2,6.8,5.2,8.0,2.0,0,0.00000,0.00555,0.00555,0.43730,1
Wilfried Zaha,90,0,0,1,0,0,0,0,1,0,0,0,8,11.6,17.8,22.0,5.1,1,0.15620,0.05272,0.20892,1.31520,2
Jeffrey Schlupp,90,0,0,1,0,0,0,0,0,0,0,0,9,6.4,12.5,10.0,2.9,1,0.00000,0.03179,0.03179,1.31520,3
Will Hughes,15,0,0,0,0,0,0,0,0,0,0,0,2,1.4,0.8,0.0,0.2,0,0.00000,0.00343,0.00343,0.08190,1
Jairo Riedewald,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.04440,1
Joachim Andersen,90,0,0,1,0,0,0,0,0,0,0,0,24,20.2,0.8,19.0,4.0,1,0.09000,0.00520,0.09520,1.31520,6
Odsonne Edouard,74,1,0,1,0,0,0,0,1,0,0,1,29,44.2,34.5,41.0,12.0,1,0.28520,0.01948,0.30468,1.23330,6
Marc Guehi,90,0,0,1,0,0,0,0,0,0,0,0,27,11.0,0.8,0.0,1.2,1,0.00000,0.00817,0.00817,1.31520,6
Eberechi Eze,62,0,0,1,0,0,0,0,0,0,0,0,4,9.4,27.6,13.0,5.0,1,0.10650,0.15182,0.25832,0.87780,3
Tyrick Mitchell,90,0,1,1,0,0,0,0,1,0,0,3,33,28.0,13.3,2.0,4.3,1,0.00000,0.34974,0.34974,1.31520,11
Michael Olise,85,0,0,1,0,0,0,0,0,0,0,0,9,12.6,15.3,20.0,4.8,1,0.09290,0.03873,0.13163,1.27080,3
Seamus Coleman,63,0,0,1,0,0,0,0,0,0,0,0,19,6.4,0.7,0.0,0.7,1,0.00000,0.00588,0.00588,1.48150,6
Jordan Pickford,90,0,0,1,0,0,0,0,0,0,6,3,35,53.2,10.0,0.0,6.3,1,0.00000,0.01828,0.01828,1.93390,11
Alex Iwobi,90,0,0,1,0,0,0,0,0,0,0,0,10,6.8,12.9,0.0,2.0,1,0.00000,0.02297,0.02297,1.93390,3
Demarai Gray,75,0,0,1,0,0,0,0,0,0,0,0,17,23.8,44.8,36.0,10.5,1,0.11350,0.60981,0.72331,1.67120,3
Dominic Calvert-Lewin,90,0,0,1,0,0,0,0,0,0,0,0,1,4.8,3.0,13.0,2.1,1,0.50320,0.00656,0.50976,1.93390,2
Vitalii Mykolenko,90,0,0,1,0,0,0,0,0,0,0,0,26,31.0,19.5,2.0,5.3,1,0.00000,0.02043,0.02043,1.93390,6
Anthony Gordon,85,0,0,1,0,0,0,0,0,0,0,0,9,4.4,4.8,28.0,3.7,1,0.07740,0.01923,0.09663,1.87640,3
Nathan Patterson,26,0,0,0,0,0,0,0,0,0,0,0,3,2.2,1.5,0.0,0.4,0,0.00000,0.00080,0.00080,0.45230,1
James Tarkowski,90,0,0,1,0,0,0,0,0,0,0,0,27,43.0,10.4,19.0,7.2,1,0.13700,0.03810,0.17510,1.93390,6
Tom Cairney,14,0,0,0,0,0,0,0,0,0,0,0,5,3.4,12.6,22.0,3.8,0,0.07260,0.02400,0.09660,0.00000,1
Tim Ream,90,0,0,1,0,0,0,0,0,0,0,0,25,8.6,1.0,6.0,1.6,1,0.03250,0.00722,0.03972,0.93740,6
Neeskens Kebano,66,0,0,1,0,0,0,0,0,0,0,0,8,5.4,12.1,8.0,2.6,1,0.00000,0.07228,0.07228,0.93740,3
Bobby Reid,75,0,0,1,0,0,0,0,1,0,0,0,2,10.8,15.9,37.0,6.4,1,0.32820,0.03930,0.36750,0.93740,2
Aleksandar Mitrovic,90,0,0,1,0,0,0,0,1,0,0,0,-7,0.0,25.1,101.0,12.0,1,0.49920,0.11156,0.61076,0.93740,1
Harrison Reed,90,0,0,1,0,0,0,0,0,0,0,0,11,13.2,26.3,24.0,6.4,1,0.15050,0.10794,0.25844,0.93740,3
Harry Wilson,23,0,0,0,0,0,0,0,0,0,0,0,1,0.0,11.2,4.0,1.4,0,0.04550,0.01983,0.06533,0.00000,1
Kenny Tete,14,0,0,0,0,0,0,0,0,0,0,0,7,6.4,14.2,0.0,2.1,0,0.00000,0.04981,0.04981,0.00000,1
Antonee Robinson,90,0,0,1,0,0,0,0,0,0,0,0,26,15.4,15.2,6.0,3.7,1,0.00000,0.14505,0.14505,0.93740,6
João Palhinha,90,0,0,1,0,0,0,0,0,0,0,0,14,18.6,1.5,0.0,2.0,1,0.00000,0.00633,0.00633,0.93740,3
Liam Cooper,90,0,0,0,1,0,0,0,0,0,0,0,12,20.2,0.1,0.0,2.0,1,0.00000,0.00151,0.00151,1.73900,2
Luke Ayling,1,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0.0,0.0,0.5,0,0.00000,0.00000,0.00000,0.02920,1
Rodrigo,51,1,0,0,1,0,0,0,0,0,0,0,24,41.2,29.0,52.0,12.2,1,0.95290,0.02011,0.97301,0.68760,6
Patrick Bamford,38,0,1,0,0,0,0,0,0,0,0,0,13,21.2,11.7,15.0,4.8,0,0.11560,0.03663,0.15223,1.05140,4
Robin Koch,90,0,0,0,1,0,0,0,0,0,0,0,12,35.4,3.3,0.0,3.9,1,0.00000,0.00209,0.00209,1.73900,2
Jack Harrison,71,0,0,0,1,0,0,0,0,0,0,0,0,4.6,15.1,24.0,4.4,1,0.21740,0.02037,0.23777,1.34570,2
Pascal Struijk,90,0,0,0,1,0,0,0,0,0,0,0,13,30.0,11.6,8.0,5.0,1,0.03340,0.05507,0.08847,1.73900,2
Illan Meslier,90,0,0,0,1,0,0,0,0,0,9,2,30,67.0,0.0,0.0,6.7,1,0.00000,0.00000,0.00000,1.73900,7
Crysencio Summerville,90,1,0,0,1,0,0,0,1,0,0,1,25,40.4,2.3,25.0,6.8,1,0.11790,0.08773,0.20563,1.70980,7
Rasmus Kristensen,90,0,0,0,1,0,0,0,0,0,0,0,17,14.0,15.7,10.0,4.0,1,0.10160,0.11836,0.21996,1.73900,2
Marc Roca,90,0,0,0,1,0,0,0,0,0,0,0,9,12.8,16.1,13.0,4.2,1,0.02290,0.02090,0.04380,1.73900,2
Brenden Aaronson,90,0,0,0,1,0,0,0,0,0,0,0,-2,6.0,19.6,13.0,3.9,1,0.21080,0.06058,0.27138,1.73900,2
Nampalys Mendy,45,0,0,0,1,0,0,0,0,0,0,0,3,5.2,0.6,0.0,0.6,0,0.00000,0.00184,0.00184,0.26190,1
Danny Ward,90,0,0,0,1,0,0,0,0,0,4,0,18,31.4,0.0,0.0,3.1,1,0.00000,0.00032,0.00032,1.02820,3
Jamie Vardy,70,0,0,0,1,0,0,0,0,0,0,0,4,0.4,10.8,4.0,1.5,1,0.00000,0.00721,0.00721,1.00430,2
Daniel Amartey,90,0,0,0,1,0,0,0,0,0,0,0,15,15.6,0.1,17.0,3.3,1,0.00460,0.00094,0.00554,1.02820,2
Timothy Castagne,90,0,0,0,1,0,0,0,0,0,0,0,17,10.6,5.1,7.0,2.3,1,0.19350,0.00867,0.20217,1.02820,2
Youri Tielemans,90,0,0,0,1,0,0,0,0,0,0,0,13,26.8,4.8,7.0,3.9,1,0.01510,0.04894,0.06404,1.02820,2
James Maddison,90,0,0,0,1,0,0,0,0,0,0,0,15,14.8,57.0,0.0,7.2,1,0.00000,0.28458,0.28458,1.02820,2
Kelechi Iheanacho,19,0,0,0,0,0,0,0,0,0,0,0,6,3.4,10.8,21.0,3.5,0,0.22980,0.05780,0.28760,0.02390,1
Harvey Barnes,90,0,0,0,1,0,0,0,0,0,0,0,6,6.6,1.1,23.0,3.1,1,0.07370,0.00627,0.07997,1.02820,2
Kiernan Dewsbury-Hall,45,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0.5,0.0,0.1,1,0.00000,0.00226,0.00226,0.76620,1
Caglar Söyüncü,71,0,0,0,1,0,0,0,0,0,0,0,11,15.0,0.3,0.0,1.5,1,0.00000,0.00290,0.00290,1.00430,2
James Justin,90,0,0,0,1,0,0,0,0,0,0,0,16,14.2,14.9,5.0,3.4,1,0.04560,0.01063,0.05623,1.02820,2
Patson Daka,18,0,0,0,0,0,0,0,0,0,0,0,-2,2.0,0.5,39.0,4.2,0,0.14310,0.00205,0.14515,0.02390,1
James Milner,11,0,0,0,1,0,0,0,0,0,0,0,1,2.8,1.0,2.0,0.6,0,0.00000,0.03191,0.03191,0.11990,1
Jordan Henderson,29,0,0,0,1,0,0,0,0,0,0,0,3,5.4,2.2,20.0,2.8,0,0.09330,0.04531,0.13861,0.15330,1
Thiago Alcántara,90,0,0,0,2,0,0,0,0,0,0,0,18,28.0,27.2,2.0,5.7,1,0.00000,0.15791,0.15791,1.77230,2
Roberto Firmino,90,0,0,0,2,0,0,0,0,0,0,0,10,22.8,43.3,73.0,13.9,1,0.26240,0.01503,0.27743,1.77230,2
Virgil van Dijk,90,0,0,0,2,0,0,0,0,0,0,0,13,16.0,1.9,12.0,3.0,1,0.03210,0.01585,0.04795,1.77230,1
Alisson,90,0,0,0,2,0,0,0,0,0,4,0,22,29.6,0.0,0.0,3.0,1,0.00000,0.00105,0.00105,1.77230,2
Fabinho,60,0,0,0,1,0,0,0,0,0,0,0,11,14.4,2.3,0.0,1.7,1,0.00000,0.00954,0.00954,1.61900,2
Mohamed Salah,90,1,0,0,2,0,0,0,0,0,0,0,23,40.6,15.0,100.0,15.6,1,0.78700,0.07357,0.86057,1.77230,7
Andrew Robertson,90,0,1,0,2,0,0,0,0,0,0,3,35,44.0,65.9,25.0,13.5,1,0.05800,0.53599,0.59399,1.77230,7
Trent Alexander-Arnold,78,0,0,0,1,0,0,0,0,0,0,0,18,22.6,49.1,2.0,7.4,1,0.00000,0.21170,0.21170,1.65240,2
Joseph Gomez,90,0,0,0,2,0,0,0,0,0,0,0,10,18.8,1.7,4.0,2.5,1,0.04510,0.01685,0.06195,1.77230,1
Curtis Jones,30,0,0,0,1,0,0,0,0,0,0,0,5,6.2,15.7,40.0,6.2,0,0.06430,0.15444,0.21874,0.15330,1
Harvey Elliott,59,0,0,0,1,0,0,0,0,0,0,0,2,0.0,2.0,1.0,0.2,1,0.02950,0.00393,0.03343,1.61900,1
Neco Williams,26,0,0,0,1,0,0,0,0,0,0,0,5,7.6,4.3,7.0,1.9,0,0.04350,0.02462,0.06812,0.45450,1
Darwin Núñez,90,0,0,0,2,0,0,0,0,0,0,0,5,10.2,42.9,41.0,9.4,1,0.36730,0.08362,0.45092,1.77230,2
Ilkay Gündogan,90,0,0,1,0,0,0,0,0,0,0,0,14,8.4,28.0,17.0,5.3,1,0.07950,0.03187,0.11137,0.70530,3
Kevin De Bruyne,90,1,0,1,0,0,0,0,0,0,0,3,34,51.2,70.1,39.0,16.0,1,0.20980,0.39571,0.60551,0.70530,11
John Stones,90,0,0,1,0,0,0,0,0,0,0,1,25,11.8,12.0,2.0,2.6,1,0.00000,0.05622,0.05622,0.70530,7
Raheem Sterling,62,0,0,0,3,0,0,0,1,0,0,0,4,5.0,30.5,10.0,4.6,1,0.00000,0.23580,0.23580,1.82070,1
Jack Grealish,90,0,1,1,0,0,0,0,0,0,0,0,19,8.6,43.8,4.0,5.6,1,0.00000,0.12744,0.12744,0.70530,6
João Cancelo,90,0,0,1,0,0,0,0,0,0,0,0,23,8.4,23.6,17.0,4.9,1,0.04400,0.23516,0.27916,0.70530,6
Ederson,90,0,0,1,0,0,0,0,0,0,5,2,31,39.0,0.0,0.0,3.9,1,0.00000,0.00010,0.00010,0.70530,9
Aymeric Laporte,90,0,0,1,0,0,0,0,0,0,0,0,23,8.6,18.7,4.0,3.1,1,0.01630,0.08179,0.09809,0.70530,6
Bernardo Silva,90,0,0,1,0,0,0,0,0,0,0,0,10,10.2,21.9,25.0,5.7,1,0.08670,0.11757,0.20427,0.70530,3
Rúben Dias,18,0,0,0,0,0,0,0,0,0,0,0,3,7.8,0.3,0.0,0.8,0,0.00000,0.00035,0.00035,0.61200,1
Phil Foden,13,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.5,0.0,0.1,0,0.00000,0.00542,0.00542,0.38160,1
Rodri,90,0,0,1,0,0,0,0,0,0,0,0,15,15.6,18.7,25.0,5.9,1,0.39420,0.19696,0.59116,0.70530,3
Julián Álvarez,76,0,0,1,0,0,0,0,0,0,0,0,2,0.0,3.5,2.0,0.3,1,0.00000,0.01841,0.01841,0.32370,2
Cristiano Ronaldo,90,0,0,1,0,0,0,0,0,0,0,0,4,8.8,4.8,53.0,6.7,1,0.40620,0.01993,0.42613,1.08010,2
David de Gea,90,0,0,1,0,0,0,0,0,0,4,1,30,26.2,0.0,0.0,2.6,1,0.00000,0.00005,0.00005,1.08010,8
Harry Maguire,90,0,0,1,0,0,0,0,0,0,0,0,26,34.0,0.8,4.0,3.9,1,0.00000,0.00339,0.00339,1.08010,6
Fred,11,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.1,4.0,0.2,0,0.13080,0.00022,0.13102,0.67330,1
Luke Shaw,90,0,0,1,0,0,0,0,0,0,0,0,26,13.2,28.0,4.0,4.5,1,0.00000,0.13357,0.13357,1.08010,6
Bruno Fernandes,90,0,0,1,0,0,0,0,1,0,0,0,18,14.2,21.3,12.0,4.8,1,0.01840,0.21675,0.23515,1.08010,2
Marcus Rashford,90,1,0,1,0,0,0,0,0,0,0,0,23,34.6,15.9,82.0,13.3,1,0.55980,0.05582,0.61562,1.08010,8
Scott McTominay,29,0,0,0,0,0,0,0,0,0,0,0,10,10.6,21.8,2.0,3.4,0,0.00000,0.13647,0.13647,0.79740,1
Diogo Dalot,90,0,0,1,0,0,0,0,0,0,0,3,36,31.2,49.4,10.0,9.1,1,0.03030,0.08942,0.11972,1.08010,9
Anthony Elanga,60,0,0,1,0,0,0,0,0,0,0,0,3,0.0,0.8,10.0,0.6,1,0.09040,0.00540,0.09580,0.28270,3
Andreas Pereira,75,0,0,1,0,0,0,0,0,0,0,0,10,15.8,93.1,3.0,11.2,1,0.02840,0.35024,0.37864,0.93740,3
Jonjo Shelvey,7,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.1,0.0,0.1,0,0.00000,0.00077,0.00077,0.00000,1
Chris Wood,4,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,4.0,0.2,0,0.23100,0.00001,0.23101,0.00000,1
