Understat_Name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points
Dominic Solanke,90,0,0,0,1,0,0,0,0,0,0,0,-1,7.6,0.7,47.0,5.5,1,0.75,0.00,0.76,1.27,2
Philip Billing,90,0,0,0,1,0,0,0,0,0,0,0,12,9.4,2.6,4.0,1.6,1,0.08,0.02,0.10,1.27,2
Chris Mepham,37,0,0,0,0,0,0,0,0,0,0,0,7,13.8,0.1,0.0,1.4,0,0.00,0.00,0.00,0.70,1
Jaidon Anthony,62,0,0,0,1,0,0,0,0,0,0,0,10,13.2,16.0,5.0,3.4,1,0.03,0.11,0.13,0.59,2
Jordan Zemura,90,0,0,0,1,0,0,0,0,0,0,0,13,10.6,2.2,4.0,1.7,1,0.00,0.02,0.02,1.27,2
Christian Nørgaard,90,0,1,0,1,0,0,0,1,0,0,0,17,27.2,23.1,26.0,7.6,1,0.14,0.69,0.83,1.68,4
Ivan Toney,90,1,0,0,1,0,0,0,0,0,0,3,30,38.6,19.2,54.0,11.2,1,1.44,0.40,1.84,1.68,9
David Raya,90,0,0,0,1,0,0,0,0,0,6,2,24,45.8,0.0,0.0,4.6,1,0.00,0.01,0.01,1.68,6
Josh Dasilva,19,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.0,0.0,0.5,0,0.00,0.00,0.00,0.10,1
Kristoffer Ajer,90,0,0,0,1,0,0,0,0,0,0,0,8,14.2,0.9,4.0,1.9,1,0.00,0.06,0.06,1.68,2
Rico Henry,90,0,0,0,1,0,0,0,0,0,0,0,1,8.0,1.6,9.0,1.9,1,0.61,0.01,0.62,1.68,2
Vitaly Janelt,70,0,0,0,1,0,0,0,0,0,0,0,6,16.0,12.3,6.0,3.4,1,0.00,0.03,0.03,1.58,2
Mathias Jensen,90,0,0,0,1,0,0,0,0,0,0,0,12,17.2,26.1,3.0,4.6,1,0.06,0.14,0.19,1.68,2
Yoane Wissa,19,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.5,2.0,0.3,0,0.00,0.02,0.02,0.10,1
Mads Roerslev,90,0,0,0,1,0,0,0,0,0,0,0,13,16.0,1.8,4.0,2.2,1,0.00,0.00,0.00,1.68,2
Ethan Pinnock,90,0,0,0,1,0,0,0,0,0,0,0,13,20.6,0.3,9.0,3.0,1,0.05,0.07,0.12,1.68,2
Bryan Mbeumo,70,0,0,0,1,0,0,0,0,0,0,0,11,4.6,42.0,6.0,5.3,1,0.00,0.35,0.35,1.58,2
Pascal Groß,90,0,0,0,1,0,0,0,0,0,0,0,18,18.0,25.5,8.0,5.2,1,0.00,0.16,0.16,0.89,2
Lewis Dunk,90,0,0,0,1,0,0,0,0,0,0,0,17,19.0,4.6,9.0,3.3,1,0.02,0.01,0.04,0.89,2
Solly March,90,1,0,0,1,0,0,0,0,0,0,3,46,55.8,57.5,37.0,15.0,1,0.31,0.68,0.99,0.89,10
Adam Webster,75,0,0,0,1,0,0,0,0,0,0,0,8,23.6,1.1,6.0,3.1,1,0.23,0.01,0.23,0.84,2
Joël Veltman,90,0,0,0,1,0,0,0,0,0,0,0,16,32.2,39.6,2.0,7.4,1,0.00,0.10,0.10,0.89,2
Neal Maupay,12,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.30,1
Leandro Trossard,42,1,0,0,2,0,0,0,0,0,0,0,23,36.4,26.5,43.0,10.6,0,0.76,0.14,0.90,1.23,7
Marc Cucurella,66,0,0,0,1,0,0,0,0,0,0,0,17,11.2,4.2,0.0,1.5,1,0.00,0.02,0.02,1.16,2
Robert Sánchez,90,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,1,0.00,0.00,0.00,0.89,2
Tariq Lamptey,14,0,0,0,0,0,0,0,0,0,0,0,1,0.6,1.0,2.0,0.4,0,0.00,0.08,0.08,0.05,1
Alexis Mac Allister,90,0,0,0,1,0,0,0,1,0,0,0,-3,13.8,29.6,70.0,11.3,1,1.32,0.09,1.41,0.89,1
Moisés Caicedo,90,0,0,0,1,0,0,0,0,0,0,0,20,13.8,19.8,0.0,3.4,1,0.00,0.11,0.11,0.89,2
Deniz Undav,56,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,5.5,26.0,3.1,1,0.24,0.00,0.25,0.17,1
Kaoru Mitoma,90,0,0,0,1,0,0,0,0,0,0,0,14,16.8,4.8,23.0,4.5,1,0.16,0.04,0.20,0.89,2
Thiago Silva,90,0,0,0,1,0,0,0,0,0,0,0,20,32.4,1.7,0.0,3.4,1,0.00,0.01,0.01,1.29,2
Jorginho,90,0,0,0,3,0,0,0,0,0,0,0,14,17.8,21.8,2.0,4.2,1,0.00,0.05,0.05,1.71,2
Kepa,90,0,0,0,1,0,0,0,0,0,1,0,9,12.2,0.0,0.0,1.2,1,0.00,0.00,0.00,1.29,2
Hakim Ziyech,23,0,0,0,0,0,0,0,0,0,0,0,3,1.6,5.9,0.0,0.8,0,0.00,0.03,0.03,0.14,1
Ruben Loftus-Cheek,78,0,0,0,1,0,0,0,0,0,0,1,21,13.4,4.8,4.0,2.2,1,0.00,0.04,0.04,1.29,3
Ben Chilwell,23,0,0,0,0,0,0,0,0,0,0,0,9,11.6,14.9,0.0,2.7,0,0.00,0.05,0.05,0.14,1
Mason Mount,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,6.0,0.8,0,0.00,0.05,0.05,0.14,1
Kai Havertz,90,0,0,0,1,0,0,0,0,0,0,0,-5,0.0,15.9,12.0,2.7,1,0.06,0.06,0.12,1.29,2
Reece James,90,0,0,0,1,0,0,0,0,0,0,0,17,21.0,29.5,11.0,6.2,1,0.04,0.06,0.09,1.29,2
Conor Gallagher,11,0,0,0,0,0,0,0,0,0,0,0,4,3.8,0.9,2.0,0.7,0,0.04,0.00,0.05,0.12,1
Vicente Guaita,90,0,0,0,1,0,0,0,0,0,6,0,21,46.4,0.0,0.0,4.6,1,0.00,0.00,0.00,2.36,4
James Tomkins,90,1,0,0,1,0,0,0,0,0,0,1,25,48.2,0.3,33.0,8.2,1,0.63,0.00,0.63,2.36,9
Nathaniel Clyne,90,0,0,0,1,0,0,0,0,0,0,0,9,14.2,0.6,0.0,1.5,1,0.00,0.00,0.00,2.36,2
Jordan Ayew,90,0,0,0,1,0,0,0,0,0,0,0,6,9.2,12.7,10.0,3.2,1,0.00,0.01,0.01,2.36,2
Jeffrey Schlupp,70,0,0,0,1,0,0,0,0,0,0,0,6,5.2,0.3,0.0,0.6,1,0.00,0.00,0.00,1.90,2
Will Hughes,55,0,0,0,0,0,0,0,1,0,0,0,8,8.0,0.4,0.0,0.8,1,0.00,0.00,0.00,1.66,0
Odsonne Edouard,19,0,0,0,0,0,0,0,0,0,0,0,2,5.2,0.2,4.0,0.9,0,0.05,0.00,0.05,0.46,1
Marc Guehi,90,0,0,0,1,0,0,0,0,0,0,0,10,25.6,0.3,0.0,2.6,1,0.00,0.01,0.01,2.36,2
Jean-Philippe Mateta,70,0,0,0,1,0,0,0,0,0,0,0,3,3.6,1.3,10.0,1.5,1,0.12,0.01,0.13,1.90,2
Eberechi Eze,19,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,2.0,0.2,0,0.04,0.00,0.04,0.46,1
Tyrick Mitchell,90,0,0,0,1,0,0,0,1,0,0,0,8,11.4,14.9,2.0,2.8,1,0.00,0.02,0.02,2.36,1
Michael Olise,83,0,0,0,1,0,0,0,0,0,0,0,9,17.2,26.3,8.0,5.2,1,0.00,0.14,0.14,2.15,2
Seamus Coleman,90,0,0,0,2,0,0,0,0,0,0,0,11,21.8,0.2,2.0,2.4,1,0.00,0.00,0.00,2.19,1
Jordan Pickford,90,0,0,0,2,0,0,0,1,0,4,0,12,26.0,0.0,0.0,2.6,1,0.00,0.00,0.00,2.19,1
Abdoulaye Doucouré,90,0,0,0,2,0,0,0,1,0,0,0,5,1.0,2.1,2.0,0.5,1,0.00,0.02,0.02,2.19,1
Alex Iwobi,90,0,0,0,2,0,0,0,0,0,0,0,13,17.4,29.3,7.0,5.4,1,0.02,0.13,0.15,2.19,2
Demarai Gray,29,0,0,0,0,0,0,0,0,0,0,0,2,3.8,0.8,0.0,0.5,0,0.00,0.00,0.00,0.44,1
Tom Davies,12,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0.3,7.0,0.7,0,0.08,0.00,0.08,0.30,1
Vitalii Mykolenko,90,0,0,0,2,0,0,0,0,0,0,0,13,18.2,11.3,2.0,3.2,1,0.00,0.02,0.02,2.19,1
Anthony Gordon,54,0,0,0,0,0,0,0,1,0,0,0,-2,0.8,13.9,19.0,3.4,0,0.23,0.08,0.30,0.49,0
James Tarkowski,90,0,0,0,2,0,0,0,0,0,0,0,12,21.4,0.4,11.0,3.3,1,0.07,0.00,0.07,2.19,1
Tim Ream,90,0,0,1,0,0,0,0,0,0,0,3,33,23.8,10.1,0.0,3.4,1,0.00,0.01,0.01,0.67,9
Bobby Reid,84,0,0,1,0,0,0,0,0,0,0,0,6,3.0,5.9,13.0,2.2,1,0.14,0.08,0.23,0.67,3
Aleksandar Mitrovic,83,0,0,1,0,0,0,0,0,0,0,0,-3,0.0,22.1,56.0,7.6,1,0.89,0.00,0.89,0.67,2
Harrison Reed,90,0,0,1,0,0,0,0,0,0,0,0,11,9.8,16.0,3.0,2.9,1,0.04,0.08,0.12,0.67,3
Harry Wilson,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,2.0,0.3,0,0.00,0.03,0.03,0.00,1
Kenny Tete,90,0,0,1,0,0,0,0,0,0,0,0,25,20.0,15.2,0.0,3.5,1,0.00,0.01,0.01,0.67,6
Antonee Robinson,90,0,0,1,0,0,0,0,0,0,0,2,32,24.6,33.3,4.0,6.2,1,0.00,0.12,0.12,0.67,8
João Palhinha,90,0,0,1,0,0,0,0,0,0,0,0,12,9.4,1.0,5.0,1.5,1,0.09,0.01,0.10,0.67,3
Luke Ayling,90,0,0,0,2,0,0,0,0,0,0,0,12,25.2,11.2,23.0,5.9,1,0.22,0.08,0.30,1.12,1
Patrick Bamford,57,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.3,40.0,4.2,1,0.23,0.00,0.23,0.45,1
Robin Koch,90,0,0,0,2,0,0,0,0,0,0,0,10,14.6,0.3,8.0,2.3,1,0.25,0.00,0.25,1.12,1
Jack Harrison,72,0,0,1,0,0,0,0,0,0,0,0,-1,7.6,20.8,8.0,3.6,1,0.28,0.16,0.45,0.51,3
Sam Greenwood,4,0,0,0,0,0,0,0,0,0,0,0,4,4.2,28.1,0.0,3.2,0,0.00,0.07,0.07,0.30,1
Illan Meslier,90,0,0,0,2,0,0,0,0,0,3,0,14,24.4,0.0,0.0,2.4,1,0.00,0.00,0.00,1.12,2
Júnior Firpo,90,0,0,0,2,0,0,0,1,0,0,0,8,12.4,11.3,2.0,2.6,1,0.00,0.02,0.02,1.12,0
Crysencio Summerville,90,0,0,0,2,0,0,0,0,0,0,0,3,14.0,2.9,51.0,6.8,1,0.36,0.03,0.39,1.12,2
Brenden Aaronson,17,0,0,0,2,0,0,0,0,0,0,0,1,0.2,0.3,5.0,0.6,0,0.05,0.00,0.06,0.61,1
Nampalys Mendy,68,1,0,0,1,0,0,0,0,0,0,1,36,46.4,12.5,17.0,7.6,1,0.03,0.00,0.04,1.13,8
Danny Ward,90,0,0,0,1,0,0,0,0,0,3,0,15,18.2,0.0,0.0,1.8,1,0.00,0.00,0.00,1.28,3
Jamie Vardy,13,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.11,1
Ricardo Pereira,2,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.0,0.0,0.0,0,0.00,0.00,0.00,0.11,1
Timothy Castagne,90,0,1,0,1,0,0,0,0,0,0,0,21,10.6,1.7,5.0,1.7,1,0.02,0.01,0.02,1.28,5
James Maddison,87,1,1,0,1,0,0,0,1,0,0,2,38,51.2,29.3,26.0,10.7,1,0.55,0.09,0.64,1.17,11
Kelechi Iheanacho,76,1,1,0,1,0,0,0,0,0,0,3,42,59.6,12.2,47.0,11.9,1,0.38,0.18,0.56,1.17,12
Harvey Barnes,90,1,0,0,1,0,0,0,1,0,0,0,20,41.0,17.4,36.0,9.4,1,0.36,0.17,0.53,1.28,6
Wilfred Ndidi,21,0,0,0,0,0,0,0,0,0,0,0,8,5.4,0.3,0.0,0.6,0,0.00,0.00,0.00,0.15,1
Kiernan Dewsbury-Hall,90,0,0,0,1,0,0,0,1,0,0,0,12,15.4,42.9,2.0,6.0,1,0.00,0.03,0.03,1.28,1
James Milner,10,0,0,0,0,0,0,0,0,0,0,0,3,6.4,0.5,2.0,0.9,0,0.00,0.00,0.00,0.08,1
Jordan Henderson,79,0,0,1,0,0,0,0,0,0,0,0,13,6.4,3.2,4.0,1.4,1,0.00,0.01,0.01,0.20,3
Joel Matip,90,0,0,1,0,0,0,0,0,0,0,1,29,15.2,1.7,4.0,2.1,1,0.00,0.02,0.02,0.28,7
Roberto Firmino,10,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.3,0.0,1.3,0,0.00,0.00,0.00,0.08,1
Alisson,90,0,0,1,0,0,0,0,0,0,1,0,22,8.6,0.0,0.0,0.9,1,0.00,0.00,0.00,0.28,6
Fabinho,90,0,0,1,0,0,0,0,0,0,0,0,8,5.6,14.8,2.0,2.2,1,0.00,0.09,0.09,0.28,3
Mohamed Salah,89,1,0,1,0,0,0,0,0,0,0,3,31,46.6,14.1,69.0,13.0,1,0.84,0.03,0.87,0.28,11
Andrew Robertson,90,0,0,1,0,0,0,0,1,0,0,0,23,7.0,16.8,0.0,2.4,1,0.00,0.09,0.09,0.28,5
Trent Alexander-Arnold,90,0,0,1,0,0,0,0,0,0,0,0,27,19.2,17.1,2.0,3.8,1,0.00,0.07,0.07,0.28,6
Joseph Gomez,90,0,0,1,0,0,0,0,0,0,0,2,30,22.2,1.8,1.0,2.5,1,0.03,0.01,0.04,0.28,8
Naby Keita,1,0,0,0,0,0,0,0,0,0,0,0,7,6.0,0.3,0.0,0.6,0,0.00,0.00,0.00,0.00,1
Diogo Jota,20,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.2,0.0,0.1,0,0.00,0.00,0.00,0.08,1
Harvey Elliott,1,0,0,0,0,0,0,0,0,0,0,0,4,3.4,0.0,0.0,0.3,0,0.00,0.00,0.00,0.00,1
Darwin Núñez,69,0,1,1,0,0,0,0,0,0,0,0,19,19.8,21.8,40.0,8.2,1,0.39,0.06,0.44,0.20,5
Kyle Walker,180,0,0,0,2,0,0,0,1,0,0,0,25,22.0,8.3,0.0,3.0,2,0.00,0.03,0.03,1.90,3
Ilkay Gündogan,180,1,1,0,2,0,0,0,0,0,0,0,41,68.2,27.8,66.0,16.2,2,1.50,0.29,1.79,1.90,12
Kevin De Bruyne,176,1,1,0,2,0,0,0,0,0,0,3,54,63.2,70.0,19.0,15.2,2,0.21,0.40,0.62,1.73,15
Riyad Mahrez,144,1,1,0,2,0,0,0,0,0,0,2,44,55.8,34.8,31.0,12.1,2,1.24,0.22,1.46,1.56,14
Jack Grealish,144,1,1,0,2,0,0,0,1,0,0,2,47,43.0,29.5,52.0,12.5,2,0.17,0.27,0.43,1.53,13
Ederson,180,0,0,0,2,0,0,0,1,0,1,0,12,9.2,0.0,0.0,0.9,2,0.00,0.00,0.00,1.90,3
Nathan Aké,95,0,0,0,1,0,0,0,0,0,0,0,8,12.0,0.4,9.0,2.1,1,0.68,0.00,0.68,1.67,3
Aymeric Laporte,90,0,0,0,1,0,0,0,0,0,0,0,15,15.4,3.5,2.0,2.1,1,0.00,0.02,0.02,0.28,2
Bernardo Silva,180,0,0,0,2,0,0,0,1,0,0,0,25,18.6,28.6,7.0,5.4,2,0.03,0.24,0.27,1.90,3
Rúben Dias,135,0,0,0,1,0,0,0,1,0,0,0,21,29.6,0.8,4.0,3.4,2,0.05,0.01,0.05,1.74,2
Oleksandr Zinchenko,180,0,0,0,4,0,0,0,0,0,0,0,27,24.8,50.5,26.0,10.1,2,0.16,0.36,0.52,4.08,3
Phil Foden,34,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.4,2.0,0.2,0,0.00,0.00,0.00,0.37,2
Rodri,180,1,0,0,2,0,0,0,0,0,0,3,62,87.6,66.9,79.0,23.4,2,0.50,0.34,0.85,1.90,12
Erling Haaland,135,1,1,0,1,0,0,0,0,0,0,0,33,48.0,11.6,53.0,11.3,2,0.46,0.05,0.51,1.74,10
Julián Álvarez,45,0,0,0,1,0,0,0,0,0,0,0,4,2.6,21.8,19.0,4.3,0,0.25,0.12,0.36,0.16,1
Romeo Lavia,88,0,0,0,2,0,0,0,0,0,0,0,12,17.8,13.0,0.0,3.1,1,0.00,0.02,0.02,0.78,2
Kalvin Phillips,3,0,0,0,0,0,0,0,0,0,0,0,6,4.2,0.3,0.0,0.5,0,0.00,0.00,0.00,0.17,1
David de Gea,90,0,0,1,0,0,0,0,0,0,6,2,35,45.4,0.0,0.0,4.5,1,0.00,0.00,0.00,1.83,10
Harry Maguire,90,0,0,1,0,0,0,0,0,0,0,1,27,28.2,1.0,7.0,3.6,1,0.10,0.00,0.11,1.83,7
Fred,90,0,0,1,0,0,0,0,1,0,0,0,14,23.8,11.8,3.0,3.9,1,0.03,0.06,0.09,1.83,2
Luke Shaw,90,0,1,1,0,0,0,0,0,0,0,3,42,45.2,24.9,0.0,7.0,1,0.00,0.11,0.11,1.83,12
Bruno Fernandes,90,0,0,1,0,0,0,0,0,0,0,0,13,21.4,27.0,47.0,9.5,1,0.49,0.07,0.56,1.83,3
Marcus Rashford,90,1,0,1,0,0,0,0,0,0,0,0,26,37.4,12.1,23.0,7.3,1,0.21,0.03,0.24,1.83,8
Jadon Sancho,60,0,0,1,0,0,0,0,0,0,0,0,6,4.8,12.5,2.0,1.9,1,0.00,0.02,0.02,1.25,3
Aaron Wan-Bissaka,17,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0.3,0.0,0.4,0,0.00,0.00,0.00,0.39,1
Diogo Dalot,72,0,0,1,0,0,0,0,0,0,0,0,22,5.2,1.5,1.0,0.8,1,0.03,0.02,0.05,1.44,6
Anthony Elanga,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,10.0,4.0,1.4,0,0.04,0.00,0.04,0.00,1
Andreas Pereira,90,0,1,1,0,0,0,0,0,0,0,0,22,22.0,60.3,11.0,9.3,1,0.11,0.25,0.36,0.67,6
Jonjo Shelvey,34,0,0,0,1,0,0,0,0,0,0,0,9,7.8,25.9,0.0,3.4,0,0.00,0.11,0.11,0.42,1
Chris Wood,62,0,0,0,1,0,0,0,0,0,0,0,4,3.4,13.7,7.0,2.4,1,0.04,0.02,0.07,1.24,2
Kieran Trippier,90,0,0,0,1,0,0,0,0,0,0,0,10,25.8,43.5,0.0,6.9,1,0.00,0.07,0.07,1.83,2
Dan Burn,90,0,0,0,1,0,0,0,0,0,0,0,14,19.6,23.1,0.0,4.3,1,0.00,0.02,0.02,1.83,2
Jacob Murphy,9,0,0,0,0,0,0,0,0,0,0,0,5,4.0,10.6,8.0,2.3,0,0.00,0.03,0.03,0.37,1
Fabian Schär,90,0,0,0,1,0,0,0,0,0,0,0,13,11.6,4.6,7.0,2.3,1,0.15,0.12,0.27,1.83,2
Allan Saint-Maximin,83,0,0,0,1,0,0,0,0,0,0,0,9,10.8,27.2,26.0,6.4,1,0.06,0.03,0.08,1.47,2
Miguel Almirón,80,1,0,0,1,0,0,0,0,0,0,3,33,38.4,6.8,19.0,6.4,1,0.30,0.04,0.34,1.47,10
Sean Longstaff,90,0,1,0,1,0,0,0,0,0,0,0,12,17.4,3.3,59.0,8.0,1,0.47,0.05,0.52,1.83,5
Joelinton,90,0,0,0,1,0,0,0,1,0,0,0,14,10.0,3.6,4.0,1.8,1,0.06,0.02,0.08,1.83,1
Joe Willock,35,0,0,0,1,0,0,0,0,0,0,0,4,3.8,0.3,0.0,0.4,1,0.00,0.00,0.00,1.34,1
Nick Pope,90,0,0,0,1,0,0,0,0,0,3,0,17,29.2,0.0,0.0,2.9,1,0.00,0.00,0.00,1.83,3
Sven Botman,90,0,0,0,1,0,0,0,1,0,0,0,13,19.6,11.0,19.0,5.0,1,0.03,0.01,0.04,1.83,1
Scott McKenna,6,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,0.00,0.00,0.00,0.00,1
Joe Worrall,83,0,0,0,2,0,0,0,0,0,0,0,15,12.4,0.5,2.0,1.5,0,0.00,0.00,0.00,1.62,1
Brennan Johnson,90,0,0,0,2,0,0,0,0,0,0,0,5,3.4,15.1,5.0,2.4,1,0.02,0.08,0.10,1.62,2
Jack Stephens,90,0,0,0,1,0,0,0,1,0,0,0,13,24.6,10.3,0.0,3.5,1,0.00,0.00,0.00,1.27,1
Stuart Armstrong,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
James Ward-Prowse,90,0,0,0,2,0,0,0,1,0,0,0,14,11.8,56.8,4.0,7.3,1,0.02,0.18,0.19,0.78,1
Jan Bednarek,90,0,0,0,2,1,0,0,0,0,0,0,6,12.8,0.1,13.0,2.6,1,0.24,0.01,0.25,0.78,-1
Che Adams,16,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.8,0.0,0.1,0,0.00,0.00,0.00,0.23,1
Lyanco,16,0,0,0,1,0,0,0,0,0,0,0,6,2.6,0.2,4.0,0.7,0,0.07,0.00,0.07,0.23,1
Romain Perraud,73,0,0,0,1,0,0,0,0,0,0,0,5,1.4,11.3,11.0,2.4,1,0.15,0.01,0.16,0.55,2
Mohammed Salisu,90,0,0,0,2,0,0,0,0,0,0,0,17,39.2,21.4,25.0,8.6,1,0.26,0.12,0.38,0.78,1
Gavin Bazunu,90,0,0,0,2,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.3,1,0.00,0.00,0.00,0.78,1
Fraser Forster,90,0,0,0,4,0,0,0,0,0,2,0,12,19.2,0.0,0.0,1.9,1,0.00,0.00,0.00,1.54,0
Harry Kane,90,0,0,0,4,0,0,0,0,0,0,0,4,8.4,22.3,19.0,5.0,1,0.07,0.02,0.09,1.54,2
Son Heung-Min,90,0,0,0,4,0,0,0,0,0,0,0,4,1.6,1.3,8.0,1.1,1,0.04,0.01,0.05,1.54,2
Eric Dier,90,0,0,0,4,0,0,0,1,0,0,0,10,13.0,0.4,2.0,1.5,1,0.04,0.00,0.04,1.54,-1
