Understat_Name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points
Jordan Zemura,68,0,0,1,0,0,0,0,0,0,0,0,19,3.6,0.8,4.0,0.8,1,0.00000,0.00622,0.00622,0.62320,6
Ivan Toney,90,0,0,0,1,0,0,0,1,0,0,0,3,4.8,24.3,18.0,4.7,1,0.20920,0.61321,0.82241,0.97800,1
David Raya,90,0,0,0,1,0,0,0,0,0,3,0,16,20.0,0.0,0.0,2.0,1,0.00000,0.00347,0.00347,0.97800,3
Josh Dasilva,22,0,0,0,0,0,0,0,0,0,0,0,3,5.4,3.0,17.0,2.5,0,0.07400,0.01236,0.08636,0.10750,1
Rico Henry,90,0,0,0,1,0,0,0,0,0,0,0,6,10.6,14.0,21.0,4.6,1,0.19980,0.01552,0.21532,0.97800,2
Vitaly Janelt,90,0,1,0,1,0,0,0,0,0,0,3,29,28.6,16.8,6.0,5.1,1,0.00000,0.21798,0.21798,0.97800,8
Saman Ghoddos,11,0,0,0,0,0,0,0,0,0,0,0,3,0.6,1.7,0.0,0.2,0,0.00000,0.00584,0.00584,0.02920,1
Mathias Jensen,78,0,0,0,1,0,0,0,0,0,0,0,13,10.0,30.5,0.0,4.1,1,0.00000,0.12442,0.12442,0.94880,2
Yoane Wissa,11,1,0,0,0,0,0,0,0,0,0,1,21,33.8,0.8,17.0,5.2,0,0.26360,0.01047,0.27407,0.02920,7
Frank Onyeka,22,0,0,0,0,0,0,0,0,0,0,0,5,5.2,11.3,2.0,1.9,0,0.00000,0.16607,0.16607,0.10750,1
Shandon Baptiste,67,0,0,0,1,0,0,0,0,0,0,0,11,3.2,1.6,2.0,0.7,1,0.00000,0.03543,0.03543,0.87050,2
Bryan Mbeumo,67,0,0,0,1,0,0,0,0,0,0,0,6,0.0,3.2,6.0,0.8,1,0.00000,0.02601,0.02601,0.87050,2
Danny Welbeck,27,0,0,0,0,0,0,0,0,0,0,0,3,1.0,10.8,36.0,4.8,0,0.25060,0.00375,0.25435,0.17420,1
Pascal Groß,90,0,0,0,2,0,0,0,0,0,0,0,6,11.8,6.0,11.0,2.9,1,0.07480,0.01976,0.09456,0.67880,2
Lewis Dunk,90,0,0,0,2,1,0,0,0,0,0,0,4,10.2,1.1,0.0,1.1,1,0.00000,0.01345,0.01345,0.67880,-1
Solly March,90,0,0,0,2,0,0,0,0,0,0,0,10,8.8,8.6,10.0,2.7,1,0.08530,0.11433,0.19963,0.67880,2
Adam Webster,90,0,0,0,2,0,0,0,0,0,0,0,12,9.8,2.7,4.0,1.7,1,0.01270,0.01410,0.02680,0.67880,1
Joël Veltman,63,0,0,0,2,0,0,0,0,0,0,0,8,5.2,1.8,0.0,0.7,1,0.00000,0.01270,0.01270,0.50450,1
Leandro Trossard,90,0,0,0,2,0,0,0,0,0,0,0,7,11.4,16.8,25.0,5.3,1,0.09130,0.09468,0.18598,0.67880,2
Marc Cucurella,90,0,0,0,2,0,0,0,0,0,0,0,17,21.0,13.4,0.0,3.4,1,0.00000,0.05082,0.05082,1.09960,1
Robert Sánchez,90,0,0,0,2,0,0,0,0,0,2,0,15,14.6,0.0,0.0,1.5,1,0.00000,0.00014,0.00014,0.67880,1
Tariq Lamptey,26,0,0,0,0,0,0,0,0,0,0,0,5,11.6,15.2,0.0,2.7,0,0.00000,0.05250,0.05250,0.17420,1
Alexis Mac Allister,90,1,0,0,2,0,0,0,0,0,0,3,30,48.2,2.3,17.0,6.8,1,0.78840,0.02545,0.81385,0.67880,10
Enock Mwepu,62,0,0,0,2,0,0,0,0,0,0,0,1,7.6,1.4,0.0,0.9,1,0.00000,0.00384,0.00384,0.50450,2
Moisés Caicedo,78,0,0,0,2,0,0,0,0,0,0,0,8,5.0,15.3,4.0,2.4,1,0.00000,0.04878,0.04878,0.67040,2
Deniz Undav,11,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.3,4.0,0.4,0,0.15840,0.00033,0.15873,0.00830,1
Kaoru Mitoma,27,0,0,0,0,0,0,0,0,0,0,0,1,6.6,12.8,0.0,1.9,0,0.00000,0.08473,0.08473,0.17420,1
César Azpilicueta,66,0,0,0,2,0,0,0,0,0,0,0,12,16.2,13.8,0.0,3.0,1,0.00000,0.30797,0.30797,0.99730,1
Thiago Silva,90,0,0,0,2,0,0,0,0,0,0,0,21,42.2,2.0,8.0,5.2,1,0.00680,0.02327,0.03007,1.09960,1
Jorginho,66,0,0,0,2,0,0,0,0,0,0,0,14,16.2,2.4,0.0,1.9,1,0.00000,0.00782,0.00782,0.99730,2
Mateo Kovacic,45,0,0,0,0,0,0,0,0,0,0,0,16,16.2,13.0,8.0,3.7,0,0.00970,0.02561,0.03531,0.60450,1
Hakim Ziyech,90,0,0,0,2,0,0,0,0,0,0,0,11,13.8,13.3,6.0,3.3,1,0.09920,0.02894,0.12814,1.09960,2
Ruben Loftus-Cheek,45,0,0,0,2,0,0,0,0,0,0,0,6,5.2,1.3,2.0,0.9,1,0.00000,0.01002,0.01002,0.49510,1
Ben Chilwell,23,0,0,0,0,0,0,0,0,0,0,0,9,10.2,2.1,2.0,1.4,0,0.00000,0.00663,0.00663,0.10240,1
Christian Pulisic,24,0,0,0,0,0,0,0,1,0,0,0,-3,2.2,1.3,2.0,0.6,0,0.00000,0.00212,0.00212,0.10240,0
Mason Mount,90,0,1,0,2,0,0,0,0,0,0,0,20,12.0,27.9,56.0,9.6,1,0.09460,0.15020,0.24480,1.09960,5
Kai Havertz,65,0,0,0,2,0,0,0,0,0,0,0,1,8.0,2.8,23.0,3.4,1,0.18240,0.04010,0.22250,0.99730,2
Edouard Mendy,90,0,0,0,2,0,0,0,0,0,3,0,15,19.8,0.0,0.0,2.0,1,0.00000,0.00033,0.00033,1.09960,2
Armando Broja,24,0,0,0,0,0,0,0,0,0,0,0,1,6.4,0.0,21.0,2.7,0,0.23120,0.00003,0.23123,0.10240,1
Vicente Guaita,90,0,0,0,1,0,0,0,0,0,2,0,12,17.6,0.0,0.0,1.8,1,0.00000,0.00049,0.00049,1.42920,2
Joel Ward,90,0,0,0,1,0,0,0,0,0,0,0,12,7.8,1.3,0.0,0.9,1,0.00000,0.00548,0.00548,1.42920,2
Nathaniel Clyne,90,0,0,0,1,0,0,0,0,0,0,0,13,19.4,21.8,0.0,4.1,1,0.00000,0.00431,0.00431,1.42920,2
Luka Milivojevic,14,0,0,0,1,0,0,0,0,0,0,0,6,4.0,1.4,0.0,0.5,0,0.00000,0.00138,0.00138,0.80370,1
Jordan Ayew,14,0,0,0,1,0,0,0,0,0,0,0,5,3.2,10.3,0.0,1.4,0,0.00000,0.00192,0.00192,0.80370,1
Wilfried Zaha,90,1,0,0,1,0,0,0,0,0,0,0,18,33.8,2.2,61.0,9.7,1,0.52970,0.00626,0.53596,1.42920,7
Jeffrey Schlupp,75,0,0,1,0,0,0,0,0,0,0,0,4,8.0,5.6,26.0,4.0,1,0.13070,0.01562,0.14632,0.62540,3
Joachim Andersen,90,0,0,0,1,0,0,0,0,0,0,0,16,28.4,11.7,0.0,4.0,1,0.00000,0.01933,0.01933,1.42920,2
Odsonne Edouard,36,0,0,0,1,0,0,0,0,0,0,0,4,1.0,1.6,0.0,0.3,0,0.00000,0.02881,0.02881,0.87770,1
Marc Guehi,90,0,0,0,1,0,0,0,0,0,0,0,15,20.8,0.8,0.0,2.2,1,0.00000,0.00710,0.00710,1.42920,2
Jean-Philippe Mateta,53,0,0,0,0,0,0,0,0,0,0,0,4,6.4,22.3,24.0,5.3,1,0.10910,0.00405,0.11315,0.55150,1
Eberechi Eze,75,0,0,1,0,0,0,0,0,0,0,0,11,10.6,28.3,5.0,4.4,1,0.03890,0.07397,0.11287,0.62540,3
Tyrick Mitchell,10,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00000,0.00036,0.00036,0.64680,1
Michael Olise,79,0,0,1,0,0,0,0,0,0,0,0,14,7.4,19.2,17.0,4.4,1,0.16970,0.09279,0.26249,0.78230,3
Jordan Pickford,90,0,0,0,1,0,0,0,0,0,4,0,17,34.0,0.0,0.0,3.4,1,0.00000,0.00062,0.00062,1.01380,3
Alex Iwobi,90,0,1,0,1,0,0,0,0,0,0,0,19,29.0,14.3,0.0,4.3,1,0.00000,0.03344,0.03344,1.01380,5
Demarai Gray,90,0,0,0,1,0,0,0,0,0,0,0,4,6.8,1.5,10.0,1.8,1,0.04370,0.00431,0.04801,1.01380,2
Tom Davies,90,0,0,0,1,0,0,0,1,0,0,0,4,5.8,2.1,1.0,0.9,1,0.02080,0.00548,0.02628,1.01380,1
Vitalii Mykolenko,90,0,0,0,1,0,0,0,0,0,0,0,10,14.2,4.0,10.0,2.8,1,0.01590,0.00638,0.02228,1.01380,2
Anthony Gordon,90,1,0,0,1,0,0,0,1,0,0,2,24,41.6,25.7,25.0,9.2,1,0.28250,0.17023,0.45273,1.01380,8
Nathan Patterson,90,0,0,0,1,0,0,0,1,0,0,0,4,35.0,0.8,17.0,5.3,1,0.14950,0.00331,0.15281,1.01380,1
James Tarkowski,90,0,0,0,1,0,0,0,0,0,0,0,16,17.6,10.0,2.0,3.0,1,0.00000,0.00090,0.00090,1.01380,2
Tom Cairney,12,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1.7,4.0,0.6,0,0.00830,0.00105,0.00935,0.38210,1
Tim Ream,90,0,0,0,1,0,0,0,0,0,0,0,17,16.2,0.7,0.0,1.7,1,0.00000,0.00561,0.00561,1.42180,2
Nathaniel Chalobah,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00000,0.00000,0.00000,0.00000,1
Neeskens Kebano,90,0,1,0,1,0,0,0,0,0,0,0,18,22.2,22.9,12.0,5.7,1,0.04050,0.04837,0.08887,1.42180,5
Bobby Reid,90,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.0,8.0,0.8,1,0.10150,0.00173,0.10323,1.42180,2
Tosin Adarabioyo,90,0,0,0,1,0,0,0,0,0,0,0,10,13.6,10.6,0.0,2.4,1,0.00000,0.02131,0.02131,1.42180,2
Aleksandar Mitrovic,90,1,0,0,1,0,0,0,0,0,0,3,30,48.2,20.8,32.0,10.1,1,0.37820,0.07573,0.45393,1.42180,9
Harrison Reed,90,0,0,0,1,0,0,0,1,0,0,0,1,0.0,1.8,0.0,0.1,1,0.00000,0.01141,0.01141,1.42180,1
Kenny Tete,90,0,0,0,1,0,0,0,0,0,0,0,9,15.8,0.8,0.0,1.7,1,0.00000,0.00304,0.00304,1.42180,2
Antonee Robinson,90,0,0,0,1,0,0,0,1,0,0,0,10,19.4,11.7,0.0,3.1,1,0.00000,0.07136,0.07136,1.42180,1
João Palhinha,90,0,0,0,1,0,0,0,0,0,0,0,9,20.6,1.8,34.0,5.6,1,0.12400,0.00437,0.12837,1.42180,2
Mateusz Klich,26,0,0,0,0,0,0,0,0,0,0,0,4,7.6,12.8,10.0,3.0,0,0.02350,0.01898,0.04248,0.57230,1
Rodrigo,31,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.8,4.0,0.1,1,0.03430,0.00945,0.04375,0.28250,1
Patrick Bamford,14,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,4.0,0.4,0,0.09020,0.00126,0.09146,0.57230,1
Diego Llorente,90,0,0,0,1,0,0,0,1,0,0,0,14,9.4,1.8,8.0,1.9,1,0.06620,0.01024,0.07644,0.99850,1
Robin Koch,90,0,0,0,1,0,0,0,0,0,0,0,11,15.6,5.4,20.0,4.1,1,0.04380,0.02545,0.06925,0.99850,2
Daniel James,14,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,6.0,0.6,0,0.11330,0.00456,0.11786,0.57230,1
Jack Harrison,90,0,0,0,1,0,0,0,0,0,0,0,-5,7.6,37.4,34.0,7.9,1,0.20230,0.15838,0.36068,0.99850,2
Pascal Struijk,90,0,0,0,1,0,0,0,0,0,0,2,24,27.2,21.1,0.0,4.8,1,0.00000,0.11794,0.11794,0.99850,4
Illan Meslier,90,0,0,0,1,0,0,0,0,0,1,0,9,11.0,0.0,0.0,1.1,1,0.00000,0.00004,0.00004,0.99850,2
Joe Gelhardt,44,0,0,0,0,0,0,0,0,0,0,0,-3,1.4,2.2,27.0,3.1,0,0.36430,0.01133,0.37563,0.14380,1
Rasmus Kristensen,90,0,0,0,1,0,0,0,1,0,0,0,9,20.8,17.0,4.0,4.2,1,0.00000,0.04116,0.04116,0.99850,1
Marc Roca,90,0,0,0,1,0,0,0,0,0,0,0,14,25.6,25.3,0.0,5.1,1,0.00000,0.03155,0.03155,0.99850,2
Brenden Aaronson,75,0,1,0,1,0,0,0,0,0,0,0,18,28.6,45.1,21.0,9.5,1,0.05140,0.10398,0.15538,0.42620,5
Jonny Evans,90,0,0,0,1,0,0,0,0,0,0,0,16,26.4,0.6,0.0,2.7,1,0.00000,0.00700,0.00700,1.54820,2
Danny Ward,90,0,0,0,1,0,0,0,0,0,1,0,15,11.8,0.0,0.0,1.2,1,0.00000,0.00132,0.00132,1.54820,2
Jamie Vardy,86,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.6,2.0,0.0,1,0.00000,0.00788,0.00788,1.54820,2
Youri Tielemans,75,0,0,0,1,0,0,0,0,0,0,0,11,15.4,22.4,0.0,3.8,1,0.00000,0.02620,0.02620,1.23200,2
James Maddison,90,0,0,0,1,0,0,0,1,0,0,0,3,10.6,23.9,24.0,5.9,1,0.20310,0.03031,0.23341,1.54820,1
Kelechi Iheanacho,14,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.8,1.0,0.1,0,0.03600,0.00313,0.03913,0.31630,1
Harvey Barnes,90,0,0,0,1,0,0,0,0,0,0,0,-3,0.0,2.9,12.0,1.4,1,0.23950,0.07267,0.31217,1.54820,2
Wilfred Ndidi,90,0,0,0,1,0,0,0,0,0,0,0,23,23.4,0.9,0.0,2.4,1,0.00000,0.00476,0.00476,1.54820,2
Kiernan Dewsbury-Hall,90,0,0,0,1,0,0,0,0,0,0,0,17,20.4,28.3,23.0,7.2,1,0.06860,0.15766,0.22626,1.54820,2
James Justin,90,0,0,0,1,0,0,0,0,0,0,0,13,15.2,2.8,6.0,2.4,1,0.18490,0.01289,0.19779,1.54820,2
Boubakary Soumare,90,0,0,0,1,0,0,0,0,0,0,0,16,13.4,3.2,0.0,1.7,1,0.00000,0.01618,0.01618,1.54820,2
Luke Thomas,90,0,0,0,1,0,0,0,0,0,0,0,13,13.8,2.1,0.0,1.6,1,0.00000,0.00670,0.00670,1.54820,2
Patson Daka,3,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.5,0.0,1.3,0,0.00000,0.02365,0.02365,0.00000,1
James Milner,19,0,0,0,0,0,0,0,0,0,0,0,7,7.0,19.8,2.0,2.9,0,0.00000,0.05498,0.05498,0.05640,1
Jordan Henderson,70,0,0,0,1,0,0,0,0,0,0,0,12,7.8,16.7,4.0,2.9,1,0.00000,0.44939,0.44939,0.65940,2
Roberto Firmino,90,1,0,0,1,0,0,0,0,0,0,3,39,41.4,26.1,83.0,15.1,1,0.23860,0.41514,0.65374,0.71590,9
Virgil van Dijk,90,0,0,0,1,0,0,0,0,0,0,0,15,20.8,12.3,23.0,5.6,1,0.05050,0.02384,0.07434,0.71590,2
Alisson,90,0,0,0,1,0,0,0,0,0,1,0,13,8.8,0.0,0.0,0.9,1,0.00000,0.00012,0.00012,0.71590,2
Fabinho,90,0,0,0,1,0,0,0,0,0,0,0,6,2.6,5.9,5.0,1.4,1,0.07460,0.02118,0.09578,0.71590,2
Mohamed Salah,90,0,2,0,1,0,0,0,0,0,0,2,28,44.0,64.3,39.0,14.7,1,0.15240,0.31282,0.46522,0.71590,10
Andrew Robertson,70,0,0,0,1,0,0,0,0,0,0,0,18,13.8,41.8,20.0,7.6,1,0.03530,0.07505,0.11035,0.65940,2
Trent Alexander-Arnold,70,0,0,0,1,0,0,0,0,0,0,0,12,5.0,16.3,14.0,3.5,1,0.07520,0.03043,0.10563,0.65940,2
Joseph Gomez,90,0,0,0,1,0,0,0,0,0,0,0,13,9.8,2.2,11.0,2.3,1,0.06420,0.02187,0.08607,0.71590,2
Konstantinos Tsimikas,19,0,0,0,0,0,0,0,0,0,0,0,5,4.6,23.3,2.0,3.0,0,0.00000,0.03883,0.03883,0.05640,1
Luis Díaz,90,0,0,0,1,0,0,0,0,0,0,0,2,5.0,4.7,68.0,7.8,1,0.56740,0.11551,0.68291,0.71590,2
Harvey Elliott,90,0,0,0,1,0,0,0,0,0,0,0,12,13.8,18.7,25.0,5.8,1,0.08860,0.06501,0.15361,0.71590,2
Neco Williams,90,0,0,0,6,0,0,0,0,0,0,0,18,28.6,38.4,2.0,6.9,1,0.00000,0.15672,0.15672,3.31780,-1
Fabio Carvalho,19,1,0,0,0,0,0,0,0,0,0,0,25,33.8,4.8,39.0,7.8,0,0.15350,0.01062,0.16412,0.05640,6
Kyle Walker,90,0,0,1,0,0,0,0,0,0,0,0,30,20.4,4.3,2.0,2.7,1,0.00000,0.02783,0.02783,0.66320,6
Ilkay Gündogan,90,0,0,1,0,0,0,0,0,0,0,0,17,19.8,60.1,2.0,8.2,1,0.04780,0.35553,0.40333,0.66320,3
Kevin De Bruyne,21,0,0,0,0,0,0,0,0,0,0,0,2,14.2,13.8,17.0,4.5,0,0.24760,0.01980,0.26740,0.29350,1
John Stones,74,0,1,1,0,0,0,0,0,0,0,1,40,32.2,12.2,2.0,4.6,1,0.00000,0.51062,0.51062,0.38670,10
Riyad Mahrez,35,0,1,0,0,0,0,0,0,0,0,0,10,2.2,13.4,28.0,4.4,0,0.52790,0.02471,0.55261,0.33390,4
Raheem Sterling,90,1,0,0,2,0,0,0,0,0,0,1,25,43.0,31.5,52.0,12.7,1,0.47310,0.32737,0.80047,1.09960,8
João Cancelo,67,1,0,1,0,0,0,0,0,0,0,0,31,37.2,9.2,15.0,6.1,1,0.04730,0.04602,0.09332,0.36970,12
Ederson,90,0,0,1,0,0,0,0,0,0,1,0,26,9.6,0.0,0.0,1.0,1,0.00000,0.00018,0.00018,0.66320,6
Bernardo Silva,90,0,1,1,0,0,0,0,0,0,0,0,23,25.4,18.0,13.0,5.6,1,0.05290,0.08231,0.13521,0.66320,6
Rúben Dias,90,0,0,1,0,0,0,0,0,0,0,0,27,10.8,4.3,2.0,1.7,1,0.00000,0.02083,0.02083,0.66320,6
Phil Foden,54,0,1,0,0,0,0,0,0,0,0,0,15,1.8,14.5,6.0,2.2,1,0.00000,0.20601,0.20601,0.32930,4
Rodri,54,0,0,0,0,0,0,0,0,0,0,0,7,5.2,25.8,4.0,3.5,1,0.07420,0.03024,0.10444,0.32930,1
Cole Palmer,35,0,0,0,0,0,0,0,0,0,0,0,6,5.6,7.1,6.0,1.9,0,0.00000,0.01132,0.01132,0.33390,1
Erling Haaland,68,3,0,1,0,0,0,0,0,0,0,3,81,97.2,0.8,91.0,18.9,1,1.63710,0.04728,1.68438,0.36970,17
Julián Álvarez,90,2,0,1,0,0,0,0,0,0,0,2,56,79.0,28.5,70.0,17.8,1,0.68310,0.17365,0.85675,0.66320,12
Romeo Lavia,59,1,0,0,1,0,0,0,0,0,0,0,23,40.4,0.8,7.0,4.8,1,0.09620,0.00240,0.09860,0.67370,6
Cristiano Ronaldo,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.6,12.0,2.0,0,0.18760,0.06752,0.25512,0.28240,1
David de Gea,90,0,0,1,0,0,0,0,0,0,2,0,23,11.2,0.0,0.0,1.1,1,0.00000,0.00053,0.00053,0.73200,6
Raphael Varane,90,0,0,1,0,0,0,0,0,0,0,1,26,13.8,0.7,0.0,1.5,1,0.00000,0.00236,0.00236,0.73200,7
Fred,3,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0.0,0.1,0,0.00000,0.00001,0.00001,0.23540,1
Bruno Fernandes,90,0,0,1,0,0,0,0,0,0,0,0,12,21.4,38.4,4.0,6.4,1,0.00000,0.09287,0.09287,0.73200,3
Marcus Rashford,86,0,1,1,0,0,0,0,0,0,0,0,16,19.0,30.7,26.0,7.6,1,0.18990,0.42889,0.61879,0.49660,6
Scott McTominay,90,0,0,1,0,0,0,0,0,0,0,0,13,13.0,12.0,0.0,2.5,1,0.00000,0.01929,0.01929,0.73200,3
Jadon Sancho,67,1,0,1,0,0,0,0,0,0,0,2,27,35.2,3.3,41.0,8.0,1,1.07360,0.02837,1.10197,0.44960,10
Diogo Dalot,90,0,0,1,0,0,0,0,1,0,0,3,29,15.2,12.1,4.0,3.1,1,0.00000,0.03194,0.03194,0.73200,8
Anthony Elanga,58,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.0,6.0,0.9,1,0.01820,0.00896,0.02716,0.33390,1
Andreas Pereira,77,0,1,0,1,0,0,0,0,0,0,1,20,6.8,19.6,5.0,3.1,1,0.02620,0.03158,0.05778,1.03980,6
Chris Wood,26,0,0,0,1,0,0,0,0,0,0,0,3,1.0,0.1,4.0,0.5,0,0.05640,0.00012,0.05652,0.49950,1
Kieran Trippier,90,0,0,0,2,0,0,0,1,0,0,0,11,21.2,0.8,7.0,2.9,1,0.10900,0.01666,0.12566,1.50040,0
